Match,Player,UID
#GK,Pablo,2000193992
#GK,Martín Merino,2000201919
#DR,Óscar Gil,67227188
#DR,Alejandro Francés,67281886
#DR,Marvin,67277459
#DR,Francisco Jesús,2000511084
#DC,Alejandro Francés,67281886
#DC,Arkadiusz Marciniak,2000232548
#DC,Quique Clemente,67246261
#DC,Francisco Jesús,2000511084
#DL,Óscar Gil,67227188
#DL,Alejandro Francés,67281886
#DL,Alejandro Balde,67296654
#DL,Eric Kahl,93142833
#DL,Francisco Jesús,2000511084
#WBR,Marvin,67277459
#WBR,Francisco Jesús,2000511084
#DM,Francho,67278162
#DM,Dídac,2000437768
#DM,Francisco Jesús,2000511084
#WBL,Alejandro Balde,67296654
#WBL,Eric Kahl,93142833
#MR,Alejandro Balde,67296654
#MR,Ismaïla Sarr,48042766
#MR,Ruben Vargas,98041215
#MR,Fernando Silva,2000439540
#MR,Malcom,19229435
#MR,Marvin,67277459
#MC,Francho,67278162
#MC,Dídac,2000437768
#MC,Renato Adriano,2000411533
#MC,Javi Mas,2000511079
#MC,Carles Aleñá,67213011
#MC,Vladimir Moldovan,2000570460
#ML,Alejandro Balde,67296654
#ML,Ruben Vargas,98041215
#ML,Eric Kahl,93142833
#ML,Luis Carbonell,95078291
#ML,Jesus Carrasco,2000439537
#ML,Malcom,19229435
#ML,Marvin,67277459
#ML,Ander Imaz,2000439533
#AMR,Ismaïla Sarr,48042766
#AMR,Ruben Vargas,98041215
#AMR,Fernando Silva,2000439540
#AMR,Luis Carbonell,95078291
#AMR,Javi Mas,2000511079
#AMR,Malcom,19229435
#AMR,Marvin,67277459
#AMR,Jorge Tato,2000571897
#AMC,Dídac,2000437768
#AMC,Jorge Cañadas,2000511078
#AMC,Javi Mas,2000511079
#AMC,Jesus Carrasco,2000439537
#AMC,Malcom,19229435
#AMC,Carles Aleñá,67213011
#AMC,Vladimir Moldovan,2000570460
#AML,Alejandro Balde,67296654
#AML,Ismaïla Sarr,48042766
#AML,Ruben Vargas,98041215
#AML,Luis Carbonell,95078291
#AML,Jesus Carrasco,2000439537
#AML,Malcom,19229435
#AML,Ander Imaz,2000439533
#STC,Ismaïla Sarr,48042766
#STC,Dídac,2000437768
#STC,Jorge Cañadas,2000511078
#STC,Fernando Silva,2000439540
#STC,Luis Carbonell,95078291
#STC,Jesus Carrasco,2000439537
#STC,Ander Imaz,2000439533
#STC,Jorge Tato,2000571897
