Match,Player,UID
#GK,Stole Dimitrievski,47022611
#GK,Marco Carnesecchi,43298002
#GK,Miłosz Jaskuła,2000018698
#DR,Ibrahima Thiam,2000325354
#DR,Giovanni Groppi,2000507381
#DR,Stefano Ollanu,2000434791
#DR,Álvaro Odriozola,67199408
#DC,Ibrahima Thiam,2000325354
#DC,Joachim Andersen,27069975
#DC,Marcão,19190440
#DC,Giovanni Groppi,2000507381
#DC,Nicola Improta,2000507382
#DC,Danilo Catalano,2000626665
#DC,Ben Wilmot,29174249
#DL,Ibrahima Thiam,2000325354
#DL,Alfonso Pedraza,67212046
#DL,Nicola Improta,2000507382
#DL,Danilo Catalano,2000626665
#DL,Krystian Palacz,96159314
#DL,Ben Wilmot,29174249
#WBR,Álvaro Odriozola,67199408
#DM,Abdelghafour Rahimi,2000325289
#DM,Marcão,19190440
#DM,Nicolò Rovella,43372892
#DM,Giovanni Groppi,2000507381
#DM,Ben Wilmot,29174249
#DM,Mario Staiano,2000328467
#WBL,Alfonso Pedraza,67212046
#WBL,Nicola Improta,2000507382
#WBL,Krystian Palacz,96159314
#MR,Adriano Lisboa,2000189589
#MR,Gonçalo Guedes,55041710
#MR,Calvin Stengs,37059574
#MR,Marcus Edwards,28106878
#MC,Gaetano Giannusa,2000434798
#MC,Abdelghafour Rahimi,2000325289
#MC,Elías Cabrera,14222117
#MC,Andrea Formisano,2000191459
#MC,Adriano Lisboa,2000189589
#MC,Calvin Stengs,37059574
#MC,Nicolò Rovella,43372892
#MC,Gaetano Castrovilli,43206176
#MC,Marcus Edwards,28106878
#MC,Pino Torrini,2000567624
#MC,Pietro Bruni,2000507380
#MC,Mario Staiano,2000328467
#ML,Alfonso Pedraza,67212046
#ML,Andrea Formisano,2000191459
#ML,Gonçalo Guedes,55041710
#ML,Walter Zampina,2000507379
#ML,Krystian Palacz,96159314
#ML,Pino Torrini,2000567624
#AMR,Tomas Kral,2000197839
#AMR,Gonçalo Guedes,55041710
#AMR,Calvin Stengs,37059574
#AMR,Gerónimo Pezzella,2000285534
#AMR,Pino Birettoni,2000191463
#AMR,Daniele Venturelli,2000434795
#AMR,Gaetano Castrovilli,43206176
#AMR,Marcus Edwards,28106878
#AMR,Giambattista Auletta,2000323518
#AMC,Gaetano Giannusa,2000434798
#AMC,Abdelghafour Rahimi,2000325289
#AMC,Elías Cabrera,14222117
#AMC,Adriano Lisboa,2000189589
#AMC,Gonçalo Guedes,55041710
#AMC,Calvin Stengs,37059574
#AMC,Gerónimo Pezzella,2000285534
#AMC,Nelson Niz,2000272945
#AMC,Daniele Venturelli,2000434795
#AMC,Gaetano Castrovilli,43206176
#AMC,Marcus Edwards,28106878
#AMC,Mario Staiano,2000328467
#AML,Alfonso Pedraza,67212046
#AML,Elías Cabrera,14222117
#AML,Andrea Formisano,2000191459
#AML,Gonçalo Guedes,55041710
#AML,Calvin Stengs,37059574
#AML,Walter Zampina,2000507379
#AML,Nelson Niz,2000272945
#AML,Krystian Palacz,96159314
#AML,Marcus Edwards,28106878
#AML,Pino Torrini,2000567624
#STC,Thomas Perotta,2000342207
#STC,Nicola Brambilla,2000323520
#STC,Tomas Kral,2000197839
#STC,Gonçalo Guedes,55041710
#STC,Gerónimo Pezzella,2000285534
#STC,Walter Zampina,2000507379
#STC,Pino Birettoni,2000191463
#STC,Nelson Niz,2000272945
#STC,Daniele Venturelli,2000434795
#STC,Giambattista Auletta,2000323518
