Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
18.0,11.666666666666666,4.0,12.0,11.5,9.666666666666666,9.875,11.0,12.0,7.25,12.5,14.625,10.2,9.0,12.875,11.666666666666666,8.25,12.5,12.0,8.5
5.0,12.166666666666666,9.0,11.75,13.25,12.666666666666666,12.375,13.0,11.75,12.25,12.5,13.625,12.4,11.833333333333334,13.25,12.833333333333334,11.5,12.166666666666666,11.0,11.75
15.0,14.5,12.0,15.0,10.0,14.166666666666666,10.375,15.0,15.0,9.75,14.0,12.875,13.9,14.333333333333334,13.75,15.5,10.75,12.0,14.0,12.5
13.0,13.333333333333334,13.0,12.5,13.0,13.0,12.0,12.5,12.5,11.5,13.0,14.0,13.0,13.0,15.0,13.0,11.0,12.666666666666666,14.5,13.5
12.0,12.833333333333334,9.0,11.0,13.75,12.666666666666666,11.75,14.5,11.0,16.0,12.5,13.5,12.4,11.333333333333334,14.125,14.5,11.75,12.5,15.0,10.5
12.0,14.666666666666666,14.0,14.0,15.0,11.666666666666666,13.5,14.0,14.0,14.0,14.5,13.25,13.2,13.666666666666666,13.0,13.666666666666666,10.5,15.0,13.0,13.0
12.5,12.833333333333334,7.0,14.0,14.5,13.5,13.875,14.0,14.0,10.75,15.5,12.0,13.5,13.166666666666666,9.0,13.166666666666666,14.5,14.833333333333334,10.25,13.75
10.0,14.0,9.0,10.75,12.0,11.5,11.75,13.75,10.75,10.5,11.75,12.5,12.9,9.666666666666666,15.625,13.166666666666666,14.0,12.5,13.25,10.75
6.0,14.666666666666666,9.0,11.5,14.0,13.833333333333334,12.125,13.25,11.5,14.5,12.0,10.5,14.1,10.166666666666666,15.125,13.833333333333334,13.75,12.833333333333334,12.25,9.5
6.0,12.333333333333334,9.0,11.5,16.5,14.666666666666666,14.75,12.0,11.5,15.5,13.5,14.0,13.6,10.333333333333334,13.75,12.333333333333334,15.0,15.333333333333334,9.0,13.0
7.0,13.833333333333334,8.0,11.5,15.75,14.333333333333334,14.25,12.75,11.5,13.5,12.75,11.625,14.2,8.666666666666666,12.25,13.0,14.0,14.666666666666666,11.75,9.25
14.0,12.333333333333334,13.0,14.0,15.0,13.666666666666666,12.5,14.0,14.0,12.0,13.0,15.0,12.8,13.666666666666666,15.0,14.0,9.5,14.0,15.0,13.0
7.0,10.333333333333334,5.0,11.75,14.5,13.166666666666666,13.75,10.25,11.75,16.0,10.75,10.75,11.7,9.333333333333334,13.875,10.833333333333334,13.5,15.166666666666666,9.75,11.25
14.0,14.5,14.0,12.75,13.25,14.666666666666666,13.75,13.25,12.75,13.5,15.25,11.875,14.4,10.166666666666666,13.125,14.0,16.5,15.5,13.0,12.25
5.0,13.666666666666666,9.0,14.0,13.0,13.666666666666666,11.125,15.5,14.0,11.0,13.25,12.5,13.2,14.833333333333334,13.375,15.666666666666666,9.5,12.333333333333334,13.0,12.0
15.0,13.333333333333334,13.0,11.5,13.0,12.666666666666666,11.375,12.5,11.5,12.0,11.5,12.0,12.6,12.333333333333334,14.0,13.333333333333334,8.0,13.0,14.5,11.0
10.0,12.666666666666666,8.0,9.5,12.5,14.0,11.25,15.0,9.5,13.5,9.5,9.75,14.0,7.0,15.0,13.333333333333334,12.0,12.0,7.5,9.0
12.0,11.0,12.0,10.0,14.75,13.666666666666666,13.625,13.0,10.0,13.25,12.25,15.75,12.6,7.5,11.5,12.333333333333334,13.5,13.666666666666666,11.5,8.75
5.0,13.166666666666666,5.0,11.5,12.25,14.666666666666666,12.625,13.5,11.5,13.5,12.5,10.75,13.4,11.666666666666666,13.375,14.5,12.75,12.333333333333334,9.5,12.0
12.0,15.0,9.0,15.5,14.5,13.666666666666666,14.5,16.0,15.5,10.5,16.0,16.75,14.2,15.0,7.5,15.666666666666666,14.5,14.666666666666666,11.5,15.0
9.0,16.666666666666668,7.5,15.0,15.75,15.0,15.0,16.0,15.0,13.5,16.5,15.0,15.5,14.666666666666666,7.125,16.5,16.25,15.5,9.5,14.5
6.0,12.333333333333334,4.0,13.5,16.75,13.333333333333334,15.375,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.5,12.333333333333334,13.5,16.666666666666668,9.0,11.25
16.0,11.333333333333334,13.0,9.5,12.5,11.0,10.5,12.0,9.5,12.5,11.0,13.25,11.0,7.333333333333333,13.0,12.0,13.0,11.666666666666666,12.5,8.0
12.0,15.0,12.0,13.75,8.75,12.5,8.375,16.25,13.75,8.5,13.0,10.875,13.7,13.166666666666666,13.75,15.5,10.25,9.833333333333334,13.0,12.25
10.0,15.166666666666666,15.0,13.0,17.5,16.333333333333332,15.375,13.5,13.0,16.75,14.5,10.75,15.6,11.5,16.25,14.5,13.5,16.833333333333332,15.75,10.75
13.0,16.0,13.0,11.75,12.25,12.5,12.75,14.75,11.75,10.75,9.75,12.5,14.1,10.5,13.75,14.833333333333334,14.25,14.0,12.0,13.25
