Match,Player,UID
#GK,Dorian Vera,2000514439
#GK,Juan Pérez,67217545
#DR,Oriol Valentín,2000632214
#DR,Iván Calero,67176056
#DC,Oriol Valentín,2000632214
#DC,Antonio Sánchez,2000570832
#DC,Stefan Bajčetić,2000082598
#DC,Álex López,67257948
#DL,Manuel Jesús Romero,2000194994
#DL,Iván Calero,67176056
#WBR,Jorge Álvarez,2000202563
#WBR,Iván Calero,67176056
#DM,Fran,2000666004
#DM,Antonio Sánchez,2000570832
#DM,Álex López,67257948
#WBL,Manuel Jesús Romero,2000194994
#WBL,Iván Calero,67176056
#MR,Babacar Faye,2000197156
#MR,Iván Calero,67176056
#MR,Lubomir Toth,2000626733
#MC,Nacho Méndez,67248345
#MC,Fran,2000666004
#MC,Jonay Prieto,2000197151
#MC,Antonio Sánchez,2000570832
#MC,Xisco Cardona,2000572821
#MC,Álex López,67257948
#MC,Lubomir Toth,2000626733
#ML,Julio Nsi,2000629231
#ML,Bernardo,2000440739
#ML,Jorge Álvarez,2000202563
#ML,Manuel Jesús Romero,2000194994
#ML,Elliot,67256517
#ML,Iván Calero,67176056
#ML,Cristo,67211796
#AMR,Julio Nsi,2000629231
#AMR,Javier Alonso,2000443218
#AMR,Bernardo,2000440739
#AMR,Jorge Álvarez,2000202563
#AMR,Babacar Faye,2000197156
#AMR,Elliot,67256517
#AMR,Iván Calero,67176056
#AMR,Cristo,67211796
#AMR,Lubomir Toth,2000626733
#AMC,Nacho Méndez,67248345
#AMC,Julio Nsi,2000629231
#AMC,Javier Alonso,2000443218
#AMC,Bernardo,2000440739
#AMC,Babacar Faye,2000197156
#AMC,Jonay Prieto,2000197151
#AMC,Xisco Cardona,2000572821
#AMC,Cristo,67211796
#AML,Nacho Méndez,67248345
#AML,Julio Nsi,2000629231
#AML,Bernardo,2000440739
#AML,Jorge Álvarez,2000202563
#AML,Babacar Faye,2000197156
#AML,Manuel Jesús Romero,2000194994
#AML,Elliot,67256517
#AML,Cristo,67211796
#STC,Julio Nsi,2000629231
#STC,Javier Alonso,2000443218
#STC,Bernardo,2000440739
#STC,Jorge Álvarez,2000202563
#STC,Elliot,67256517
#STC,Cristo,67211796
