Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.5,10.0,2.0,10.75,9.5,7.666666666666667,7.5,10.75,10.75,5.5,9.25,10.0,8.6,7.666666666666667,11.375,10.5,5.0,9.166666666666666,13.75,5.75
9.0,13.333333333333334,12.0,10.75,9.25,10.166666666666666,10.375,13.75,10.75,9.5,11.5,13.375,11.5,11.166666666666666,13.75,13.5,10.75,10.166666666666666,10.5,10.75
14.5,13.833333333333334,12.5,10.5,11.75,12.0,8.75,13.75,10.5,11.25,11.0,12.125,12.6,11.5,10.25,14.0,10.0,10.333333333333334,10.0,13.0
7.0,11.0,14.0,10.75,10.75,13.5,8.875,11.5,10.75,11.0,11.0,13.0,11.7,10.833333333333334,12.75,12.666666666666666,9.75,10.833333333333334,14.75,11.75
13.0,9.0,10.0,13.0,11.5,11.666666666666666,13.0,11.5,13.0,11.5,11.0,8.75,10.6,12.333333333333334,12.5,10.666666666666666,10.5,13.333333333333334,10.5,12.5
11.0,10.666666666666666,9.0,9.75,11.5,9.833333333333334,11.75,9.25,9.75,9.25,10.25,11.0,10.1,7.833333333333333,14.25,9.833333333333334,13.25,11.666666666666666,11.25,9.25
6.0,13.5,9.0,12.5,16.25,15.333333333333334,12.125,15.5,12.5,15.5,12.5,11.5,14.6,11.333333333333334,14.375,14.833333333333334,13.75,14.333333333333334,14.0,10.75
11.0,13.0,7.0,8.0,7.5,11.333333333333334,8.0,14.5,8.0,7.0,10.5,13.75,12.0,9.333333333333334,13.5,14.0,8.0,9.666666666666666,13.5,8.5
3.0,10.333333333333334,8.0,8.0,13.0,12.5,9.125,12.25,8.0,11.0,8.5,8.75,11.5,7.833333333333333,12.125,11.833333333333334,11.75,9.5,7.25,8.5
8.5,13.166666666666666,8.5,4.25,12.75,14.833333333333334,9.875,12.75,4.25,12.25,8.0,8.625,14.1,2.8333333333333335,13.75,13.0,10.5,10.333333333333334,9.0,8.0
15.5,10.333333333333334,10.0,6.75,13.75,13.5,10.125,9.5,6.75,16.0,7.0,8.125,11.7,6.333333333333333,14.0,10.666666666666666,12.25,12.166666666666666,10.75,6.25
13.0,2.8333333333333335,0.0,3.75,1.5,7.166666666666667,1.875,6.5,3.75,0.0,5.5,2.625,4.3,2.5,8.25,7.166666666666667,1.5,2.5,3.0,1.5
10.0,12.666666666666666,14.0,11.5,9.5,9.666666666666666,10.5,11.5,11.5,7.5,10.0,14.0,11.0,11.333333333333334,10.0,11.666666666666666,9.0,11.0,12.0,11.5
7.0,3.0,10.0,5.5,12.0,6.666666666666667,11.0,6.0,5.5,10.0,5.5,9.5,5.8,3.6666666666666665,6.75,4.0,11.0,11.0,6.0,5.5
5.5,13.333333333333334,8.0,10.0,12.75,15.166666666666666,12.625,13.25,10.0,13.0,12.0,9.25,13.7,8.833333333333334,11.75,14.5,14.25,13.5,8.0,9.5
16.0,12.0,14.0,12.0,11.0,8.5,11.5,14.0,12.0,7.5,10.0,12.0,10.5,11.666666666666666,9.5,12.333333333333334,9.5,10.666666666666666,8.5,10.5
8.0,10.333333333333334,9.0,8.5,10.0,8.0,6.5,11.5,8.5,7.5,10.0,15.0,9.4,8.666666666666666,15.25,10.333333333333334,8.5,8.666666666666666,10.5,12.0
7.0,12.666666666666666,13.0,8.0,9.5,10.333333333333334,6.0,14.0,8.0,9.0,8.5,14.0,11.2,9.666666666666666,11.25,13.666666666666666,7.5,8.0,9.5,11.0
2.0,9.666666666666666,12.0,6.5,13.0,11.0,10.75,11.0,6.5,10.0,13.0,11.25,10.6,4.333333333333333,11.25,10.333333333333334,12.0,11.333333333333334,9.0,13.5
9.0,9.333333333333334,10.0,9.5,11.0,10.666666666666666,9.25,14.0,9.5,9.5,7.5,13.75,11.0,7.0,12.5,11.0,7.0,9.0,12.5,6.25
14.0,10.0,0.0,10.0,6.5,10.0,5.5,9.5,10.0,4.0,11.0,8.0,9.6,6.666666666666667,10.25,10.333333333333334,4.75,7.333333333333333,8.5,3.5
14.0,7.166666666666667,7.5,4.0,9.75,8.833333333333334,4.125,11.0,4.0,4.75,0.0,4.625,7.0,7.0,6.125,11.666666666666666,0.0,5.5,2.5,7.25
8.0,7.333333333333333,4.0,4.0,14.5,8.666666666666666,11.75,7.0,4.0,14.5,6.0,11.0,8.4,2.6666666666666665,12.75,6.666666666666667,9.0,11.666666666666666,10.5,7.0
17.0,8.0,11.5,11.0,7.0,6.0,5.625,7.5,11.0,5.5,12.25,12.75,5.7,10.333333333333334,12.75,9.5,5.25,7.5,16.0,12.5
7.0,12.0,8.0,6.0,16.0,8.0,11.5,14.5,6.0,14.0,6.0,11.5,12.0,4.0,10.75,9.666666666666666,12.0,13.333333333333334,6.0,6.0
