,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,AML_abis,Aerial,4.0,7.0,8.0,11.0,13.0,18.0
1,AML_abis,Awareness,4.67,10.17,11.83,12.67,13.67,16.33
2,AML_abis,Clearing,3.0,7.0,8.0,9.0,11.0,16.0
3,AML_abis,Closing,4.25,8.25,9.5,10.5,11.5,14.5
4,AML_abis,Control,9.0,12.5,13.5,14.5,15.5,18.5
5,AML_abis,Creativity,4.67,11.33,12.67,13.5,14.33,17.0
6,AML_abis,Crossing,7.5,11.33,12.5,13.0,14.0,16.33
7,AML_abis,Decision,7.0,10.75,12.0,12.5,13.5,15.75
8,AML_abis,Defensive,4.25,8.25,9.5,10.5,11.5,14.5
9,AML_abis,Dribbling,8.25,12.5,13.5,14.5,15.5,18.5
10,AML_abis,Focus,5.0,9.5,10.75,12.0,13.0,15.5
11,AML_abis,Endeavour,7.12,10.12,11.0,12.0,12.75,15.75
12,AML_abis,Intelligence,6.2,10.9,12.4,13.1,13.8,16.4
13,AML_abis,Marking,2.83,7.17,8.17,9.17,10.33,13.0
14,AML_abis,Mobility,10.38,13.0,13.75,14.5,15.38,18.25
15,AML_abis,Movement,4.67,10.67,11.83,12.67,13.5,15.83
16,AML_abis,Off The Ball,5.0,11.5,13.0,14.0,15.5,18.5
17,AML_abis,Passing,8.0,12.0,13.0,14.0,15.0,17.0
18,AML_abis,Physical,8.0,10.5,11.75,12.5,13.5,16.5
19,AML_abis,Shooting,5.67,10.0,11.33,12.33,13.33,16.33
20,AML_abis,Tackling,0.0,4.0,5.5,6.5,8.5,15.5
