Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
0.0,1.8333333333333333,0.0,2.25,1.0,4.833333333333333,1.375,4.5,2.25,0.0,5.5,0.625,2.9,1.5,5.75,4.833333333333333,1.0,1.8333333333333333,1.75,1.0
5.0,12.0,9.0,12.0,11.0,9.666666666666666,11.0,12.0,12.0,9.0,10.0,9.5,11.0,8.0,12.25,11.333333333333334,10.0,11.0,13.0,9.0
12.0,8.333333333333334,12.0,11.0,5.5,9.0,6.75,9.0,11.0,4.5,12.0,11.25,8.2,12.333333333333334,12.0,9.666666666666666,8.5,8.0,9.0,11.0
16.0,13.666666666666666,6.0,8.5,6.0,11.0,6.0,12.5,8.5,7.5,8.5,11.25,11.8,8.333333333333334,11.5,13.333333333333334,6.5,7.0,10.5,8.5
15.0,9.333333333333334,14.0,6.0,7.0,7.333333333333333,4.25,13.0,6.0,4.5,8.5,7.75,7.6,9.0,5.5,12.666666666666666,2.0,5.666666666666667,6.0,9.0
3.0,8.666666666666666,6.0,6.0,13.5,9.333333333333334,11.75,7.5,6.0,14.0,7.25,7.5,9.0,4.0,13.25,8.0,12.0,13.0,8.5,7.25
6.5,5.0,11.5,5.25,7.5,5.0,10.75,6.0,5.25,8.25,5.25,9.5,6.0,3.5,13.375,4.0,11.25,10.166666666666666,8.5,5.25
13.0,4.5,4.5,5.25,8.25,1.1666666666666667,5.875,5.25,5.25,5.75,0.0,9.5,3.4,3.5,3.25,3.5,0.0,6.833333333333333,5.0,3.75
12.0,6.666666666666667,7.0,5.5,11.5,11.0,9.25,10.0,5.5,11.0,7.5,8.75,9.4,3.6666666666666665,12.5,8.666666666666666,6.0,8.666666666666666,6.0,4.0
9.0,11.0,5.0,6.0,14.0,12.0,13.5,12.5,6.0,13.0,7.5,12.75,11.6,4.0,14.25,12.0,12.0,14.333333333333334,12.0,8.5
6.5,2.3333333333333335,11.5,5.0,12.75,8.333333333333334,9.875,8.0,5.0,12.5,5.0,10.375,6.4,3.3333333333333335,11.5,5.333333333333333,10.25,10.666666666666666,10.75,5.0
14.0,8.666666666666666,10.5,5.75,7.5,7.166666666666667,4.75,11.25,5.75,8.75,9.5,7.5,7.0,7.166666666666667,8.125,11.666666666666666,3.0,6.333333333333333,7.75,9.75
5.0,5.166666666666667,4.0,2.75,7.0,1.8333333333333333,6.0,5.5,2.75,4.0,0.0,10.375,4.2,1.8333333333333333,7.25,3.6666666666666665,0.0,5.5,2.5,1.75
4.0,5.333333333333333,6.0,4.5,12.5,8.0,9.75,9.0,4.5,11.5,8.0,11.25,7.2,3.0,12.25,7.333333333333333,10.0,9.666666666666666,6.5,5.75
8.0,11.333333333333334,6.5,2.25,10.0,1.6666666666666667,4.875,8.75,2.25,8.25,0.0,9.375,7.8,1.5,6.75,5.833333333333333,4.75,5.166666666666667,4.75,5.25
11.5,5.5,5.0,9.75,8.5,5.833333333333333,6.375,12.5,9.75,4.0,6.75,8.625,5.9,8.666666666666666,4.125,9.833333333333334,4.0,8.5,3.5,8.5
9.0,10.0,7.5,1.75,10.0,3.3333333333333335,5.375,6.75,1.75,5.0,0.0,5.0,8.0,1.1666666666666667,4.25,4.5,0.0,6.166666666666667,2.0,4.75
18.0,10.333333333333334,13.0,10.5,8.0,9.666666666666666,7.25,10.5,10.5,5.5,11.0,10.25,9.8,10.666666666666666,6.5,10.666666666666666,10.0,8.0,7.5,12.0
15.0,6.333333333333333,0.0,6.5,4.0,8.333333333333334,4.75,11.0,6.5,2.5,10.5,8.5,6.6,4.333333333333333,9.0,11.0,3.5,6.333333333333333,7.5,3.5
