Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Kacper Kozłowski,96145145.0,12.0,15.33,10.0,9.5,14.0,13.5,12.33,13.75,9.5,13.0,13.5,9.25,14.3,9.83,13.88,14.17,16.0,14.0,14.25,13.33,11.5
Lorenzo Gaetani,2000508210.0,8.0,8.0,8.0,9.5,10.5,7.83,9.0,9.5,9.5,9.5,8.5,12.75,7.5,9.0,10.5,9.67,4.0,11.0,10.0,6.33,9.0
Luan Dongsheng,2000434025.0,12.0,13.67,5.0,10.75,13.0,11.83,12.33,14.25,10.75,11.5,9.25,9.25,12.9,9.17,11.5,13.5,9.0,14.5,14.5,10.67,6.0
Bjarnólfur Guðbrandsson,2000193662.0,17.0,10.67,12.0,13.0,13.5,11.33,9.67,12.5,13.0,11.5,12.5,12.5,10.6,12.67,12.75,12.67,8.0,13.0,14.0,9.33,14.0
Mattia Montanino,2000189328.0,13.0,11.0,8.0,10.5,13.25,11.33,11.67,15.5,10.5,11.75,10.25,11.0,11.4,10.67,13.38,13.67,9.0,13.25,11.5,10.67,13.0
Liam Chipperfield,2000014487.0,4.5,12.67,10.5,8.5,16.5,12.0,11.33,14.5,8.5,13.5,10.5,12.25,12.2,9.83,11.75,14.0,10.0,14.0,10.25,13.17,14.0
Valentin Antov,22067326.0,18.0,16.0,13.0,13.75,11.0,12.5,9.33,16.25,13.75,10.5,14.5,14.12,13.9,13.83,11.75,16.17,11.0,11.0,12.25,8.17,15.0
Tommaso Milanese,43425493.0,11.5,13.83,9.0,12.5,14.5,13.5,12.67,13.5,12.5,14.25,13.0,14.0,13.7,12.5,15.0,13.5,12.5,14.5,13.75,12.83,13.0
Umberto Cambi,2000568672.0,10.5,10.83,5.0,11.0,8.5,8.5,6.0,13.75,11.0,7.0,8.5,10.62,9.5,9.5,11.88,12.67,2.5,9.0,12.5,4.33,10.0
Andrzej Długołęcki,2000506192.0,16.5,8.83,1.5,8.0,3.75,9.0,5.33,13.5,8.0,3.75,9.0,11.0,9.0,6.5,10.0,11.83,2.5,6.5,11.0,3.83,2.5
Antonello Raho,2000323423.0,9.0,8.83,7.0,8.5,13.5,13.33,13.33,11.0,8.5,12.25,10.0,15.62,11.4,8.17,16.75,10.5,10.5,12.5,13.75,11.0,3.0
Krzysztof Piątek,96054420.0,12.0,12.5,12.0,11.25,12.0,11.33,8.5,9.75,11.25,9.75,15.75,12.88,11.0,9.83,11.38,12.0,13.5,9.5,12.5,12.67,9.0
Marko Bulat,24057489.0,13.5,13.83,10.0,13.0,14.5,12.83,12.67,14.5,13.0,13.75,13.5,14.5,13.3,12.5,13.25,14.17,13.5,14.5,12.75,13.5,11.0
Santi Ramos Mingo,14219093.0,16.0,11.5,14.0,11.25,11.25,10.33,9.83,12.75,11.25,9.5,11.75,13.5,11.0,11.83,13.75,12.0,6.5,11.25,12.75,8.17,14.0
Edoardo Gasparello,2000568421.0,18.0,11.67,13.0,12.0,8.5,12.33,8.67,11.0,12.0,7.0,12.5,14.75,11.4,12.33,13.75,12.33,8.0,10.0,15.5,7.33,14.0
Marco Biagiotti,2000568677.0,8.0,9.5,5.0,10.25,11.5,7.17,10.67,13.0,10.25,9.75,10.5,13.12,8.5,8.83,12.75,11.17,5.5,13.0,11.75,10.17,8.0
Stefan Paracampo,2000568674.0,14.0,9.33,9.0,11.25,8.5,8.83,8.5,11.75,11.25,7.25,8.25,8.75,8.9,9.83,11.5,11.17,5.0,8.75,11.75,4.5,11.0
Shpend Berisha,2000565103.0,10.0,12.17,7.0,11.5,11.25,12.67,8.67,14.25,11.5,10.5,11.5,14.12,11.8,12.33,14.12,14.67,10.5,10.25,12.5,9.17,18.0
Moreno Živković,2000056839.0,11.0,12.83,13.0,12.75,11.25,11.67,7.0,14.25,12.75,9.0,12.75,11.0,12.0,13.17,15.38,14.0,6.5,8.75,13.5,5.5,14.0
Jhan Núñez,2000416532.0,13.0,12.0,10.0,9.25,14.5,12.83,13.0,10.25,9.25,14.5,9.25,11.25,12.1,7.67,13.38,11.5,12.0,13.25,15.75,13.5,5.5
Troy Parrott,28122837.0,13.0,14.0,14.0,9.5,15.0,14.5,12.33,12.25,9.5,14.5,13.0,11.75,14.1,8.5,14.38,13.17,14.0,13.5,13.25,13.67,8.5
Adrián Pérez,2000272935.0,12.0,15.0,15.0,12.0,15.0,16.33,13.67,16.0,12.0,15.0,14.0,12.0,15.4,11.5,13.38,16.33,18.0,15.0,13.75,14.0,8.5
Florian Lemmens,2000199446.0,14.0,13.5,8.0,10.0,11.5,14.67,10.5,14.5,10.0,13.25,12.5,12.5,14.0,9.33,14.62,14.5,13.5,13.0,13.5,12.0,7.5
Christos Tzolis,36152916.0,6.0,12.17,6.0,11.5,15.5,14.67,12.67,11.5,11.5,14.75,11.0,12.5,13.2,10.5,12.5,12.5,13.5,13.0,8.25,13.0,4.0
Edoardo Piana,2000023993.0,14.5,5.67,1.0,7.5,4.75,7.17,6.83,7.0,7.5,4.5,9.75,11.5,6.1,5.83,12.5,7.33,1.5,9.0,11.0,4.17,1.5
Rafał Biegański,2000511223.0,13.0,10.5,2.0,11.0,4.5,11.33,6.0,11.5,11.0,5.0,11.0,9.5,10.0,8.33,12.12,12.83,4.5,8.5,11.5,3.67,1.5
Simone De Girolamo,2000194919.0,15.5,9.5,1.5,9.5,4.25,8.67,4.83,14.0,9.5,3.75,7.5,9.25,9.0,7.5,12.0,12.5,2.5,6.0,10.5,3.83,1.5
Florent Sinani,2000186510.0,12.0,8.17,2.0,8.5,4.75,9.67,4.17,12.0,8.5,4.0,8.5,8.25,8.6,7.0,11.62,11.5,2.5,5.5,11.5,3.67,1.5
Leo Greiml,16191211.0,15.0,14.33,13.0,13.75,11.0,13.17,8.67,13.75,13.75,10.0,13.5,11.38,13.3,13.5,14.5,14.5,11.0,10.0,13.75,7.83,14.0
Luca Campanile,2000065615.0,3.0,10.33,10.0,11.0,9.75,12.0,9.0,13.5,11.0,6.0,10.75,10.75,11.2,11.0,13.38,12.67,7.0,10.25,12.0,9.67,13.0
Elisha Owusu,48036651.0,13.0,14.17,10.5,13.5,12.25,14.0,11.0,14.25,13.5,11.5,13.5,13.12,13.6,14.0,13.38,15.0,11.5,13.25,13.5,10.17,14.0
Joshua Zirkzee,37060922.0,16.0,13.5,12.0,11.5,15.0,15.0,12.33,12.0,11.5,14.25,13.5,10.5,14.0,10.5,14.5,13.17,13.5,13.5,14.75,13.0,4.0
Lorenzo Montipò,43124226.0,17.5,9.83,2.0,12.5,9.25,12.0,6.0,11.0,12.5,5.5,12.5,11.75,10.6,9.5,11.5,11.5,8.5,8.0,10.5,5.17,2.5
