Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
16.5,8.5,2.0,10.5,11.25,12.0,8.875,9.5,10.5,7.25,10.5,12.0,10.0,8.5,11.25,10.166666666666666,4.75,11.166666666666666,10.0,4.75
12.0,11.5,11.0,12.75,11.0,10.333333333333334,12.75,11.75,12.75,9.0,12.75,13.5,10.8,12.833333333333334,14.0,11.666666666666666,11.0,12.333333333333334,13.5,13.25
16.0,10.666666666666666,12.0,10.5,10.0,10.333333333333334,9.0,11.5,10.5,9.5,10.5,13.75,10.4,11.333333333333334,13.75,11.333333333333334,7.5,10.333333333333334,13.0,12.5
15.0,11.0,15.0,13.5,12.75,11.666666666666666,11.125,12.5,13.5,9.75,12.75,13.5,11.0,13.333333333333334,13.5,12.666666666666666,9.0,12.666666666666666,13.0,13.5
7.0,11.333333333333334,10.0,13.0,11.75,12.0,13.125,13.5,13.0,11.75,13.75,14.0,11.6,13.0,14.5,13.0,12.0,13.0,11.0,12.5
12.5,13.5,10.5,13.0,12.0,12.333333333333334,10.125,15.25,13.0,10.5,12.0,12.25,12.3,13.166666666666666,12.75,15.5,9.25,11.5,12.25,13.75
11.0,11.166666666666666,10.0,11.5,10.25,10.666666666666666,12.25,13.25,11.5,8.5,13.25,15.5,10.4,11.333333333333334,14.0,13.333333333333334,11.0,12.666666666666666,12.75,12.25
15.0,9.5,8.0,10.0,14.5,13.0,13.375,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.833333333333334,12.5,14.166666666666666,14.75,9.25
8.0,9.833333333333334,7.0,10.0,13.25,10.666666666666666,13.0,12.25,10.0,12.5,11.75,12.375,10.8,8.666666666666666,15.0,10.666666666666666,12.0,12.666666666666666,13.75,8.75
13.0,12.166666666666666,13.0,9.0,13.25,14.666666666666666,11.375,11.5,9.0,13.5,12.0,15.5,13.0,7.666666666666667,14.875,12.833333333333334,14.25,11.666666666666666,13.5,8.25
14.0,15.5,11.0,12.0,15.0,16.833333333333332,14.5,17.5,12.0,15.5,12.0,12.0,16.3,11.0,14.625,16.833333333333332,13.5,15.666666666666666,13.5,12.0
8.0,13.5,9.0,12.75,12.25,10.666666666666666,10.625,13.75,12.75,10.5,12.25,13.125,11.8,12.166666666666666,14.75,13.666666666666666,12.0,12.0,14.0,13.25
12.5,12.0,2.5,10.5,6.25,9.5,7.125,13.75,10.5,4.0,12.0,10.5,10.7,7.833333333333333,11.5,12.833333333333334,7.25,8.833333333333334,8.5,7.5
13.0,11.5,16.0,13.0,10.25,13.0,9.875,13.0,13.0,8.5,13.0,13.25,11.6,13.333333333333334,11.375,13.833333333333334,11.25,10.333333333333334,11.5,13.0
5.0,12.333333333333334,10.0,9.25,16.75,12.833333333333334,13.75,11.75,9.25,12.75,9.25,12.5,12.9,8.166666666666666,14.5,11.5,11.25,15.333333333333334,12.5,8.75
7.0,11.333333333333334,12.0,11.5,14.5,14.166666666666666,12.5,12.0,11.5,15.0,12.0,11.625,12.7,9.666666666666666,15.25,12.333333333333334,12.5,13.0,14.0,8.25
12.0,14.166666666666666,14.0,7.5,11.5,12.833333333333334,11.25,17.0,7.5,13.75,10.0,10.625,14.1,7.333333333333333,14.125,14.833333333333334,12.25,11.166666666666666,10.5,9.0
17.5,14.833333333333334,12.5,12.5,12.5,13.0,11.625,15.75,12.5,12.5,11.5,11.0,13.9,12.5,12.0,15.166666666666666,12.25,13.166666666666666,10.75,11.75
5.0,13.666666666666666,3.0,9.0,14.0,13.166666666666666,11.375,14.75,9.0,12.5,12.0,14.0,13.3,7.166666666666667,9.875,14.5,13.75,11.833333333333334,7.25,8.5
16.0,13.333333333333334,15.0,12.25,8.75,11.166666666666666,7.875,13.75,12.25,6.5,13.0,13.875,11.7,13.166666666666666,13.25,14.166666666666666,12.25,9.166666666666666,14.5,13.75
14.5,11.5,8.0,11.0,14.0,12.5,12.375,12.0,11.0,12.75,11.5,10.25,12.1,11.166666666666666,11.0,11.833333333333334,11.5,12.833333333333334,11.75,11.25
12.0,13.833333333333334,10.0,11.75,14.75,13.333333333333334,12.75,13.25,11.75,13.0,11.75,11.375,13.8,11.833333333333334,12.875,13.0,13.5,13.833333333333334,11.0,12.25
16.0,9.666666666666666,11.0,13.0,10.25,12.666666666666666,10.875,14.0,13.0,8.75,12.75,12.5,11.0,13.0,13.75,13.333333333333334,9.5,11.666666666666666,12.5,13.5
8.0,13.666666666666666,8.0,10.5,15.0,13.666666666666666,12.25,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.5,13.666666666666666,14.0,10.0
