Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
6.5,13.0,7.0,8.75,13.25,14.166666666666666,10.375,15.0,8.75,13.5,10.5,10.375,13.9,8.333333333333334,10.75,14.0,11.75,11.833333333333334,8.75,7.25
12.5,9.666666666666666,7.0,7.5,11.0,8.5,9.25,8.5,7.5,10.0,8.25,12.875,9.1,7.166666666666667,12.875,8.666666666666666,6.0,9.833333333333334,13.5,9.0
7.5,10.666666666666666,12.0,12.0,11.5,7.166666666666667,10.25,11.5,12.0,8.5,11.25,13.375,9.1,11.5,13.875,10.333333333333334,8.5,11.833333333333334,15.5,13.0
7.0,9.833333333333334,5.0,8.5,16.0,11.0,11.5,10.75,8.5,11.5,6.25,10.125,10.8,7.333333333333333,13.25,10.0,9.0,13.0,11.0,7.75
5.0,13.833333333333334,8.0,10.25,14.25,12.333333333333334,11.0,14.25,10.25,13.0,10.25,9.625,13.4,10.5,13.375,13.333333333333334,12.0,12.5,14.0,12.25
13.0,10.5,5.0,6.75,12.75,9.333333333333334,9.75,13.75,6.75,10.5,6.75,10.125,10.6,6.166666666666667,13.0,11.333333333333334,9.5,9.166666666666666,11.25,7.75
9.5,7.0,10.0,7.5,15.25,10.666666666666666,12.125,9.0,7.5,13.25,7.25,10.0,9.0,6.166666666666667,13.25,8.666666666666666,10.0,12.666666666666666,12.0,5.25
9.0,8.5,9.0,7.5,16.5,11.0,12.125,8.0,7.5,16.25,8.5,11.25,10.0,6.5,13.5,8.166666666666666,11.5,12.5,12.25,7.25
7.0,9.5,6.0,10.0,15.5,11.333333333333334,11.875,11.5,10.0,12.75,10.0,8.75,11.2,8.5,14.25,9.833333333333334,12.5,12.833333333333334,13.75,7.75
9.0,11.166666666666666,7.0,13.5,14.0,14.666666666666666,11.375,13.75,13.5,13.25,12.25,11.375,13.0,11.333333333333334,13.0,13.333333333333334,13.0,12.5,11.25,10.25
9.0,13.5,10.0,12.5,15.25,13.666666666666666,12.5,14.25,12.5,12.0,10.75,10.5,14.0,10.333333333333334,11.5,13.333333333333334,11.0,14.333333333333334,13.25,10.75
14.5,12.166666666666666,9.0,9.0,15.5,10.833333333333334,10.625,12.5,9.0,12.25,10.0,9.75,11.5,8.5,12.25,12.166666666666666,10.5,12.5,13.75,8.25
7.5,5.333333333333333,3.0,8.75,11.75,1.8333333333333333,8.625,5.25,8.75,9.5,7.75,12.125,4.3,5.833333333333333,11.25,3.5,5.75,9.666666666666666,11.75,7.25
8.0,12.5,7.0,11.0,7.25,14.333333333333334,8.625,14.0,11.0,6.0,12.5,13.125,13.2,11.0,12.375,14.166666666666666,9.75,9.0,11.0,12.5
12.0,10.666666666666666,14.0,9.5,15.0,15.0,12.0,11.5,9.5,13.0,12.0,12.0,12.2,8.333333333333334,12.25,13.0,15.0,13.333333333333334,12.5,11.0
15.0,12.5,9.0,7.5,10.25,11.666666666666666,8.25,14.0,7.5,8.5,9.5,11.5,11.4,9.333333333333334,12.75,14.5,6.75,8.833333333333334,12.0,10.0
14.0,10.166666666666666,2.5,9.75,5.0,8.666666666666666,6.75,10.75,9.75,4.0,10.25,10.125,9.0,7.166666666666667,11.0,11.0,7.0,8.166666666666666,9.75,7.25
9.0,12.333333333333334,12.0,12.0,14.25,13.333333333333334,14.75,13.5,12.0,11.75,12.75,12.0,12.6,12.666666666666666,8.875,13.666666666666666,12.0,14.166666666666666,9.0,13.0
15.5,12.333333333333334,10.0,11.0,12.5,11.666666666666666,10.625,12.0,11.0,11.5,10.25,11.375,12.2,10.5,13.375,11.666666666666666,10.0,11.333333333333334,15.5,10.0
