Match,Player,UID
#GK,Raffaele Russo,2000324450
#GK,Ronald Woudenberg,2000633117
#GK,Agustín Kranevitter,2000612966
#DR,David Krecek,2000569970
#DR,Stefán Þór Jónsson,2000531873
#DR,Özgün Karatepe,2000631119
#DR,Matt Bonfield,2000567798
#DC,David Krecek,2000569970
#DC,Stefán Þór Jónsson,2000531873
#DC,Francesco Zamuner,2000626880
#DC,Antonio Navarro,2000571902
#DC,Harald Klingmann,2000504134
#DC,Özgün Karatepe,2000631119
#DC,Mateo Gómez,2000512705
#DC,Agustín Agirre,2000439259
#DL,Stefán Þór Jónsson,2000531873
#DL,Antonio Navarro,2000571902
#DL,Harald Klingmann,2000504134
#DM,Francesco Zamuner,2000626880
#DM,Gonzalo Cuadros,2000647507
#DM,Harald Klingmann,2000504134
#DM,Agustín Agirre,2000439259
#DM,Scott Diaz,2000706461
#WBL,Antonio Navarro,2000571902
#MR,Koldo Valencia,2000663358
#MR,Álvaro Sánchez,2000685713
#MR,Kian Van Den Bergh,2000632259
#MR,Felipe,2000510074
#MR,Saverio van Lopik,2000437951
#MC,Álvaro Sánchez,2000685713
#MC,Francesco Zamuner,2000626880
#MC,Roberto van Brakel,2000572868
#MC,Antonio Navarro,2000571902
#MC,Vicente,2000571659
#MC,Víctor,2000440738
#MC,Gonzalo Cuadros,2000647507
#MC,Manuel Bosch,2000514796
#MC,Jannis Emde,2000504247
#MC,Saverio van Lopik,2000437951
#MC,Agustín Agirre,2000439259
#MC,Scott Diaz,2000706461
#ML,Antonio Navarro,2000571902
#ML,Vicente,2000571659
#AMR,Koldo Valencia,2000663358
#AMR,Álvaro Sánchez,2000685713
#AMR,Kian Van Den Bergh,2000632259
#AMR,Roberto van Brakel,2000572868
#AMR,Felipe,2000510074
#AMR,Alen Bartolović,2000506471
#AMR,Buster Juul Vibe,2000566892
#AMC,Koldo Valencia,2000663358
#AMC,Francesco Zamuner,2000626880
#AMC,Vicente,2000571659
#AMC,Víctor,2000440738
#AMC,Alen Bartolović,2000506471
#AMC,Gonzalo Cuadros,2000647507
#AMC,Manuel Bosch,2000514796
#AMC,Jannis Emde,2000504247
#AMC,Saverio van Lopik,2000437951
#AMC,Agustín Agirre,2000439259
#AMC,Scott Diaz,2000706461
#AML,Koldo Valencia,2000663358
#AML,Kian Van Den Bergh,2000632259
#AML,Antonio Navarro,2000571902
#AML,Víctor,2000440738
#AML,Leandro Alves,2000568887
#AML,Jannis Emde,2000504247
#STC,Kian Van Den Bergh,2000632259
#STC,Felipe,2000510074
#STC,Víctor,2000440738
#STC,Alen Bartolović,2000506471
#STC,Leandro Alves,2000568887
#STC,Carl Mooney,2000410920
#STC,Buster Juul Vibe,2000566892
#STC,Jannis Emde,2000504247
