Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
11.5,11.666666666666666,1.5,12.5,4.5,9.166666666666666,6.625,14.0,12.5,2.5,10.5,12.875,10.5,9.166666666666666,10.75,12.666666666666666,5.75,7.666666666666667,9.5,5.75
7.0,12.333333333333334,7.0,13.0,15.5,11.166666666666666,12.125,14.0,13.0,12.5,11.75,12.625,11.5,12.666666666666666,15.25,13.666666666666666,10.5,13.0,12.0,12.5
14.0,12.666666666666666,15.0,12.75,9.5,11.5,8.125,13.75,12.75,8.5,12.5,9.125,11.9,13.5,14.0,13.5,10.25,9.166666666666666,11.25,12.75
7.0,10.333333333333334,8.0,9.0,12.0,11.333333333333334,13.5,9.5,9.0,14.0,10.5,9.25,10.8,8.0,15.0,10.0,10.5,13.0,11.0,9.0
7.0,14.333333333333334,8.0,13.25,14.0,13.5,14.125,13.25,13.25,13.5,14.25,14.0,13.9,11.333333333333334,13.625,13.5,16.0,15.0,13.25,13.75
10.0,13.333333333333334,8.0,11.75,13.25,11.833333333333334,12.875,12.75,11.75,12.0,12.0,13.375,12.7,11.166666666666666,12.5,12.5,12.25,12.833333333333334,9.5,12.25
5.0,10.666666666666666,8.0,8.0,14.0,12.5,12.125,9.25,8.0,15.0,11.0,9.5,11.3,7.5,15.375,10.5,12.75,13.5,8.25,9.5
6.0,10.833333333333334,8.0,11.0,13.75,12.333333333333334,12.25,9.25,11.0,12.0,12.25,12.375,11.6,8.0,14.75,10.0,14.5,13.333333333333334,11.75,8.5
8.0,14.333333333333334,11.0,13.75,14.5,14.5,14.125,13.75,13.75,14.5,12.75,12.75,14.3,12.0,11.875,14.166666666666666,16.0,16.333333333333332,12.75,12.25
4.0,12.666666666666666,11.0,9.0,14.5,12.333333333333334,14.0,13.5,9.0,14.5,10.0,14.25,12.8,7.333333333333333,14.5,12.666666666666666,14.0,14.666666666666666,11.5,11.0
13.0,9.333333333333334,9.0,10.5,14.75,12.333333333333334,13.125,12.5,10.5,14.25,8.25,9.0,11.6,9.5,14.0,10.666666666666666,14.0,14.666666666666666,10.0,9.75
15.5,12.666666666666666,5.5,11.0,6.75,12.166666666666666,6.625,12.75,11.0,4.5,13.0,11.25,12.1,8.5,10.25,13.166666666666666,11.25,8.166666666666666,12.0,7.0
13.0,12.666666666666666,7.0,9.75,16.5,12.0,12.625,13.0,9.75,13.5,10.5,11.5,12.6,9.333333333333334,12.75,12.333333333333334,11.25,14.833333333333334,12.5,9.75
14.0,13.5,12.0,10.25,13.25,12.333333333333334,12.0,12.25,10.25,11.5,13.75,12.625,12.8,9.5,12.625,12.666666666666666,14.0,12.833333333333334,13.5,11.75
3.0,13.5,11.0,12.5,15.0,14.0,13.375,12.5,12.5,15.25,10.5,10.5,13.6,12.666666666666666,15.125,13.166666666666666,13.75,14.0,13.0,11.75
15.0,14.5,11.0,13.75,10.75,11.0,10.375,13.75,13.75,10.0,14.75,12.375,12.4,13.166666666666666,11.0,14.0,13.0,12.333333333333334,13.0,13.25
15.0,11.0,11.0,14.0,11.75,11.0,10.875,14.5,14.0,9.25,14.75,10.5,10.6,13.666666666666666,10.25,14.0,10.5,12.333333333333334,11.5,14.5
13.0,15.333333333333334,12.0,12.75,12.5,11.5,10.875,15.25,12.75,12.5,13.5,10.375,13.3,12.833333333333334,13.75,14.833333333333334,10.25,12.5,13.75,14.25
12.0,14.166666666666666,14.0,13.25,12.0,12.0,10.75,13.25,13.25,10.5,13.25,13.25,12.6,13.166666666666666,11.75,14.0,11.5,11.833333333333334,11.25,14.25
14.0,12.5,10.0,10.0,14.75,13.0,13.25,13.75,10.0,13.5,11.75,10.625,13.4,8.0,14.5,12.333333333333334,15.0,14.333333333333334,14.75,9.25
12.0,14.0,12.0,10.0,13.5,12.5,10.875,16.25,10.0,12.0,11.0,9.5,13.3,8.166666666666666,11.875,15.166666666666666,14.25,11.5,13.25,9.0
4.0,9.5,9.0,10.0,14.25,13.333333333333334,10.75,9.75,10.0,12.0,10.75,12.125,11.2,7.5,13.5,10.666666666666666,14.0,12.333333333333334,8.25,8.75
11.0,12.166666666666666,6.0,8.75,14.5,11.666666666666666,11.375,12.5,8.75,13.75,10.5,9.125,12.0,8.833333333333334,13.5,12.166666666666666,9.5,11.166666666666666,9.25,8.25
13.5,13.0,6.0,9.25,11.25,15.833333333333334,10.625,13.5,9.25,14.0,10.5,10.625,14.5,8.0,14.75,13.666666666666666,14.75,12.5,11.25,7.75
13.0,12.166666666666666,10.0,13.75,10.0,10.0,10.5,16.5,13.75,7.75,10.5,14.0,11.2,12.5,11.75,14.5,8.25,11.666666666666666,12.75,14.0
