Match,Player,UID
#GK,Łukasz Łęgowski,2000055738
#GK,Mateusz Kochalski,96115206
#GK,Daan Reiziger,37071194
#DR,Nicolas Balestracci,2000507375
#DR,Lorenzo Libutti,43204023
#DR,Diferdio Misidjan,37084985
#DR,Loris Sebert,2000025939
#DR,Carlo Schettino,2000567623
#DC,Francesco Oliva,2000512151
#DC,Giuseppe Rossetti,2000511011
#DC,Loris Sebert,2000025939
#DC,Carlo Schettino,2000567623
#DC,Frane Križmanić,2000433152
#DC,Filip Vasko,43322583
#DC,Luka Bogdan,16149835
#DC,Noah Loosli,98034469
#DL,Nicolas Balestracci,2000507375
#DL,Diferdio Misidjan,37084985
#DL,Giuseppe Rossetti,2000511011
#DL,Carlo Schettino,2000567623
#DL,Raoul Petretta,98041022
#WBR,Alessandro Ottaviano,2000512150
#WBR,Lorenzo Libutti,43204023
#WBR,Diferdio Misidjan,37084985
#DM,Vito Finetti,2000626436
#DM,Francesco Oliva,2000512151
#DM,Loris Sebert,2000025939
#DM,Manolo Portanova,43297054
#DM,Adam Maher,37012969
#DM,Frane Križmanić,2000433152
#DM,Pedro Pelágio,83259120
#DM,Luka Bogdan,16149835
#WBL,Nicolas Balestracci,2000507375
#WBL,Diferdio Misidjan,37084985
#WBL,Raoul Petretta,98041022
#MR,Filippo Bertini,2000324892
#MR,Ruben Bank,2000711214
#MC,Vito Finetti,2000626436
#MC,Marco Cuneo,2000572664
#MC,Francesco Oliva,2000512151
#MC,Alessandro Ottaviano,2000512150
#MC,Fabiano De Nadai,2000573667
#MC,Filippo Bertini,2000324892
#MC,Giordano Rossi,2000021846
#MC,Manolo Portanova,43297054
#MC,Adam Maher,37012969
#MC,Frane Križmanić,2000433152
#MC,Pedro Pelágio,83259120
#MC,Samuele Bonaldo,2000325145
#MC,Emiliano Sacco,2000324227
#ML,Vito Finetti,2000626436
#ML,Corrado Redaelli,2000507385
#ML,Raoul Petretta,98041022
#ML,Näis Djouahra,49037903
#AMR,Francesco Sibilia,2000512153
#AMR,Filippo Bertini,2000324892
#AMR,Samuele Bonaldo,2000325145
#AMR,Emiliano Sacco,2000324227
#AMR,Dario Manicone,2000323773
#AMR,Yari Diamanti,2000572662
#AMR,Ruben Bank,2000711214
#AMC,Alessandro Ottaviano,2000512150
#AMC,Fabiano De Nadai,2000573667
#AMC,Aniello Zampella,2000199610
#AMC,Giordano Rossi,2000021846
#AMC,Manolo Portanova,43297054
#AMC,Adam Maher,37012969
#AMC,Samuele Bonaldo,2000325145
#AMC,Emiliano Sacco,2000324227
#AMC,Näis Djouahra,49037903
#AML,Marco Cuneo,2000572664
#AML,Diferdio Misidjan,37084985
#AML,Corrado Redaelli,2000507385
#AML,Manolo Portanova,43297054
#AML,Samuele Bonaldo,2000325145
#AML,Emiliano Sacco,2000324227
#AML,Näis Djouahra,49037903
#AML,Yari Diamanti,2000572662
#STC,Marco Cuneo,2000572664
#STC,Francesco Sibilia,2000512153
#STC,Aniello Zampella,2000199610
#STC,Diego Zuppel,43426148
#STC,Dario Manicone,2000323773
#STC,Yari Diamanti,2000572662
#STC,Ruben Bank,2000711214
