Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
0.0,3.0,0.0,4.5,2.75,5.166666666666667,2.25,3.25,4.5,0.0,5.0,2.375,3.1,3.0,4.25,5.166666666666667,2.75,3.0,4.75,2.75
9.5,8.333333333333334,7.5,8.25,10.5,8.666666666666666,6.375,11.0,8.25,12.5,9.5,11.625,7.3,9.333333333333334,11.875,12.166666666666666,2.75,8.5,8.75,8.5
17.5,7.333333333333333,12.5,9.75,7.0,8.333333333333334,5.875,11.0,9.75,9.0,10.5,10.125,6.9,11.0,10.875,11.5,8.0,7.833333333333333,9.75,11.0
8.5,9.333333333333334,11.5,8.5,10.75,9.5,6.25,14.75,8.5,9.25,9.5,10.375,8.6,9.5,10.75,14.333333333333334,8.0,8.333333333333334,13.0,10.0
7.0,9.333333333333334,4.0,10.0,13.0,12.333333333333334,8.25,13.5,10.0,10.5,12.0,7.0,10.4,11.0,9.5,13.333333333333334,10.0,11.0,6.0,10.0
11.0,13.666666666666666,7.0,10.0,12.5,10.0,9.75,14.0,10.0,9.0,12.0,13.25,12.0,9.666666666666666,8.0,13.0,11.5,11.666666666666666,8.5,10.5
14.0,11.666666666666666,6.0,11.0,15.5,13.333333333333334,12.25,13.5,11.0,14.5,11.0,9.5,13.0,10.333333333333334,9.0,12.333333333333334,11.0,15.0,11.5,8.5
14.0,10.666666666666666,5.0,8.0,13.5,15.0,12.25,12.0,8.0,13.5,9.0,10.5,12.6,7.666666666666667,11.5,12.666666666666666,11.5,13.666666666666666,6.5,7.0
4.0,12.0,6.0,5.0,14.0,10.0,10.0,9.5,5.0,10.0,7.0,9.5,11.2,3.3333333333333335,13.0,9.666666666666666,9.0,11.666666666666666,9.0,7.0
8.0,11.333333333333334,12.0,2.0,10.5,9.666666666666666,8.0,12.5,2.0,11.5,7.5,10.75,10.6,1.3333333333333333,11.25,11.666666666666666,9.0,8.666666666666666,10.0,5.0
9.0,13.0,9.0,13.0,11.5,13.333333333333334,11.75,15.0,13.0,13.0,12.0,11.5,13.6,9.666666666666666,15.0,13.666666666666666,14.0,14.333333333333334,10.5,9.75
12.0,4.666666666666667,3.5,11.25,8.75,7.333333333333333,5.875,12.5,11.25,4.75,6.0,8.125,6.1,9.5,3.875,10.166666666666666,3.5,7.833333333333333,3.0,7.75
9.5,8.0,14.5,10.75,16.0,2.1666666666666665,13.5,6.75,10.75,12.75,5.5,15.125,6.1,7.166666666666667,10.0,4.5,8.75,15.5,10.75,8.75
9.0,8.333333333333334,9.5,6.75,13.25,7.166666666666667,10.25,10.5,6.75,9.25,6.75,10.625,9.3,4.5,11.0,7.0,13.25,12.0,13.0,6.75
9.5,5.0,3.0,11.25,12.75,2.1666666666666665,10.875,4.25,11.25,10.0,5.0,11.5,4.3,7.5,9.875,2.8333333333333335,7.25,12.333333333333334,15.0,9.25
13.0,10.333333333333334,8.0,10.0,8.5,7.666666666666667,6.0,13.0,10.0,2.0,11.5,9.75,8.0,10.333333333333334,4.75,13.333333333333334,6.5,8.0,6.0,12.0
16.5,8.833333333333334,11.5,8.0,5.5,4.5,5.875,11.0,8.0,2.25,8.5,9.875,6.2,8.166666666666666,5.75,10.333333333333334,4.75,7.833333333333333,6.25,10.0
9.0,9.333333333333334,12.0,8.0,9.0,8.666666666666666,5.0,14.0,8.0,3.5,9.0,6.75,8.2,9.333333333333334,6.0,13.666666666666666,3.5,6.666666666666667,4.5,10.5
