Player,UID,AML,AMR,IW_AML,IW_AMR,W_AML,W_AMR,IF_AML,IF_AMR,WG_AML,WG_AMR
Juanma,2000199335.0,7.95,7.95,7.95,7.95,6.35,6.35,6.65,6.65,6.42,6.42
Javier,2000664676.0,9.1,9.1,9.1,9.1,9.45,9.45,9.3,9.3,9.79,9.79
Rafa Marín,2000051886.0,8.3,8.3,8.3,8.3,8.4,8.4,7.9,7.9,9.67,9.67
Rodrigo Tarín,67183258.0,11.6,11.6,11.6,11.6,9.65,9.65,11.25,11.25,10.12,10.12
Arnau Solà,67296656.0,11.35,11.35,11.35,11.35,11.4,11.4,11.1,11.1,11.42,11.42
Enrique Pedraza,2000194016.0,9.65,9.65,9.65,9.65,8.75,8.75,9.6,9.6,9.67,9.67
Nassim Ramdane,2000572058.0,11.0,11.0,11.0,11.0,11.8,11.8,10.9,10.9,11.33,11.33
Eneko Pérez,2000441528.0,9.0,9.0,9.0,9.0,8.8,8.8,8.6,8.6,9.42,9.42
Gerardo Rodríguez,2000631751.0,12.0,12.0,12.0,12.0,12.65,12.65,11.75,11.75,11.88,11.88
Yassin Fekir,48036660.0,12.1,12.1,12.1,12.1,11.25,11.25,11.8,11.8,10.21,10.21
Juan Dinenno,14083720.0,12.3,12.3,12.3,12.3,11.8,11.8,12.5,12.5,12.17,12.17
Antoni,2000742548.0,3.6,3.6,3.6,3.6,3.25,3.25,3.6,3.6,3.29,3.29
Iago Fernández,2000052986.0,9.65,9.65,9.65,9.65,9.2,9.2,9.05,9.05,8.58,8.58
Cristóbal Guillén,2000438353.0,9.15,9.15,9.15,9.15,11.85,11.85,8.65,8.65,10.92,10.92
Julio Martín,2000679715.0,10.75,10.75,10.75,10.75,12.65,12.65,11.65,11.65,11.96,11.96
Joshua Ballesté,2000633082.0,10.8,10.8,10.8,10.8,10.75,10.75,10.1,10.1,10.58,10.58
Julio,2000197814.0,10.5,10.5,10.5,10.5,10.7,10.7,10.3,10.3,10.08,10.08
Eugeni,67169241.0,11.5,11.5,11.5,11.5,9.5,9.5,10.8,10.8,9.08,9.08
Paulo Barros,2000191478.0,9.85,9.85,9.85,9.85,11.15,11.15,9.15,9.15,10.54,10.54
Martín Lapeña,67256868.0,12.65,12.65,12.65,12.65,11.55,11.55,12.3,12.3,10.96,10.96
Mohammed Ali,2000633472.0,8.9,8.9,8.9,8.9,11.5,11.5,9.9,9.9,10.67,10.67
Dani García,219036.0,10.6,10.6,10.6,10.6,10.7,10.7,11.3,11.3,10.25,10.25
Laurent Bour,2000570944.0,6.7,6.7,6.7,6.7,7.7,7.7,6.7,6.7,8.75,8.75
