Match,Player,UID
#GK,Juanma,2000199335
#GK,Antoni,2000742548
#DR,Javier,2000664676
#DR,Iago Fernández,2000052986
#DC,Javier,2000664676
#DC,Rafa Marín,2000051886
#DC,Rodrigo Tarín,67183258
#DC,Arnau Solà,67296656
#DC,Enrique Pedraza,2000194016
#DC,Eneko Pérez,2000441528
#DC,Iago Fernández,2000052986
#DC,Laurent Bour,2000570944
#DL,Arnau Solà,67296656
#DL,Julio,2000197814
#DL,Laurent Bour,2000570944
#DM,Rodrigo Tarín,67183258
#DM,Arnau Solà,67296656
#DM,Enrique Pedraza,2000194016
#DM,Eneko Pérez,2000441528
#DM,Eugeni,67169241
#WBL,Arnau Solà,67296656
#WBL,Julio,2000197814
#MR,Gerardo Rodríguez,2000631751
#MR,Cristóbal Guillén,2000438353
#MC,Arnau Solà,67296656
#MC,Enrique Pedraza,2000194016
#MC,Nassim Ramdane,2000572058
#MC,Eneko Pérez,2000441528
#MC,Yassin Fekir,48036660
#MC,Eugeni,67169241
#ML,Arnau Solà,67296656
#ML,Yassin Fekir,48036660
#ML,Martín Lapeña,67256868
#AMR,Nassim Ramdane,2000572058
#AMR,Gerardo Rodríguez,2000631751
#AMR,Yassin Fekir,48036660
#AMR,Cristóbal Guillén,2000438353
#AMR,Paulo Barros,2000191478
#AMR,Martín Lapeña,67256868
#AMC,Yassin Fekir,48036660
#AMC,Julio Martín,2000679715
#AMC,Joshua Ballesté,2000633082
#AMC,Eugeni,67169241
#AMC,Martín Lapeña,67256868
#AML,Yassin Fekir,48036660
#AML,Joshua Ballesté,2000633082
#AML,Paulo Barros,2000191478
#STC,Nassim Ramdane,2000572058
#STC,Gerardo Rodríguez,2000631751
#STC,Yassin Fekir,48036660
#STC,Juan Dinenno,14083720
#STC,Cristóbal Guillén,2000438353
#STC,Julio Martín,2000679715
#STC,Paulo Barros,2000191478
#STC,Martín Lapeña,67256868
#STC,Mohammed Ali,2000633472
#STC,Dani García,219036
