Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
17.0,12.0,6.5,14.5,10.0,9.0,9.375,12.75,14.5,5.25,14.0,11.625,10.2,10.666666666666666,12.25,12.5,9.5,12.0,12.75,9.0
9.0,14.0,10.0,12.0,12.5,13.333333333333334,11.25,16.5,12.0,11.75,12.5,11.625,13.0,12.0,12.0,16.666666666666668,9.75,12.666666666666666,13.25,12.0
14.0,12.333333333333334,13.0,12.0,11.5,11.833333333333334,10.875,13.0,12.0,10.0,12.75,13.625,11.5,12.666666666666666,13.5,13.666666666666666,8.5,11.333333333333334,15.5,12.0
14.0,11.666666666666666,14.0,12.75,10.25,10.0,11.0,11.5,12.75,9.75,12.75,11.5,10.4,12.833333333333334,12.25,12.0,12.25,11.333333333333334,12.0,12.75
15.0,12.0,6.0,11.5,10.5,10.166666666666666,10.5,11.75,11.5,8.5,12.25,11.0,10.7,11.666666666666666,14.375,12.166666666666666,11.0,11.166666666666666,11.25,11.0
7.0,13.5,14.0,12.75,13.0,13.0,12.25,13.25,12.75,12.0,12.0,14.875,13.3,11.833333333333334,13.625,13.166666666666666,12.5,13.0,12.75,12.25
6.0,14.333333333333334,7.0,12.0,14.5,14.166666666666666,14.125,13.5,12.0,14.5,12.75,11.125,14.3,9.5,14.5,13.666666666666666,14.5,14.333333333333334,12.0,10.0
5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25
10.0,13.333333333333334,9.0,11.5,16.75,14.333333333333334,15.5,15.5,11.5,14.25,11.75,10.25,14.2,9.166666666666666,12.25,14.333333333333334,14.5,15.5,9.0,10.25
6.0,12.5,7.0,9.75,11.75,12.666666666666666,12.25,12.25,9.75,12.0,12.75,12.625,12.6,8.5,13.875,12.333333333333334,14.0,12.166666666666666,10.5,10.75
9.0,13.666666666666666,11.0,13.75,12.5,12.5,13.0,14.25,13.75,15.0,11.25,10.25,13.3,11.0,14.875,13.5,14.5,14.833333333333334,13.25,9.75
14.0,11.666666666666666,13.0,13.0,11.5,11.333333333333334,9.75,12.0,13.0,8.25,12.5,13.375,11.2,13.0,11.75,12.333333333333334,8.25,11.333333333333334,12.75,12.5
18.5,10.5,6.0,12.5,10.75,10.666666666666666,9.625,11.5,12.5,7.25,13.5,11.5,9.8,9.166666666666666,11.0,12.5,9.0,12.166666666666666,9.5,6.0
5.0,14.0,6.0,14.25,15.5,13.833333333333334,15.625,12.75,14.25,15.5,13.75,14.0,14.1,10.833333333333334,14.5,12.833333333333334,15.75,15.833333333333334,11.5,10.25
14.0,11.0,9.0,11.5,11.0,12.333333333333334,11.25,12.5,11.5,13.5,12.0,13.25,11.8,10.333333333333334,15.75,12.0,14.5,12.666666666666666,13.0,11.5
12.0,13.166666666666666,11.0,8.0,13.5,14.5,12.125,13.0,8.0,13.5,11.0,10.875,14.1,7.0,13.375,12.833333333333334,11.0,12.666666666666666,12.0,8.0
13.0,10.333333333333334,14.0,10.75,9.5,11.166666666666666,6.625,12.0,10.75,6.5,10.5,11.25,10.5,12.166666666666666,14.5,12.0,8.25,8.166666666666666,12.0,9.75
11.0,12.666666666666666,10.0,13.5,12.5,13.333333333333334,12.5,12.5,13.5,13.0,13.5,12.75,12.6,13.333333333333334,13.25,13.333333333333334,12.5,12.666666666666666,11.5,13.0
9.0,12.666666666666666,11.0,12.25,13.5,13.5,13.875,12.25,12.25,15.0,12.25,12.125,12.7,10.833333333333334,14.25,13.166666666666666,14.25,13.833333333333334,13.0,11.25
12.0,11.5,11.0,11.25,10.75,11.666666666666666,12.25,12.25,11.25,9.5,11.75,14.25,11.8,10.833333333333334,15.25,11.666666666666666,11.5,11.666666666666666,14.75,11.25
13.0,11.166666666666666,9.0,13.75,8.0,13.333333333333334,9.0,11.75,13.75,8.0,12.75,10.75,12.0,13.5,13.75,12.333333333333334,11.0,10.5,13.25,14.75
10.0,13.333333333333334,8.0,8.0,14.0,12.333333333333334,13.75,12.0,8.0,15.5,8.5,10.75,12.8,8.0,14.25,12.333333333333334,11.0,13.333333333333334,11.0,7.5
10.0,11.333333333333334,8.0,11.25,8.5,11.833333333333334,9.625,13.5,11.25,10.5,10.5,13.0,11.5,11.833333333333334,15.5,13.0,10.75,10.166666666666666,15.0,11.25
10.0,9.333333333333334,12.0,9.0,13.75,12.5,11.625,10.0,9.0,14.75,8.5,10.875,10.9,10.0,15.25,10.333333333333334,9.0,12.166666666666666,11.0,5.75
