Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
14.0,5.333333333333333,0.0,9.5,4.75,8.666666666666666,6.0,11.0,9.5,3.5,8.0,11.75,6.4,6.333333333333333,8.5,10.666666666666666,4.5,8.0,9.5,3.5
11.0,11.5,9.0,11.0,7.5,9.666666666666666,8.5,15.75,11.0,6.5,12.0,13.625,10.9,10.666666666666666,9.25,13.5,8.0,9.333333333333334,9.5,14.0
14.0,13.5,15.0,12.25,10.5,8.333333333333334,8.25,13.25,12.25,5.0,12.25,12.375,11.0,12.166666666666666,5.0,12.333333333333334,11.0,9.166666666666666,7.75,12.75
12.0,11.333333333333334,11.0,12.0,8.5,8.0,9.25,10.5,12.0,6.5,12.0,12.0,9.2,12.333333333333334,11.5,11.0,8.5,9.0,11.5,12.5
6.0,7.0,7.0,4.0,9.5,8.333333333333334,10.25,6.5,4.0,7.0,7.0,13.375,7.4,2.6666666666666665,13.25,7.333333333333333,10.0,10.0,10.0,7.5
6.0,12.833333333333334,5.5,10.5,11.25,13.333333333333334,8.625,12.5,10.5,11.0,10.0,12.5,12.8,10.0,10.375,13.166666666666666,8.75,10.333333333333334,9.0,9.75
10.0,13.833333333333334,11.0,11.25,10.75,10.666666666666666,10.0,13.25,11.25,9.0,12.25,12.375,12.0,10.833333333333334,8.75,13.333333333333334,10.5,11.5,9.25,12.25
13.0,12.333333333333334,3.5,8.5,12.5,14.333333333333334,9.5,14.0,8.5,13.0,8.5,13.25,13.4,7.333333333333333,12.75,13.666666666666666,10.5,11.0,10.5,7.5
5.5,3.3333333333333335,8.5,5.75,14.5,8.333333333333334,10.0,7.0,5.75,16.5,5.75,8.625,7.0,3.8333333333333335,15.375,4.666666666666667,13.0,11.833333333333334,10.75,5.75
12.0,11.0,12.0,8.75,9.5,10.5,11.5,7.75,8.75,9.75,8.75,10.75,10.5,6.833333333333333,14.0,9.166666666666666,11.75,12.0,11.25,8.75
12.0,9.0,11.0,5.5,14.0,14.666666666666666,10.5,11.0,5.5,13.5,8.0,11.25,11.4,3.6666666666666665,10.5,12.0,12.0,12.333333333333334,8.0,6.5
0.0,3.1666666666666665,0.0,9.25,1.5,6.666666666666667,2.25,5.25,9.25,0.0,8.0,3.0,4.0,6.166666666666667,4.625,6.666666666666667,2.75,3.0,3.5,2.75
9.0,8.0,14.0,8.5,5.5,9.333333333333334,6.0,10.5,8.5,5.0,7.0,10.5,8.0,9.0,11.75,11.0,4.5,6.0,10.0,9.5
13.5,8.166666666666666,4.5,10.25,14.75,12.166666666666666,11.375,12.5,10.25,10.5,8.75,12.125,10.7,9.0,9.75,10.833333333333334,10.25,13.666666666666666,10.75,8.75
8.0,1.8333333333333333,6.5,5.5,12.25,9.166666666666666,10.875,9.5,5.5,15.0,5.5,12.5,6.6,3.6666666666666665,10.875,6.333333333333333,11.25,12.5,7.75,5.5
8.0,8.666666666666666,8.0,8.0,14.0,11.666666666666666,11.75,10.0,8.0,12.5,7.5,12.75,10.2,7.333333333333333,10.5,10.0,10.0,12.666666666666666,10.5,7.5
16.5,4.833333333333333,4.5,7.25,7.0,8.333333333333334,5.5,10.75,7.25,5.25,9.5,6.25,6.1,9.333333333333334,3.125,10.166666666666666,2.25,7.333333333333333,3.25,9.0
13.5,5.666666666666667,7.5,6.25,5.5,2.5,4.25,5.25,6.25,5.25,0.0,12.875,4.9,4.166666666666667,4.25,3.5,2.25,4.5,4.5,5.25
8.0,10.333333333333334,8.0,11.5,7.5,9.666666666666666,8.75,11.5,11.5,7.0,11.5,11.0,9.6,12.333333333333334,10.25,11.666666666666666,8.5,10.0,8.5,13.0
9.0,3.0,3.0,3.0,11.0,1.6666666666666667,8.25,1.5,3.0,5.5,0.0,9.25,2.8,2.0,5.5,1.0,0.0,8.0,3.0,1.5
0.0,1.8333333333333333,0.0,3.75,4.25,3.6666666666666665,2.0,2.75,3.75,0.0,5.25,1.625,2.2,2.5,3.625,3.6666666666666665,1.75,2.6666666666666665,2.0,1.75
