Match,Player,UID
#GK,Josema,2000438803
#DR,Mikel Bengoetxea,2000510871
#DR,Iñigo Llorente,2000510870
#DR,Iosu Pérez,2000510877
#DC,Atakan Karazor,92074021
#DC,Mikel Bengoetxea,2000510871
#DC,Diego,2000574102
#DC,Iosu Pérez,2000510877
#DL,Diego,2000574102
#DL,Javier Zubizarreta,2000570450
#DM,Atakan Karazor,92074021
#DM,Mikel Bengoetxea,2000510871
#DM,Lander Goñi,2000510872
#DM,Iosu Pérez,2000510877
#MR,Iñaki Díez,2000438806
#MR,Víctor Sarriegi,2000570454
#MR,Gorka Santamaría,2000629739
#MC,Atakan Karazor,92074021
#MC,Mikel Bengoetxea,2000510871
#MC,Álex Lillo,2000438804
#MC,Peio Arana,2000438809
#MC,Lander Goñi,2000510872
#MC,Iosu Pérez,2000510877
#MC,Marcos Goñi,2000629740
#ML,Diego,2000574102
#ML,Javier Zubizarreta,2000570450
#ML,Peio Arana,2000438809
#ML,Adrián Iglesias,2000510876
#AMR,Iñaki Díez,2000438806
#AMR,Víctor Sarriegi,2000570454
#AMR,Iñigo Llorente,2000510870
#AMR,Asier Galán,2000510874
#AMR,Gorka Santamaría,2000629739
#AMC,Antxón Arregi,2000570451
#AMC,Víctor Sarriegi,2000570454
#AMC,Lander Goñi,2000510872
#AMC,Marcos Goñi,2000629740
#AML,Iñaki Díez,2000438806
#AML,Javier Zubizarreta,2000570450
#AML,Víctor Sarriegi,2000570454
#AML,Peio Arana,2000438809
#AML,Asier Galán,2000510874
#AML,Adrián Iglesias,2000510876
#AML,Gorka Santamaría,2000629739
#AML,Marcos Goñi,2000629740
#STC,Antxón Arregi,2000570451
#STC,Víctor Sarriegi,2000570454
#STC,Noel López,2000053498
#STC,Asier Galán,2000510874
#STC,Ignacio Amorrortu,2000629736
#STC,Gorka Santamaría,2000629739
