Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.5,3.8333333333333335,0.0,5.5,3.75,6.166666666666667,3.0,3.5,5.5,0.0,8.5,6.0,3.7,3.6666666666666665,7.5,6.166666666666667,3.75,4.0,7.5,3.75
15.0,14.833333333333334,12.0,15.25,12.0,10.666666666666666,12.625,14.75,15.25,9.0,15.25,10.75,12.5,13.833333333333334,9.0,14.5,12.75,14.166666666666666,10.0,15.25
14.0,14.333333333333334,13.0,11.5,8.5,9.333333333333334,7.25,15.0,11.5,8.0,13.0,14.5,11.8,12.0,13.75,14.0,10.0,9.666666666666666,14.0,14.0
16.5,10.166666666666666,5.5,11.75,8.25,10.833333333333334,6.75,15.5,11.75,6.25,11.25,12.625,10.3,11.333333333333334,8.5,14.166666666666666,6.25,9.0,9.75,9.25
14.0,13.333333333333334,5.0,10.5,14.5,10.333333333333334,11.5,13.5,10.5,8.5,8.5,12.25,12.0,9.0,11.0,12.666666666666666,10.0,13.333333333333334,12.5,9.5
10.0,12.333333333333334,6.0,7.25,13.0,10.5,12.25,12.75,7.25,12.0,6.75,11.5,11.7,5.666666666666667,13.5,11.833333333333334,12.0,11.166666666666666,9.75,7.25
13.0,6.333333333333333,10.0,6.0,14.75,10.333333333333334,11.125,10.5,6.0,16.25,6.0,9.5,10.0,4.0,11.75,7.0,15.0,13.5,10.0,6.0
3.5,9.833333333333334,7.0,6.25,11.0,9.166666666666666,12.375,12.75,6.25,10.5,10.0,12.75,9.9,4.166666666666667,14.625,11.0,11.0,12.666666666666666,11.5,9.75
12.0,14.5,10.5,9.0,13.0,14.0,12.625,15.0,9.0,12.0,12.5,9.5,14.2,6.0,13.0,14.833333333333334,15.75,13.666666666666666,13.0,12.75
17.0,8.333333333333334,12.0,6.0,10.5,13.666666666666666,9.5,9.5,6.0,13.0,10.0,6.25,10.6,4.0,12.5,10.666666666666666,13.0,10.666666666666666,8.0,7.0
13.0,11.0,5.0,9.5,15.5,11.0,12.0,13.0,9.5,13.5,11.5,11.5,11.4,10.0,12.75,11.666666666666666,9.5,12.333333333333334,10.5,8.0
5.5,7.666666666666667,3.5,9.75,11.25,8.0,7.75,15.0,9.75,10.5,8.25,11.375,7.7,9.666666666666666,13.0,12.833333333333334,4.5,10.333333333333334,10.25,7.75
9.5,11.5,7.0,4.25,15.0,11.833333333333334,10.0,11.25,4.25,10.5,7.0,12.75,11.9,2.8333333333333335,11.125,11.0,9.5,11.5,11.0,10.25
6.5,3.6666666666666665,5.5,5.75,9.0,3.8333333333333335,9.0,5.75,5.75,10.75,5.75,9.0,4.5,3.8333333333333335,16.375,3.8333333333333335,10.75,9.5,12.0,5.75
13.0,3.1666666666666665,4.5,3.75,13.5,3.8333333333333335,9.75,1.75,3.75,13.0,3.75,6.625,4.2,2.5,7.0,1.1666666666666667,8.5,9.166666666666666,5.25,3.75
10.5,10.166666666666666,4.5,10.25,7.25,10.5,5.75,12.5,10.25,5.75,8.75,13.125,10.1,9.666666666666666,12.375,12.166666666666666,4.75,7.666666666666667,14.5,7.25
12.0,7.0,11.0,7.0,12.0,5.333333333333333,7.875,10.5,7.0,9.5,7.0,9.5,7.4,4.666666666666667,13.0,7.0,14.5,9.333333333333334,12.0,7.0
15.0,9.333333333333334,9.0,9.5,11.5,9.666666666666666,11.25,11.5,9.5,13.0,10.0,9.75,9.6,8.0,12.5,10.666666666666666,12.0,11.333333333333334,7.5,8.5
13.0,8.333333333333334,4.0,5.0,8.5,9.666666666666666,8.5,13.0,5.0,12.0,5.0,14.375,10.8,3.3333333333333335,12.5,8.666666666666666,11.5,10.333333333333334,9.75,5.0
