,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,GK_attrs,Acc,0.0,6.5,8.5,10.0,12.0,15.0
1,GK_attrs,Agi,6.0,9.0,10.5,12.0,14.0,18.5
2,GK_attrs,Pac,0.0,6.5,8.5,10.0,11.5,15.5
3,GK_attrs,Wor,0.0,4.0,6.0,8.0,10.0,15.0
4,GK_attrs,Jum,0.0,7.0,11.0,13.0,14.0,18.5
5,GK_attrs,Fir,2.0,3.0,4.0,5.5,8.0,15.0
6,GK_attrs,Dri,0.0,0.0,0.0,0.0,1.5,4.5
7,GK_attrs,Cmp,2.0,5.5,7.0,8.0,10.0,15.0
8,GK_attrs,Sta,0.0,0.0,0.0,5.5,9.0,14.0
9,GK_attrs,Pos,2.5,7.5,9.0,11.5,13.0,15.0
10,GK_attrs,Cnt,4.5,7.0,9.5,10.0,12.0,16.5
11,GK_attrs,Fre,0.0,0.0,0.0,0.0,7.0,10.0
12,GK_attrs,Cor,0.0,0.0,0.0,0.0,2.0,4.5
13,GK_attrs,Fin,0.0,0.0,0.0,0.0,1.0,4.0
14,GK_attrs,OtB,0.0,0.0,0.0,0.0,2.0,3.5
15,GK_attrs,Pas,3.0,4.5,8.0,9.5,11.5,14.0
16,GK_attrs,Tec,0.0,0.0,0.0,5.0,7.0,11.0
17,GK_attrs,Ant,2.5,7.0,9.0,10.0,11.5,13.5
18,GK_attrs,Dec,4.5,9.0,11.5,13.0,14.0,18.0
19,GK_attrs,Lon,0.0,0.0,0.0,0.0,1.5,4.5
20,GK_attrs,Fla,0.0,0.0,0.0,0.0,2.0,7.0
21,GK_attrs,Tck,0.0,0.0,0.0,0.0,1.0,3.5
22,GK_attrs,Hea,0.0,0.0,0.0,0.0,1.0,3.0
23,GK_attrs,Agg,0.0,0.0,0.0,7.5,11.0,15.5
24,GK_attrs,Bra,2.5,7.5,9.0,11.0,12.5,17.0
25,GK_attrs,Bal,1.0,7.5,9.0,10.5,12.0,17.0
26,GK_attrs,Str,0.0,4.0,7.0,9.0,10.0,14.0
27,GK_attrs,Det,0.0,0.0,0.0,8.0,14.0,19.0
28,GK_attrs,Mar,0.0,0.0,0.0,0.0,1.0,3.0
29,GK_attrs,Vis,0.0,0.0,0.0,0.0,9.5,20.0
30,GK_attrs,Tea,0.0,0.0,0.0,7.5,9.5,16.0
31,GK_attrs,Cro,0.0,0.0,0.0,0.0,2.0,4.5
32,GK_attrs,Ldr,1.0,4.5,6.0,9.0,11.0,13.0
33,GK_attrs,Nat,0.0,0.0,0.0,0.0,11.0,15.0
34,GK_attrs,L Th,0.0,0.0,0.0,0.0,1.5,4.0
35,GK_attrs,Pen,0.0,0.0,0.0,0.0,1.5,4.5
36,GK_attrs,Aer,6.0,11.0,12.5,14.0,15.5,18.0
37,GK_attrs,Cmd,2.5,7.5,9.0,10.0,11.5,15.0
38,GK_attrs,Com,3.5,8.5,9.5,10.5,13.0,14.0
39,GK_attrs,Ecc,1.0,2.5,4.0,5.0,7.0,18.0
40,GK_attrs,Han,5.5,10.5,12.0,12.5,14.0,17.0
41,GK_attrs,Kic,3.5,9.0,11.0,11.5,12.0,15.5
42,GK_attrs,Pun,3.5,6.0,8.5,10.0,12.0,17.5
43,GK_attrs,1v1,4.5,7.5,10.0,12.5,14.0,16.0
44,GK_attrs,Ref,4.5,9.5,12.5,13.0,15.0,17.0
45,GK_attrs,TRO,4.0,8.5,9.5,11.5,13.5,17.5
46,GK_attrs,Thr,3.5,7.0,9.0,11.0,12.0,15.0
47,GK_attrs,Age,16.0,18.0,22.0,23.0,28.0,35.0
