,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,WBL_attrs,Acc,6.5,9.5,12.0,14.0,15.5,17.0
1,WBL_attrs,Agi,0.0,9.0,11.0,12.0,14.0,16.0
2,WBL_attrs,Pac,4.5,9.5,12.0,13.0,14.0,16.0
3,WBL_attrs,Wor,8.0,9.0,11.0,12.0,15.0,17.5
4,WBL_attrs,Jum,2.0,6.0,8.5,11.0,13.5,17.0
5,WBL_attrs,Fir,4.5,8.0,10.0,10.5,12.0,16.0
6,WBL_attrs,Dri,0.0,5.0,7.0,8.0,10.0,14.0
7,WBL_attrs,Cmp,0.0,6.0,8.0,9.5,11.0,14.0
8,WBL_attrs,Sta,0.0,9.0,12.0,14.0,15.5,18.0
9,WBL_attrs,Pos,0.0,8.0,10.5,11.0,12.0,15.5
10,WBL_attrs,Cnt,0.0,8.5,10.0,12.0,13.0,16.0
11,WBL_attrs,Fre,0.0,0.0,2.0,4.5,6.0,10.0
12,WBL_attrs,Cor,0.0,0.0,3.5,5.5,7.0,9.0
13,WBL_attrs,Fin,0.0,0.0,0.0,4.0,6.5,10.0
14,WBL_attrs,OtB,0.0,0.0,5.0,7.0,9.0,13.0
15,WBL_attrs,Pas,6.5,8.0,10.0,10.0,12.0,15.0
16,WBL_attrs,Tec,2.5,8.0,9.0,11.0,12.0,17.5
17,WBL_attrs,Ant,0.0,8.0,10.0,11.0,12.0,14.0
18,WBL_attrs,Dec,0.0,9.0,11.5,13.0,14.0,17.5
19,WBL_attrs,Lon,0.0,3.0,5.0,6.0,8.5,11.0
20,WBL_attrs,Fla,0.0,0.0,4.5,8.5,9.5,16.0
21,WBL_attrs,Tck,4.0,9.0,11.0,12.0,14.0,15.0
22,WBL_attrs,Hea,3.5,4.5,7.0,8.0,10.0,13.0
23,WBL_attrs,Agg,3.0,7.0,9.0,11.5,14.0,17.0
24,WBL_attrs,Bra,0.0,8.0,9.5,10.5,15.0,18.0
25,WBL_attrs,Bal,0.0,8.0,11.5,13.0,16.0,18.0
26,WBL_attrs,Str,5.0,7.0,8.0,10.0,11.5,14.0
27,WBL_attrs,Det,2.0,8.0,11.0,14.5,16.0,19.0
28,WBL_attrs,Mar,0.0,7.5,8.5,10.0,12.0,14.5
29,WBL_attrs,Vis,0.0,0.0,6.0,8.0,9.0,13.0
30,WBL_attrs,Tea,5.5,8.5,10.5,11.5,13.0,15.0
31,WBL_attrs,Cro,0.0,0.0,0.0,9.0,11.0,13.0
32,WBL_attrs,Ldr,0.0,4.0,8.0,11.0,12.0,16.5
33,WBL_attrs,Nat,0.0,10.0,12.5,13.5,15.0,16.0
34,WBL_attrs,L Th,0.0,0.0,0.0,6.5,8.0,14.0
35,WBL_attrs,Pen,0.0,0.0,0.0,2.5,5.0,9.0
36,WBL_attrs,Aer,0.0,0.0,0.0,1.5,2.5,4.5
37,WBL_attrs,Cmd,0.0,0.0,0.0,1.5,3.0,4.0
38,WBL_attrs,Com,0.0,0.0,0.0,1.0,2.0,5.0
39,WBL_attrs,Ecc,0.0,0.0,0.0,1.0,3.0,4.0
40,WBL_attrs,Han,0.0,0.0,0.0,1.0,2.5,5.5
41,WBL_attrs,Kic,0.0,0.0,0.0,1.0,2.5,5.0
42,WBL_attrs,Pun,0.0,0.0,0.0,1.0,3.0,5.5
43,WBL_attrs,1v1,0.0,0.0,0.0,2.0,3.0,5.5
44,WBL_attrs,Ref,0.0,0.0,0.0,2.0,2.5,6.0
45,WBL_attrs,TRO,0.0,0.0,0.0,1.0,3.0,4.0
46,WBL_attrs,Thr,0.0,0.0,0.0,1.0,3.0,4.0
47,WBL_attrs,Age,17.0,19.0,22.0,25.0,28.0,33.0
