,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,AMC_abis,Aerial,1.5,6.0,9.0,11.5,13.0,17.0
1,AMC_abis,Awareness,1.17,7.5,9.67,11.0,12.33,14.5
2,AMC_abis,Clearing,1.5,5.0,7.0,8.5,10.0,14.0
3,AMC_abis,Closing,1.75,5.0,6.25,8.25,10.5,14.0
4,AMC_abis,Control,6.5,11.5,12.75,13.5,14.5,17.25
5,AMC_abis,Creativity,3.33,8.67,10.67,11.83,12.83,16.67
6,AMC_abis,Crossing,5.33,9.33,10.5,11.33,12.83,14.67
7,AMC_abis,Decision,3.5,9.5,11.0,12.0,13.0,15.5
8,AMC_abis,Defensive,1.75,5.0,6.25,8.25,10.5,14.0
9,AMC_abis,Dribbling,5.0,10.25,11.5,12.5,13.5,16.25
10,AMC_abis,Focus,0.0,6.0,8.0,9.25,11.5,14.0
11,AMC_abis,Endeavour,5.0,9.38,10.5,11.25,12.62,14.88
12,AMC_abis,Intelligence,4.7,9.3,10.8,11.6,12.6,14.6
13,AMC_abis,Marking,1.17,3.33,4.17,6.83,9.67,12.67
14,AMC_abis,Mobility,4.25,10.62,11.75,12.75,13.75,15.75
15,AMC_abis,Movement,2.33,7.33,10.0,11.0,12.33,14.83
16,AMC_abis,Off The Ball,0.0,10.0,11.0,12.0,13.5,18.0
17,AMC_abis,Passing,7.0,11.0,12.0,13.25,14.5,16.5
18,AMC_abis,Physical,2.0,7.75,9.75,11.0,12.5,15.5
19,AMC_abis,Shooting,5.17,7.33,9.33,10.33,11.67,15.0
20,AMC_abis,Tackling,0.0,0.0,4.0,5.5,8.5,14.0
