,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,DR_attrs,Acc,5.5,9.5,11.0,12.0,14.0,17.0
1,DR_attrs,Agi,0.0,8.0,11.0,12.5,14.0,17.0
2,DR_attrs,Pac,4.5,10.0,11.0,12.0,14.0,17.0
3,DR_attrs,Wor,4.0,10.0,11.5,13.0,14.5,17.5
4,DR_attrs,Jum,2.0,8.0,11.0,12.5,15.0,17.5
5,DR_attrs,Fir,3.0,6.5,8.5,10.0,11.0,15.0
6,DR_attrs,Dri,0.0,4.0,6.0,7.5,9.5,17.0
7,DR_attrs,Cmp,3.5,6.0,8.0,9.5,11.0,15.5
8,DR_attrs,Sta,6.0,10.0,11.5,13.0,14.5,18.0
9,DR_attrs,Pos,0.0,8.0,10.5,12.0,13.0,16.5
10,DR_attrs,Cnt,0.0,9.0,11.0,12.5,13.5,16.5
11,DR_attrs,Fre,0.0,0.0,2.5,5.0,6.5,12.0
12,DR_attrs,Cor,0.0,0.0,4.0,6.0,7.0,9.5
13,DR_attrs,Fin,0.0,0.0,0.0,4.0,5.5,10.5
14,DR_attrs,OtB,0.0,0.0,5.0,7.0,9.0,15.0
15,DR_attrs,Pas,3.0,7.0,9.0,10.0,12.0,16.0
16,DR_attrs,Tec,3.0,6.5,8.0,9.0,11.5,16.0
17,DR_attrs,Ant,0.0,9.0,10.5,12.0,13.0,18.0
18,DR_attrs,Dec,0.0,10.0,12.0,13.0,14.0,18.5
19,DR_attrs,Lon,0.0,2.0,4.5,6.0,9.0,12.0
20,DR_attrs,Fla,0.0,0.0,4.5,6.5,10.0,14.0
21,DR_attrs,Tck,0.0,9.0,11.0,12.0,14.0,17.0
22,DR_attrs,Hea,3.0,6.0,8.0,9.0,11.0,14.0
23,DR_attrs,Agg,3.0,8.0,10.0,11.0,14.0,19.0
24,DR_attrs,Bra,0.0,7.0,10.0,13.0,16.5,19.0
25,DR_attrs,Bal,0.0,7.0,10.5,12.0,14.0,17.5
26,DR_attrs,Str,3.0,8.0,9.5,11.0,12.0,17.5
27,DR_attrs,Det,2.5,8.0,10.0,12.0,15.0,19.5
28,DR_attrs,Mar,0.0,8.0,10.0,12.0,13.0,16.0
29,DR_attrs,Vis,0.0,0.0,7.0,8.0,10.0,13.0
30,DR_attrs,Tea,0.0,9.5,11.0,12.5,15.5,19.0
31,DR_attrs,Cro,0.0,0.0,0.0,4.0,9.0,13.0
32,DR_attrs,Ldr,0.0,5.0,8.0,10.0,12.0,17.5
33,DR_attrs,Nat,0.0,10.0,12.0,13.0,14.5,17.0
34,DR_attrs,L Th,0.0,0.0,0.0,3.5,7.5,13.0
35,DR_attrs,Pen,0.0,0.0,0.0,3.0,6.0,11.0
36,DR_attrs,Aer,0.0,0.0,0.0,0.0,3.0,4.5
37,DR_attrs,Cmd,0.0,0.0,0.0,0.0,2.5,5.0
38,DR_attrs,Com,0.0,0.0,0.0,0.0,2.0,5.0
39,DR_attrs,Ecc,0.0,0.0,0.0,0.0,2.5,5.0
40,DR_attrs,Han,0.0,0.0,0.0,0.0,2.5,4.5
41,DR_attrs,Kic,0.0,0.0,0.0,0.0,2.5,5.0
42,DR_attrs,Pun,0.0,0.0,0.0,0.0,2.5,4.0
43,DR_attrs,1v1,0.0,0.0,0.0,0.0,2.0,4.5
44,DR_attrs,Ref,0.0,0.0,0.0,0.0,2.0,6.0
45,DR_attrs,TRO,0.0,0.0,0.0,0.0,2.0,4.5
46,DR_attrs,Thr,0.0,0.0,0.0,0.0,2.0,4.0
47,DR_attrs,Age,16.0,19.0,21.0,22.0,25.0,33.0
