,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,AMC_attrs,Acc,6.0,10.0,11.5,13.5,14.0,18.0
1,AMC_attrs,Agi,0.0,10.0,12.5,14.0,15.0,17.0
2,AMC_attrs,Pac,5.5,10.0,11.0,13.0,14.0,18.5
3,AMC_attrs,Wor,4.0,8.5,10.0,12.0,14.0,17.0
4,AMC_attrs,Jum,1.5,6.0,9.0,11.5,13.0,17.0
5,AMC_attrs,Fir,4.0,10.0,12.0,14.0,16.0,18.5
6,AMC_attrs,Dri,0.0,8.0,10.0,11.5,13.0,16.0
7,AMC_attrs,Cmp,0.0,9.0,11.0,12.0,13.5,18.0
8,AMC_attrs,Sta,3.0,9.0,11.0,12.0,13.5,18.0
9,AMC_attrs,Pos,0.0,0.0,0.0,5.0,9.0,14.0
10,AMC_attrs,Cnt,0.0,0.0,5.0,7.0,9.5,14.5
11,AMC_attrs,Fre,0.0,0.0,5.0,8.0,10.0,16.0
12,AMC_attrs,Cor,0.0,0.0,0.0,6.0,8.0,14.0
13,AMC_attrs,Fin,0.0,5.5,7.0,8.5,11.0,16.5
14,AMC_attrs,OtB,0.0,10.0,11.0,12.0,13.5,18.0
15,AMC_attrs,Pas,5.0,9.5,12.0,13.0,15.0,17.5
16,AMC_attrs,Tec,6.5,10.5,12.0,14.0,16.0,18.5
17,AMC_attrs,Ant,0.0,0.0,8.5,10.5,12.0,17.0
18,AMC_attrs,Dec,0.0,10.0,11.5,13.5,15.0,17.5
19,AMC_attrs,Lon,2.0,5.5,7.5,9.0,11.0,16.5
20,AMC_attrs,Fla,0.0,10.5,12.0,13.0,15.0,19.5
21,AMC_attrs,Tck,0.0,0.0,4.0,5.5,8.5,14.0
22,AMC_attrs,Hea,1.5,5.0,7.0,8.5,10.0,14.0
23,AMC_attrs,Agg,4.0,8.0,9.5,12.0,14.0,20.0
24,AMC_attrs,Bra,0.0,6.0,8.0,9.0,13.0,19.0
25,AMC_attrs,Bal,0.0,8.5,10.5,12.5,15.0,18.5
26,AMC_attrs,Str,3.5,6.5,8.0,10.0,11.0,15.0
27,AMC_attrs,Det,2.5,10.0,12.0,13.5,15.5,19.0
28,AMC_attrs,Mar,0.0,0.0,0.0,3.0,7.0,14.0
29,AMC_attrs,Vis,0.0,9.5,11.0,12.5,15.0,17.0
30,AMC_attrs,Tea,0.0,8.0,10.0,12.0,13.0,19.0
31,AMC_attrs,Cro,0.0,5.0,6.5,8.0,10.0,14.0
32,AMC_attrs,Ldr,0.0,0.0,6.0,10.0,12.0,17.5
33,AMC_attrs,Nat,0.0,10.0,12.0,13.0,14.5,18.0
34,AMC_attrs,L Th,0.0,0.0,0.0,1.5,6.0,12.0
35,AMC_attrs,Pen,0.0,4.5,5.5,7.0,9.0,14.0
36,AMC_attrs,Aer,0.0,0.0,0.0,0.0,2.5,4.5
37,AMC_attrs,Cmd,0.0,0.0,0.0,0.0,2.5,5.5
38,AMC_attrs,Com,0.0,0.0,0.0,0.0,2.5,6.0
39,AMC_attrs,Ecc,0.0,0.0,0.0,0.0,2.5,4.5
40,AMC_attrs,Han,0.0,0.0,0.0,0.0,3.0,5.0
41,AMC_attrs,Kic,0.0,0.0,0.0,0.0,3.0,5.5
42,AMC_attrs,Pun,0.0,0.0,0.0,0.0,2.0,5.5
43,AMC_attrs,1v1,0.0,0.0,0.0,0.0,2.5,5.0
44,AMC_attrs,Ref,0.0,0.0,0.0,0.0,3.0,5.5
45,AMC_attrs,TRO,0.0,0.0,0.0,0.0,2.5,5.5
46,AMC_attrs,Thr,0.0,0.0,0.0,0.0,3.0,5.5
47,AMC_attrs,Age,16.0,18.0,20.0,22.0,27.0,34.0
