,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,DL_attrs,Acc,4.5,9.5,11.0,12.0,14.0,17.5
1,DL_attrs,Agi,0.0,8.5,10.5,12.0,13.0,16.0
2,DL_attrs,Pac,5.5,9.0,11.0,13.0,13.5,16.0
3,DL_attrs,Wor,6.0,9.0,11.0,13.0,14.0,17.5
4,DL_attrs,Jum,2.0,7.0,10.5,13.0,15.0,17.0
5,DL_attrs,Fir,3.5,7.0,9.0,10.0,11.0,16.0
6,DL_attrs,Dri,0.0,4.5,6.0,8.0,9.0,14.0
7,DL_attrs,Cmp,0.0,6.5,8.0,9.5,10.5,14.0
8,DL_attrs,Sta,0.0,9.0,12.0,13.5,15.0,18.5
9,DL_attrs,Pos,0.0,8.0,10.5,11.0,12.0,15.5
10,DL_attrs,Cnt,0.0,9.5,11.0,12.5,13.0,16.0
11,DL_attrs,Fre,0.0,0.0,1.5,4.0,6.0,11.5
12,DL_attrs,Cor,0.0,0.0,0.0,5.0,7.0,9.5
13,DL_attrs,Fin,0.0,0.0,0.0,3.0,5.5,10.0
14,DL_attrs,OtB,0.0,0.0,4.0,7.0,9.0,13.0
15,DL_attrs,Pas,3.0,7.0,9.0,10.0,11.5,17.0
16,DL_attrs,Tec,2.5,8.0,9.0,11.0,12.0,17.5
17,DL_attrs,Ant,0.0,9.0,11.0,12.0,13.0,16.0
18,DL_attrs,Dec,0.0,9.5,11.5,13.0,14.5,17.5
19,DL_attrs,Lon,0.0,3.0,5.0,6.0,7.5,11.0
20,DL_attrs,Fla,0.0,0.0,3.5,7.0,9.5,16.0
21,DL_attrs,Tck,0.0,10.0,11.0,13.0,14.0,17.0
22,DL_attrs,Hea,3.5,6.0,8.0,9.5,10.5,16.0
23,DL_attrs,Agg,3.0,7.0,9.0,11.0,13.0,17.5
24,DL_attrs,Bra,0.0,7.5,9.5,12.0,15.0,19.0
25,DL_attrs,Bal,0.0,7.5,10.0,12.0,14.0,18.0
26,DL_attrs,Str,2.0,7.0,8.0,10.0,11.5,15.0
27,DL_attrs,Det,2.0,8.0,9.5,13.0,15.0,19.0
28,DL_attrs,Mar,0.0,8.0,10.0,11.0,12.0,16.0
29,DL_attrs,Vis,0.0,0.0,5.5,8.0,9.0,13.5
30,DL_attrs,Tea,0.0,9.0,11.0,12.5,14.0,19.0
31,DL_attrs,Cro,0.0,0.0,0.0,6.0,9.5,13.0
32,DL_attrs,Ldr,0.0,4.0,7.5,10.0,12.0,16.5
33,DL_attrs,Nat,0.0,10.0,12.0,14.0,15.0,18.0
34,DL_attrs,L Th,0.0,0.0,0.0,6.0,7.5,14.0
35,DL_attrs,Pen,0.0,0.0,0.0,2.5,5.0,9.0
36,DL_attrs,Aer,0.0,0.0,0.0,1.0,2.5,4.5
37,DL_attrs,Cmd,0.0,0.0,0.0,1.5,3.0,4.0
38,DL_attrs,Com,0.0,0.0,0.0,1.0,2.0,5.0
39,DL_attrs,Ecc,0.0,0.0,0.0,1.0,2.5,4.0
40,DL_attrs,Han,0.0,0.0,0.0,1.0,2.0,5.5
41,DL_attrs,Kic,0.0,0.0,0.0,1.0,2.5,5.0
42,DL_attrs,Pun,0.0,0.0,0.0,1.0,2.5,5.5
43,DL_attrs,1v1,0.0,0.0,0.0,1.0,3.0,5.5
44,DL_attrs,Ref,0.0,0.0,0.0,1.0,2.0,6.0
45,DL_attrs,TRO,0.0,0.0,0.0,1.0,3.0,4.5
46,DL_attrs,Thr,0.0,0.0,0.0,1.0,2.5,4.0
47,DL_attrs,Age,17.0,18.0,20.0,23.0,26.0,33.0
