Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
14.0,15.666666666666666,3.0,13.75,8.0,9.166666666666666,7.75,15.0,13.75,4.0,15.25,11.625,12.2,10.0,11.75,14.5,8.0,9.5,11.75,8.75
17.0,13.166666666666666,13.0,14.75,10.75,12.333333333333334,10.25,12.25,14.75,7.5,15.25,11.0,12.2,14.166666666666666,14.0,13.333333333333334,14.0,11.5,13.0,14.75
10.0,12.666666666666666,15.0,12.5,14.0,13.333333333333334,13.75,13.5,12.5,10.5,13.5,14.0,12.4,13.0,15.75,14.333333333333334,13.0,14.333333333333334,15.0,14.5
15.0,11.333333333333334,14.0,12.0,8.5,9.666666666666666,9.875,12.5,12.0,8.25,13.0,11.0,10.4,12.333333333333334,13.625,12.0,11.25,9.666666666666666,11.5,13.5
15.0,15.0,12.0,13.75,14.5,13.666666666666666,12.125,14.0,13.75,11.5,13.0,13.375,14.2,14.0,14.0,14.333333333333334,12.75,13.833333333333334,13.5,12.75
12.0,13.0,9.0,12.5,18.0,14.333333333333334,15.0,13.0,12.5,15.5,12.0,10.25,14.0,10.666666666666666,14.5,12.666666666666666,14.0,16.333333333333332,13.0,11.0
4.0,14.666666666666666,9.0,16.5,16.0,13.0,14.0,14.0,16.5,14.0,14.5,13.0,13.4,15.0,16.25,14.666666666666666,14.5,16.333333333333332,15.5,16.0
6.0,12.666666666666666,13.0,12.25,17.5,14.0,16.25,12.0,12.25,18.0,13.0,12.75,13.4,11.166666666666666,15.5,12.333333333333334,13.5,16.666666666666668,12.0,11.5
4.0,13.0,6.0,11.5,15.5,13.333333333333334,15.5,11.5,11.5,16.0,14.0,11.0,13.4,10.666666666666666,15.25,11.666666666666666,14.5,15.333333333333334,11.0,11.5
5.0,11.666666666666666,10.0,12.0,16.0,14.333333333333334,15.25,11.5,12.0,15.5,14.5,11.75,12.8,10.333333333333334,17.0,12.333333333333334,17.0,16.666666666666668,14.0,11.0
5.0,12.5,12.0,10.75,13.25,12.666666666666666,13.25,11.25,10.75,13.5,13.75,9.375,12.4,9.166666666666666,14.875,12.0,17.5,14.5,12.0,11.75
14.5,9.0,1.0,10.5,7.75,9.833333333333334,8.25,13.0,10.5,6.0,10.25,11.875,9.1,7.666666666666667,11.5,12.333333333333334,5.5,10.333333333333334,12.0,5.25
10.0,12.333333333333334,13.0,14.0,12.5,12.666666666666666,12.25,14.5,14.0,12.0,14.5,11.0,12.2,14.666666666666666,14.0,14.333333333333334,10.5,13.666666666666666,13.0,14.0
15.0,10.833333333333334,7.0,11.5,15.25,10.666666666666666,14.5,12.75,11.5,15.5,11.25,11.125,11.2,9.333333333333334,14.75,11.333333333333334,13.0,14.666666666666666,14.25,10.25
7.0,14.833333333333334,6.5,11.5,15.25,14.5,12.625,14.5,11.5,12.75,12.0,13.625,14.6,13.666666666666666,12.875,14.666666666666666,11.0,14.166666666666666,13.0,11.0
17.0,14.166666666666666,8.0,9.0,15.5,13.666666666666666,11.875,15.0,9.0,15.25,10.0,12.5,14.2,9.166666666666666,15.0,14.166666666666666,11.5,12.833333333333334,15.25,10.75
16.0,13.666666666666666,14.0,14.5,11.5,14.666666666666666,11.0,13.5,14.5,9.0,14.5,12.25,14.0,15.0,15.0,14.0,12.0,13.0,14.5,14.5
6.5,14.166666666666666,6.0,14.0,16.0,14.166666666666666,12.625,13.5,14.0,14.25,13.5,13.5,14.1,14.833333333333334,12.25,13.833333333333334,13.5,14.833333333333334,12.25,12.25
11.0,13.166666666666666,12.0,12.0,12.75,14.0,11.875,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.125,14.166666666666666,13.75,11.666666666666666,11.5,11.5
8.5,11.833333333333334,8.5,11.5,13.75,14.166666666666666,10.75,11.5,11.5,11.75,9.25,14.75,12.8,12.166666666666666,14.0,12.333333333333334,10.0,11.833333333333334,12.5,10.5
18.0,13.833333333333334,15.0,11.5,12.5,13.833333333333334,12.125,13.5,11.5,13.0,14.0,12.375,13.5,10.333333333333334,11.125,14.166666666666666,15.0,13.0,11.0,11.5
5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25
14.0,11.666666666666666,10.0,11.0,12.5,11.0,10.75,13.0,11.0,11.25,11.5,13.125,10.8,11.333333333333334,14.0,13.333333333333334,8.25,11.0,11.75,10.0
14.0,12.5,10.0,10.0,14.75,13.0,13.25,13.75,10.0,13.5,11.75,10.625,13.4,8.0,14.5,12.333333333333334,15.0,14.333333333333334,14.75,9.25
10.5,14.333333333333334,3.5,10.5,5.25,10.5,6.25,17.25,10.5,4.0,9.0,9.5,12.3,8.166666666666666,13.0,15.833333333333334,5.75,7.5,9.5,5.5
10.0,14.0,7.0,7.0,11.0,12.166666666666666,9.625,16.75,7.0,13.0,9.5,11.75,13.5,6.5,14.625,14.833333333333334,10.75,9.833333333333334,10.25,7.5
