Match,Player,UID
#GK,Emrah Ağın,2000244749
#GK,Carles,2000192884
#GK,José Vicente Muñoz,2000509912
#DR,Odilon Kossounou,93127195
#DR,Didier,2000509916
#DR,Dmytro Smalyukh,2000461897
#DR,Wanderson Bastos,2000410491
#DC,Odilon Kossounou,93127195
#DC,Didier,2000509916
#DC,Iván Muñoz,67295020
#DC,Oriol Busquets,67225653
#DC,Dmytro Smalyukh,2000461897
#DC,Abdul Mumin,27128916
#DL,Iván Muñoz,67295020
#DL,Dmytro Smalyukh,2000461897
#DL,Alfonso Pedraza,67212046
#DL,Wanderson Bastos,2000410491
#WBR,Odilon Kossounou,93127195
#WBR,Didier,2000509916
#WBR,Wanderson Bastos,2000410491
#DM,Odilon Kossounou,93127195
#DM,Didier,2000509916
#DM,Oriol Busquets,67225653
#DM,Luis Vicente,2000438000
#DM,Óliver Pueyo,2000569557
#DM,Maxence Caqueret,48044737
#DM,Manu Morlanes,67228802
#WBL,Alfonso Pedraza,67212046
#MR,Andrés Torres,2000628761
#MR,Samuel Chukwueze,67269484
#MR,Javi Ontiveros,67211745
#MR,Gianfranco Giuffrè,2000272929
#MR,Francisco Conceição,83261140
#MR,Álex,2000509919
#MC,Odilon Kossounou,93127195
#MC,Didier,2000509916
#MC,Oriol Busquets,67225653
#MC,Andrés Torres,2000628761
#MC,Luis Vicente,2000438000
#MC,Mohamed Cisse,2000509917
#MC,Óliver Pueyo,2000569557
#MC,John Córdoba,2000416582
#MC,Maxence Caqueret,48044737
#MC,Manu Morlanes,67228802
#MC,Yesinguer Vinasco,2000415655
#ML,Javi Ontiveros,67211745
#ML,Alfonso Pedraza,67212046
#ML,Francisco Conceição,83261140
#AMR,Samuel Chukwueze,67269484
#AMR,Javi Ontiveros,67211745
#AMR,Faustino,2000438001
#AMR,Mohamed Cisse,2000509917
#AMR,Gianfranco Giuffrè,2000272929
#AMR,John Córdoba,2000416582
#AMR,Francisco Conceição,83261140
#AMR,Álex,2000509919
#AMC,Andrés Torres,2000628761
#AMC,Javi Ontiveros,67211745
#AMC,Faustino,2000438001
#AMC,Mohamed Cisse,2000509917
#AMC,John Córdoba,2000416582
#AMC,Yesinguer Vinasco,2000415655
#AML,Samuel Chukwueze,67269484
#AML,Javi Ontiveros,67211745
#AML,John Córdoba,2000416582
#AML,Alfonso Pedraza,67212046
#AML,Francisco Conceição,83261140
#STC,Faustino,2000438001
#STC,Mohamed Cisse,2000509917
#STC,Fernando Niño,67258829
#STC,Yesinguer Vinasco,2000415655
#STC,Álex,2000509919
