,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,WBR_attrs,Acc,6.5,12.5,14.0,15.0,16.0,17.0
1,WBR_attrs,Agi,8.5,13.0,14.0,15.5,16.0,18.0
2,WBR_attrs,Pac,7.0,12.0,14.0,15.0,15.5,17.5
3,WBR_attrs,Wor,7.0,11.0,13.0,14.0,15.0,19.0
4,WBR_attrs,Jum,3.0,7.0,10.0,12.0,14.0,17.0
5,WBR_attrs,Fir,8.0,11.0,12.0,12.0,13.0,16.0
6,WBR_attrs,Dri,5.0,8.0,9.5,11.0,12.0,15.0
7,WBR_attrs,Cmp,8.0,10.5,12.0,12.5,13.5,16.5
8,WBR_attrs,Sta,5.5,12.5,14.0,15.0,16.0,18.0
9,WBR_attrs,Pos,6.0,12.0,13.0,13.0,14.0,17.0
10,WBR_attrs,Cnt,9.0,12.0,13.0,14.0,15.0,17.0
11,WBR_attrs,Fre,2.0,4.0,5.5,6.5,9.5,14.0
12,WBR_attrs,Cor,1.5,5.5,6.5,7.0,9.0,12.5
13,WBR_attrs,Fin,2.5,5.0,6.5,7.5,9.0,11.5
14,WBR_attrs,OtB,7.0,9.0,10.0,11.0,12.0,18.0
15,WBR_attrs,Pas,8.5,11.5,12.0,13.0,13.5,16.0
16,WBR_attrs,Tec,5.0,11.0,12.0,13.0,14.0,17.0
17,WBR_attrs,Ant,9.5,12.0,13.0,14.0,15.0,18.5
18,WBR_attrs,Dec,10.0,11.5,13.0,13.0,15.0,17.0
19,WBR_attrs,Lon,1.5,6.0,8.0,9.0,10.5,13.0
20,WBR_attrs,Fla,5.0,8.5,10.0,11.5,13.0,17.0
21,WBR_attrs,Tck,6.0,11.0,12.0,13.0,14.0,20.0
22,WBR_attrs,Hea,5.0,8.0,9.0,10.0,11.0,15.0
23,WBR_attrs,Agg,6.0,9.0,11.5,13.5,15.5,19.5
24,WBR_attrs,Bra,7.0,9.5,10.5,13.0,15.0,18.0
25,WBR_attrs,Bal,10.5,12.0,13.0,13.5,15.0,18.0
26,WBR_attrs,Str,8.0,10.5,11.5,12.0,13.0,14.0
27,WBR_attrs,Det,5.0,12.0,13.5,14.0,15.0,19.5
28,WBR_attrs,Mar,3.5,11.0,12.0,13.0,13.5,17.0
29,WBR_attrs,Vis,5.0,9.5,11.0,11.5,12.5,16.5
30,WBR_attrs,Tea,8.0,11.5,12.0,13.0,15.0,19.0
31,WBR_attrs,Cro,5.0,8.5,10.0,11.0,12.0,15.0
32,WBR_attrs,Ldr,4.0,6.0,8.5,10.0,13.0,16.0
33,WBR_attrs,Nat,6.5,12.0,13.0,15.0,16.0,19.0
34,WBR_attrs,L Th,3.5,5.5,7.0,9.0,11.0,15.5
35,WBR_attrs,Pen,4.0,5.5,6.5,7.0,8.5,13.0
36,WBR_attrs,Aer,1.0,1.5,2.0,3.0,3.5,4.5
37,WBR_attrs,Cmd,1.0,2.0,2.0,3.0,3.0,4.0
38,WBR_attrs,Com,1.0,1.0,1.5,2.5,3.0,6.0
39,WBR_attrs,Ecc,1.0,1.5,2.0,2.5,3.5,4.5
40,WBR_attrs,Han,1.0,1.5,2.0,2.5,2.5,5.0
41,WBR_attrs,Kic,1.0,1.5,2.0,2.5,3.0,4.5
42,WBR_attrs,Pun,1.0,2.0,2.0,2.5,3.0,4.0
43,WBR_attrs,1v1,1.0,1.5,2.0,3.0,3.5,4.5
44,WBR_attrs,Ref,1.0,1.5,2.0,2.0,3.0,5.0
45,WBR_attrs,TRO,1.0,1.5,2.0,2.5,3.0,5.5
46,WBR_attrs,Thr,1.0,1.5,2.0,2.5,3.0,5.0
47,WBR_attrs,Age,19.0,22.0,24.0,27.0,30.0,35.0
