Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.5,9.0,3.5,11.5,12.25,9.333333333333334,9.75,11.5,11.5,7.5,12.25,11.0,8.8,8.5,10.75,11.333333333333334,6.75,12.333333333333334,12.5,6.5
10.0,13.666666666666666,10.0,11.75,11.75,12.5,10.375,15.75,11.75,11.5,13.0,11.375,13.1,12.166666666666666,13.25,14.833333333333334,8.75,10.833333333333334,11.5,9.25
12.0,10.166666666666666,11.0,10.5,10.25,12.333333333333334,7.875,13.5,10.5,8.5,12.5,12.0,10.8,11.0,10.875,13.5,7.25,9.333333333333334,9.5,11.0
16.0,10.333333333333334,14.0,9.5,9.75,11.333333333333334,7.375,14.5,9.5,8.75,9.25,13.5,10.6,10.333333333333334,13.25,13.666666666666666,6.0,8.666666666666666,15.5,10.5
9.0,13.333333333333334,14.0,10.5,14.0,12.333333333333334,10.5,12.5,10.5,13.5,10.5,15.0,12.0,11.333333333333334,13.75,14.0,10.0,11.666666666666666,13.5,13.0
15.0,9.333333333333334,8.0,11.0,13.75,12.0,13.875,12.0,11.0,13.25,11.25,11.25,11.2,9.5,14.25,10.666666666666666,13.0,14.0,11.5,8.75
7.0,11.666666666666666,15.0,9.5,14.5,13.333333333333334,12.0,12.0,9.5,13.0,11.0,13.0,12.6,7.333333333333333,16.25,12.0,13.5,12.0,12.0,7.0
7.0,13.0,8.0,9.5,15.0,13.666666666666666,13.25,12.5,9.5,15.0,11.0,9.25,13.6,7.666666666666667,13.25,12.333333333333334,13.0,13.333333333333334,9.5,8.0
5.0,12.333333333333334,8.0,11.0,13.75,13.333333333333334,14.125,13.0,11.0,13.75,12.75,10.25,12.8,8.833333333333334,14.25,13.0,13.5,14.0,11.0,8.25
13.0,11.0,14.0,12.5,13.0,13.333333333333334,14.25,13.0,12.5,15.0,13.0,12.0,12.4,11.0,14.0,12.333333333333334,15.5,15.333333333333334,12.5,10.5
6.5,11.5,8.0,10.0,14.5,11.166666666666666,11.125,13.0,10.0,12.25,11.0,12.0,11.5,11.5,13.25,12.166666666666666,7.5,11.833333333333334,10.75,11.25
14.0,10.666666666666666,1.5,9.0,3.5,9.5,5.5,13.0,9.0,4.0,11.0,12.125,10.1,7.0,10.375,12.0,4.25,6.5,8.0,4.5
10.5,13.166666666666666,10.5,13.75,13.0,12.333333333333334,13.125,12.75,13.75,12.5,13.25,11.5,12.9,12.666666666666666,13.125,12.5,14.5,14.333333333333334,12.25,14.0
6.0,14.0,7.0,11.25,13.25,12.833333333333334,12.75,12.75,11.25,10.25,9.75,12.375,13.3,9.833333333333334,11.75,13.166666666666666,12.25,14.0,11.0,10.75
15.0,13.166666666666666,8.0,8.5,14.5,15.5,10.75,13.5,8.5,16.25,11.5,10.125,14.3,8.0,11.25,13.833333333333334,14.5,11.833333333333334,8.5,7.5
14.0,11.166666666666666,11.0,10.0,16.0,14.0,12.125,12.0,10.0,15.25,10.5,8.75,12.6,9.166666666666666,14.5,12.166666666666666,12.5,12.5,13.25,8.25
11.0,14.5,7.0,7.5,16.0,16.0,12.875,13.5,7.5,16.25,11.0,12.25,15.2,6.5,11.5,14.166666666666666,13.5,13.833333333333334,10.25,6.25
14.0,12.166666666666666,14.0,12.25,10.0,11.666666666666666,11.25,13.75,12.25,8.0,13.25,13.5,11.8,12.5,10.25,13.333333333333334,10.5,12.0,12.0,12.75
9.0,11.833333333333334,6.0,13.25,12.5,11.666666666666666,13.25,13.75,13.25,10.0,12.25,13.75,11.6,13.166666666666666,10.0,13.333333333333334,12.0,12.666666666666666,10.5,12.25
11.5,13.5,9.5,9.5,13.0,13.333333333333334,10.125,13.75,9.5,12.5,8.0,11.5,13.3,10.5,12.75,13.833333333333334,10.75,11.166666666666666,12.25,10.25
11.0,10.833333333333334,10.0,11.75,10.25,12.333333333333334,11.625,12.0,11.75,10.25,12.5,13.375,11.6,11.833333333333334,12.0,11.833333333333334,10.5,11.166666666666666,11.0,11.75
10.0,13.333333333333334,8.0,9.0,14.5,14.5,12.875,11.75,9.0,14.5,11.0,7.5,13.9,7.5,12.875,12.5,15.75,13.166666666666666,9.25,9.5
9.5,10.666666666666666,6.0,11.0,14.25,13.0,12.875,11.5,11.0,12.25,10.75,11.0,11.6,8.0,13.25,12.0,14.0,13.666666666666666,13.0,8.25
6.0,10.5,7.0,7.5,11.0,10.5,11.125,9.0,7.5,10.5,8.5,10.125,10.5,7.666666666666667,13.375,9.5,10.5,10.333333333333334,7.0,7.5
8.0,13.833333333333334,11.0,12.0,15.25,13.333333333333334,12.625,17.0,12.0,13.5,14.5,12.5,13.4,12.0,8.625,16.166666666666668,12.25,13.333333333333334,8.5,13.5
15.0,10.166666666666666,7.0,9.5,10.5,13.666666666666666,10.875,10.5,9.5,12.75,10.5,11.25,11.8,8.833333333333334,15.5,11.166666666666666,11.5,11.166666666666666,12.25,7.25
11.5,11.333333333333334,11.0,12.5,11.0,9.833333333333334,10.5,14.0,12.5,7.25,10.25,13.875,10.9,11.5,12.125,12.333333333333334,7.0,10.833333333333334,15.0,11.0
