Match,Player,UID
#GK,Mauricio Morán,2000192669
#GK,Guillermo Centurión,78095397
#GK,Sem Westerveld,37079077
#DR,Juan Ángel Muñoz,2000512204
#DR,Diego Moreno,2000024303
#DR,Ángel Luis Arcas,2000571805
#DC,Juan Ángel Muñoz,2000512204
#DC,Junior Esparragoza,2000179937
#DC,Ricardo Peralta,2000438819
#DC,Antonio Sánchez,67272744
#DC,Fali,67155014
#DL,Josep,2000513274
#WBR,Junior Esparragoza,2000179937
#WBR,Ángel Luis Arcas,2000571805
#DM,Juan Ángel Muñoz,2000512204
#DM,Junior Esparragoza,2000179937
#DM,Álex Olmedo,2000034591
#DM,Antonio Sánchez,67272744
#DM,Fali,67155014
#WBL,Josep,2000513274
#MR,Mamadou Coly,2000440193
#MR,Kike Barja,67196202
#MR,Fran Pérez,95078306
#MR,Ángel Luis Arcas,2000571805
#MC,Ramiro Gabarri,2000198124
#MC,Luis Nsambi,2000631649
#MC,Francisco Jesús Carbonell,2000440196
#MC,Gustavo Zamora,2000512210
#MC,Álex Olmedo,2000034591
#MC,Antonio Sánchez,67272744
#MC,Chema Nuñez,67232678
#ML,Ramiro Gabarri,2000198124
#ML,Alberto,2000512206
#ML,Kike Barja,67196202
#ML,Fran Pérez,95078306
#AMR,Ramiro Gabarri,2000198124
#AMR,Mamadou Coly,2000440193
#AMR,Alberto,2000512206
#AMR,Raúl De Tomás,67156425
#AMR,Kike Barja,67196202
#AMR,Chema Nuñez,67232678
#AMR,Fran Pérez,95078306
#AMC,Ramiro Gabarri,2000198124
#AMC,Luis Nsambi,2000631649
#AMC,Francisco Jesús Carbonell,2000440196
#AMC,Alberto,2000512206
#AMC,Raúl De Tomás,67156425
#AMC,Gustavo Zamora,2000512210
#AMC,Bright Adjei,2000660374
#AMC,Álex Olmedo,2000034591
#AMC,Chema Nuñez,67232678
#AMC,Ángel Luis Arcas,2000571805
#AML,Ramiro Gabarri,2000198124
#AML,Alberto,2000512206
#AML,Raúl De Tomás,67156425
#AML,Kike Barja,67196202
#AML,Chema Nuñez,67232678
#AML,Fran Pérez,95078306
#STC,Raúl De Tomás,67156425
#STC,Bright Adjei,2000660374
#STC,Chema Nuñez,67232678
#STC,Ezequiel Aranda,14246685
