Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
12.0,14.666666666666666,6.0,12.5,15.5,14.333333333333334,13.25,14.5,12.5,13.0,11.5,11.0,14.4,11.0,15.75,14.666666666666666,15.5,14.333333333333334,16.0,10.5
4.0,13.0,6.0,6.75,8.25,8.833333333333334,11.0,11.25,6.75,10.75,7.75,11.5,11.1,5.333333333333333,13.75,10.833333333333334,11.25,11.0,9.75,7.75
8.0,13.666666666666666,8.0,7.5,12.5,12.0,10.0,16.5,7.5,11.0,9.5,12.75,13.4,6.0,11.0,14.333333333333334,10.5,11.666666666666666,10.0,8.5
11.0,7.5,8.0,8.75,15.5,10.166666666666666,12.75,12.0,8.75,15.25,7.5,9.75,9.5,6.833333333333333,11.75,9.833333333333334,9.75,14.0,11.25,7.0
4.0,10.666666666666666,7.0,5.5,13.0,11.833333333333334,9.875,11.25,5.5,14.0,8.5,11.0,11.3,5.5,14.625,11.166666666666666,10.25,10.833333333333334,9.75,7.5
9.0,13.0,8.0,11.5,13.5,14.0,14.25,13.0,11.5,15.0,11.5,10.5,13.4,10.0,13.0,13.333333333333334,14.5,15.0,10.5,10.0
9.5,13.0,2.0,9.75,4.5,8.0,7.0,13.75,9.75,3.0,7.25,10.25,10.8,6.833333333333333,11.625,12.166666666666666,4.75,8.5,11.25,4.75
15.5,10.666666666666666,2.5,9.5,4.75,9.0,6.125,12.75,9.5,4.75,8.5,11.25,9.4,7.5,13.5,12.5,5.25,7.5,11.0,5.0
9.0,9.0,14.0,11.5,11.0,11.5,9.5,10.75,11.5,9.0,9.25,9.75,10.3,11.666666666666666,12.625,10.5,7.0,9.5,10.25,10.5
17.0,11.5,11.0,9.25,7.75,9.333333333333334,7.875,11.75,9.25,6.5,10.25,12.75,10.4,10.5,12.875,11.333333333333334,8.0,8.0,12.5,10.25
12.0,12.5,8.0,8.0,11.5,14.666666666666666,11.625,12.5,8.0,14.25,9.5,10.5,13.6,7.333333333333333,16.5,12.833333333333334,11.75,12.0,14.0,8.75
16.5,5.833333333333333,6.0,10.0,6.25,6.666666666666667,6.875,7.5,10.0,4.25,10.5,10.5,6.0,7.5,10.25,7.5,5.5,8.166666666666666,10.0,5.75
18.0,7.5,1.5,5.0,4.25,9.166666666666666,5.125,10.5,5.0,5.0,8.5,9.75,7.9,4.666666666666667,8.625,10.5,4.25,6.333333333333333,5.0,3.25
13.0,9.5,12.0,11.25,14.25,12.0,11.0,9.75,11.25,14.0,10.75,11.625,10.8,8.833333333333334,14.875,10.0,14.5,12.5,11.0,10.25
9.0,10.166666666666666,9.0,5.0,10.5,8.833333333333334,7.75,10.0,5.0,10.75,7.0,9.375,9.3,6.0,13.5,10.166666666666666,7.25,8.833333333333334,9.0,9.0
13.0,12.5,2.5,12.0,6.5,8.166666666666666,7.375,14.75,12.0,3.25,12.75,13.375,10.3,8.833333333333334,12.5,13.333333333333334,6.25,9.0,15.0,6.75
