Match,Player,UID
#GK,Diego Llamazares,2000013481
#GK,Abdulrahman Al-Marri,2000711945
#DR,Hugo Rincón,2000065892
#DC,Alejandro Ferre,2000569554
#DC,Unai Rementeria,67246387
#DC,Rodri,67293708
#DC,Aitor Paredes,67276232
#DC,Ángel García,2000685240
#DL,Felipe Medina,2000572053
#DL,Rodri,67293708
#DL,Alejandro Aleñá,2000202600
#WBR,Hugo Rincón,2000065892
#DM,Alejandro Ferre,2000569554
#DM,Marcel Mehlem,92076601
#DM,Unai Rementeria,67246387
#DM,Roberto Olabe,67183968
#WBL,Felipe Medina,2000572053
#MR,Juan Pablo Castellano,2000513639
#MR,Jaime Reques,2000077283
#MR,Ander Martín,2000058172
#MR,Hugo Neves,83333462
#MR,Alan Espeche,14197823
#MC,Alejandro Ferre,2000569554
#MC,Jaime Reques,2000077283
#MC,Ander Martín,2000058172
#MC,Marcel Mehlem,92076601
#MC,Unai Rementeria,67246387
#MC,Roberto Olabe,67183968
#MC,Mario Fernández,2000439263
#MC,José María Garai,2000437777
#MC,Alejandro Aleñá,2000202600
#ML,Carlos,2000193994
#ML,Jaime Reques,2000077283
#ML,Roberto Olabe,67183968
#ML,Kim Tae-Young,2000194479
#ML,Hugo Neves,83333462
#ML,Alejandro Aleñá,2000202600
#AMR,Juan Pablo Castellano,2000513639
#AMR,Ander Martín,2000058172
#AMR,Jesús García,2000513275
#AMR,Mario Fernández,2000439263
#AMR,Hugo Neves,83333462
#AMR,Alan Espeche,14197823
#AMC,Roberto Olabe,67183968
#AMC,Mario Fernández,2000439263
#AMC,Alan Espeche,14197823
#AML,Jaime Reques,2000077283
#AML,Roberto Olabe,67183968
#AML,Kim Tae-Young,2000194479
#AML,Hugo Neves,83333462
#AML,Alan Espeche,14197823
#STC,Juan Pablo Castellano,2000513639
#STC,Carlos,2000193994
#STC,Jorge Pascual,2000019418
#STC,Jesús García,2000513275
#STC,Mario Fernández,2000439263
#STC,Kim Tae-Young,2000194479
#STC,Moustapha Diop,2000666501
