Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
5.0,10.5,13.5,7.25,14.5,9.333333333333334,11.0,10.5,7.25,12.0,10.75,9.75,10.2,4.833333333333333,16.125,9.833333333333334,14.5,12.5,12.5,10.5
13.0,11.0,9.0,13.0,15.0,11.333333333333334,13.125,13.0,13.0,11.5,11.5,12.75,11.6,11.666666666666666,14.875,11.666666666666666,12.0,14.5,15.25,11.5
14.5,10.833333333333334,11.5,6.5,10.25,13.833333333333334,11.125,15.5,6.5,9.5,10.25,12.625,11.7,4.333333333333333,8.5,15.5,11.25,13.0,10.25,8.0
5.5,8.166666666666666,7.5,5.0,13.75,11.5,11.375,11.0,5.0,14.5,8.25,11.625,10.1,3.3333333333333335,14.5,10.166666666666666,11.25,12.333333333333334,12.25,6.5
12.0,8.666666666666666,8.0,11.5,8.5,7.0,7.5,11.5,11.5,7.5,13.0,10.25,7.0,10.666666666666666,10.25,11.666666666666666,6.5,10.0,9.0,12.0
17.0,8.666666666666666,7.0,6.5,5.75,8.666666666666666,4.25,10.0,6.5,8.0,8.5,9.0,7.2,8.0,11.75,12.0,2.5,5.666666666666667,12.5,8.0
5.0,5.0,6.0,5.0,11.5,2.3333333333333335,7.75,4.5,5.0,6.5,0.0,11.0,4.4,3.3333333333333335,12.25,3.0,2.5,6.333333333333333,12.0,5.0
7.0,6.333333333333333,3.5,9.0,14.75,8.0,8.375,12.5,9.0,11.25,8.0,15.875,6.8,8.333333333333334,10.0,11.333333333333334,3.0,11.166666666666666,12.0,7.5
15.0,6.666666666666667,6.0,4.0,12.5,10.0,8.375,12.5,4.0,11.0,4.0,7.0,10.0,2.6666666666666665,10.0,8.333333333333334,11.5,10.333333333333334,7.5,4.0
12.0,9.666666666666666,7.0,9.0,9.0,10.333333333333334,10.0,12.5,9.0,9.0,8.5,11.75,10.4,8.666666666666666,13.0,11.0,8.0,10.333333333333334,13.0,7.0
6.0,8.833333333333334,10.0,3.5,12.0,2.6666666666666665,7.75,8.75,3.5,11.5,0.0,11.25,6.9,2.3333333333333335,12.75,5.833333333333333,5.0,8.333333333333334,11.5,7.5
14.0,7.666666666666667,5.0,6.5,9.5,7.333333333333333,6.5,13.5,6.5,11.0,10.0,10.75,7.2,8.0,14.625,12.0,2.5,8.666666666666666,13.25,6.5
10.5,10.666666666666666,12.5,12.5,8.0,8.666666666666666,7.875,11.0,12.5,6.75,10.5,13.25,9.0,11.5,13.625,11.666666666666666,10.75,10.5,13.5,14.5
10.0,0.8333333333333334,0.0,10.5,2.0,3.5,3.5,4.0,10.5,0.0,5.25,5.5,2.1,7.0,8.25,3.5,3.0,4.666666666666667,7.0,3.0
8.0,13.833333333333334,8.5,5.75,11.0,9.666666666666666,10.0,11.5,5.75,10.0,9.25,8.75,12.0,3.8333333333333335,15.25,11.166666666666666,12.0,9.833333333333334,13.0,9.5
5.0,10.666666666666666,8.0,5.5,12.5,8.0,9.25,9.5,5.5,13.5,7.0,8.0,9.0,6.333333333333333,11.75,10.0,9.0,9.666666666666666,7.5,6.5
8.5,6.0,4.5,11.25,10.75,8.0,7.75,11.5,11.25,7.5,10.25,13.75,6.5,10.666666666666666,11.875,10.833333333333334,4.5,10.333333333333334,13.5,9.75
2.5,10.666666666666666,9.0,14.0,9.5,11.333333333333334,10.75,14.0,14.0,8.0,12.0,14.0,10.6,12.666666666666666,10.25,13.666666666666666,10.0,11.666666666666666,12.0,13.0
13.0,13.333333333333334,7.0,13.0,12.0,9.333333333333334,11.5,11.5,13.0,10.0,10.5,13.75,10.4,12.333333333333334,12.25,13.0,9.0,12.333333333333334,13.0,12.0
13.0,9.666666666666666,10.0,9.5,14.0,11.333333333333334,12.75,8.0,9.5,14.0,10.5,12.25,10.2,7.166666666666667,13.25,9.333333333333334,14.0,14.0,11.5,8.5
14.0,9.0,9.0,10.5,9.5,10.0,7.0,9.0,10.5,8.5,10.5,10.0,8.8,10.666666666666666,11.0,10.333333333333334,8.5,8.333333333333334,12.5,10.5
7.5,6.5,0.0,8.5,4.25,5.666666666666667,4.5,14.75,8.5,1.5,6.5,11.75,6.6,5.666666666666667,11.125,11.0,3.25,6.0,10.0,3.25
6.0,12.0,7.0,9.5,11.0,11.333333333333334,7.0,14.5,9.5,10.0,10.5,12.5,11.2,10.0,12.5,14.333333333333334,7.0,9.333333333333334,9.5,11.0
3.0,8.666666666666666,6.0,8.0,14.5,11.666666666666666,12.5,9.0,8.0,13.0,9.5,10.0,9.8,5.333333333333333,15.25,10.0,13.5,13.666666666666666,11.0,9.25
12.5,13.166666666666666,9.5,5.5,14.75,12.666666666666666,8.875,15.25,5.5,12.75,8.0,9.375,13.4,5.833333333333333,13.0,13.666666666666666,9.5,9.666666666666666,9.0,8.5
13.0,10.666666666666666,7.0,7.0,10.5,12.333333333333334,10.75,10.5,7.0,13.5,12.5,11.5,11.4,4.666666666666667,14.5,11.0,14.0,12.0,9.0,9.0
