Match,Player,UID
#GK,Gabriel Brazão,19338228
#GK,Alex Meret,43140326
#DR,Andrey Yago,2000369870
#DR,Mateu Morey,67258408
#DR,Merih Demiral,83176849
#DR,Achraf Hakimi,67228634
#DC,Vladimir Mendes,2000507409
#DC,Matthijs de Ligt,37055843
#DC,Lucas Hernández,67197145
#DC,Merih Demiral,83176849
#DL,Andrey Yago,2000369870
#DL,Lucas Hernández,67197145
#DL,Riccardo Calafiori,43424738
#DL,Achraf Hakimi,67228634
#WBR,Federico Chiesa,43161651
#WBR,Mateu Morey,67258408
#WBR,Achraf Hakimi,67228634
#DM,Vladimir Mendes,2000507409
#DM,Arthur,19259600
#DM,Nico,67276127
#DM,Rodrigo Bentancur,14094572
#WBL,Federico Chiesa,43161651
#WBL,Lucas Hernández,67197145
#WBL,Riccardo Calafiori,43424738
#WBL,Achraf Hakimi,67228634
#MR,Federico Chiesa,43161651
#MR,Achraf Hakimi,67228634
#MC,Bronius Rukas,2000191907
#MC,Arthur,19259600
#MC,Nico,67276127
#MC,Giulio Novellino,2000507837
#MC,Hugo Félix,83335589
#MC,Rodrigo Bentancur,14094572
#MC,Harvey Barnes,28100207
#ML,Federico Chiesa,43161651
#ML,Riccardo Calafiori,43424738
#ML,Harvey Barnes,28100207
#AMR,Bronius Rukas,2000191907
#AMR,Federico Chiesa,43161651
#AMR,Gaetano Pasqualone,2000567835
#AMR,Cassiano,2000410767
#AMR,Giulio Novellino,2000507837
#AMR,Ronald Novoa,2000415595
#AMR,Hugo Félix,83335589
#AMR,Diogo Jota,55083779
#AMR,Harvey Barnes,28100207
#AMR,Anthony Tarzia,2000626882
#AMC,Bronius Rukas,2000191907
#AMC,Arthur,19259600
#AMC,Giulio Novellino,2000507837
#AMC,Ronald Novoa,2000415595
#AMC,Hugo Félix,83335589
#AMC,Luka Jović,62113639
#AMC,Diogo Jota,55083779
#AMC,Harvey Barnes,28100207
#AML,Federico Chiesa,43161651
#AML,Gaetano Pasqualone,2000567835
#AML,Ronald Novoa,2000415595
#AML,Luka Jović,62113639
#AML,Diogo Jota,55083779
#AML,Harvey Barnes,28100207
#STC,Mattias Lundquist,2000397734
#STC,Federico Chiesa,43161651
#STC,Gaetano Pasqualone,2000567835
#STC,Cassiano,2000410767
#STC,Tito Fernando,2000411765
#STC,Ronald Novoa,2000415595
#STC,Luka Jović,62113639
#STC,Diogo Jota,55083779
#STC,Harvey Barnes,28100207
#STC,Anthony Tarzia,2000626882
