Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.0,12.333333333333334,8.0,9.25,13.25,9.5,13.0,9.25,9.25,12.25,8.25,11.5,10.7,7.5,12.0,10.166666666666666,11.25,12.333333333333334,9.0,9.25
13.0,10.833333333333334,11.0,11.25,15.5,12.833333333333334,12.75,12.5,11.25,11.75,10.5,13.375,12.1,9.833333333333334,14.25,11.833333333333334,10.25,14.666666666666666,14.25,8.0
14.0,11.0,12.0,9.5,16.25,13.333333333333334,11.875,13.0,9.5,14.25,9.75,8.625,12.2,7.5,12.25,12.666666666666666,11.0,13.333333333333334,12.5,7.25
14.0,12.0,9.0,11.0,8.5,10.666666666666666,8.5,14.5,11.0,7.0,11.0,15.0,11.0,10.666666666666666,13.25,14.0,9.0,8.666666666666666,14.5,10.5
13.0,11.0,10.0,10.75,12.0,9.166666666666666,12.25,11.25,10.75,10.5,10.25,11.5,10.3,8.333333333333334,13.125,10.5,13.5,13.5,11.75,11.75
17.0,7.833333333333333,8.0,10.0,8.5,7.666666666666667,6.75,8.75,10.0,5.0,9.75,9.625,7.6,9.333333333333334,11.75,8.666666666666666,5.0,7.666666666666667,13.5,9.25
15.0,9.833333333333334,11.0,7.0,13.25,13.0,9.125,9.5,7.0,14.0,8.5,11.0,10.8,7.0,13.875,11.166666666666666,12.75,10.666666666666666,9.5,6.75
7.0,12.666666666666666,7.5,8.0,14.75,13.333333333333334,10.5,14.5,8.0,14.5,9.0,12.0,13.3,8.666666666666666,15.125,13.5,12.25,12.833333333333334,14.0,9.0
6.0,9.833333333333334,5.0,8.5,14.0,12.666666666666666,12.375,8.0,8.5,15.25,9.5,11.5,10.8,7.333333333333333,14.625,9.833333333333334,11.75,13.0,11.5,6.75
5.0,14.333333333333334,6.0,8.0,15.0,13.5,12.375,12.75,8.0,14.5,10.5,8.25,13.9,7.5,15.375,13.166666666666666,12.75,13.5,11.25,9.5
14.5,14.666666666666666,8.5,8.0,11.5,10.333333333333334,9.875,13.0,8.0,11.0,11.0,13.75,11.8,8.833333333333334,13.75,14.0,8.25,10.833333333333334,10.75,9.75
15.0,13.0,10.0,11.25,12.0,14.833333333333334,9.625,13.25,11.25,10.5,11.0,10.875,13.5,11.5,12.75,14.166666666666666,7.75,10.166666666666666,13.25,11.75
9.0,12.166666666666666,9.0,11.75,15.5,13.0,12.0,11.25,11.75,14.75,11.75,11.875,12.4,9.5,15.625,12.0,14.0,13.166666666666666,10.5,9.25
9.5,13.0,9.5,10.0,10.5,11.666666666666666,7.875,13.5,10.0,9.0,10.5,9.75,12.2,11.166666666666666,12.25,13.333333333333334,8.75,8.5,9.75,12.25
9.0,13.0,13.0,12.5,14.0,13.666666666666666,13.75,13.0,12.5,14.5,13.75,11.5,13.2,10.166666666666666,15.75,13.333333333333334,15.5,14.333333333333334,14.0,11.5
7.0,11.0,7.0,11.0,12.5,14.333333333333334,12.125,11.0,11.0,13.0,12.25,12.25,12.8,8.5,13.75,11.333333333333334,12.0,12.666666666666666,10.5,7.5
12.0,9.333333333333334,10.0,10.0,11.0,9.166666666666666,10.625,13.0,10.0,8.5,10.75,12.375,9.3,11.333333333333334,14.125,11.666666666666666,7.5,10.333333333333334,14.0,12.0
12.0,13.333333333333334,8.0,10.25,10.25,14.833333333333334,9.375,16.0,10.25,12.0,11.0,9.0,13.7,10.5,10.5,16.0,8.75,10.5,10.25,10.25
8.0,14.333333333333334,8.0,12.25,15.5,12.166666666666666,12.625,15.25,12.25,14.0,11.25,13.0,14.1,10.5,13.0,13.166666666666666,14.25,14.5,12.0,10.25
9.0,11.166666666666666,12.0,10.5,14.0,12.333333333333334,11.625,12.75,10.5,11.25,11.75,12.375,12.0,9.666666666666666,15.75,12.0,12.5,12.833333333333334,15.25,9.75
15.0,11.666666666666666,12.0,10.0,10.5,9.666666666666666,8.75,14.0,10.0,9.25,9.5,12.875,10.4,10.666666666666666,16.0,13.333333333333334,6.75,9.333333333333334,15.25,11.5
15.0,11.833333333333334,10.0,10.0,13.5,13.333333333333334,11.125,13.0,10.0,14.75,10.5,11.25,12.6,7.666666666666667,12.875,12.833333333333334,13.25,12.333333333333334,13.5,9.25
8.0,12.666666666666666,8.0,13.0,12.5,12.333333333333334,13.25,13.25,13.0,13.0,14.5,12.625,12.4,12.666666666666666,14.375,13.166666666666666,13.0,13.333333333333334,11.25,13.0
16.0,12.0,14.0,13.5,10.5,10.666666666666666,10.5,12.0,13.5,8.0,14.0,12.75,10.6,13.333333333333334,12.75,13.0,11.0,11.333333333333334,13.5,13.0
12.0,12.166666666666666,5.0,10.0,15.0,14.0,13.375,11.5,10.0,15.75,13.0,8.5,13.2,8.333333333333334,14.875,11.833333333333334,13.75,14.333333333333334,11.5,9.75
9.0,10.333333333333334,12.0,12.5,15.5,14.666666666666666,14.125,13.0,12.5,15.5,12.75,12.25,12.4,10.166666666666666,16.625,13.0,15.5,15.333333333333334,12.75,11.75
7.0,13.833333333333334,11.0,15.0,13.25,13.0,13.25,12.75,15.0,12.0,13.25,14.75,13.4,13.0,14.5,13.0,12.5,13.666666666666666,14.25,13.25
