Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Antonello Borgognoni,2000567631.0,13.0,12.33,8.0,9.25,13.25,9.5,13.83,9.25,9.25,12.25,8.25,11.5,10.7,7.5,12.0,10.17,12.0,13.25,9.0,8.33,8.0
João Teixeira,2000508042.0,13.0,10.83,11.0,11.25,15.5,12.83,13.0,12.5,11.25,11.75,10.5,13.38,12.1,9.83,14.25,11.83,8.5,16.0,14.25,12.83,4.0
Giuseppe Borghi,2000507391.0,14.0,11.0,12.0,9.5,16.25,13.33,11.83,13.0,9.5,14.25,9.75,8.62,12.2,7.5,12.25,12.67,10.0,14.0,12.5,13.33,2.5
Raul Cannataro,2000506760.0,14.0,12.0,9.0,11.0,8.5,10.67,8.33,14.5,11.0,7.0,11.0,15.0,11.0,10.67,13.25,14.0,9.0,8.5,14.5,5.33,12.0
Guy Charrier,2000505029.0,13.0,11.0,10.0,10.75,12.0,9.17,11.33,11.25,10.75,10.5,10.25,11.5,10.3,8.33,13.12,10.5,12.0,12.75,11.75,8.5,8.5
Christopher Ortiz,2000483551.0,17.0,7.83,8.0,10.0,8.5,7.67,6.83,8.75,10.0,5.0,9.75,9.62,7.6,9.33,11.75,8.67,3.5,8.25,13.5,5.5,12.0
Federico Siano,2000435228.0,15.0,9.83,11.0,7.0,13.25,13.0,8.83,9.5,7.0,14.0,8.5,11.0,10.8,7.0,13.88,11.17,15.5,11.0,9.5,12.33,3.5
Isaac Olivier,2000431007.0,7.0,12.67,7.5,8.0,14.75,13.33,10.67,14.5,8.0,14.5,9.0,12.0,13.3,8.67,15.12,13.5,14.5,14.25,14.0,9.0,8.0
Giannis Koromilas,2000234253.0,6.0,9.83,5.0,8.5,14.0,12.67,12.83,8.0,8.5,15.25,9.5,11.5,10.8,7.33,14.62,9.83,12.5,14.0,11.5,10.67,2.5
Eneko Pascual,2000193396.0,5.0,14.33,6.0,8.0,15.0,13.5,12.33,12.75,8.0,14.5,10.5,8.25,13.9,7.5,15.38,13.17,13.0,14.0,11.25,11.67,6.5
Ivano Dutto,2000191667.0,14.5,14.67,8.5,8.0,11.5,10.33,10.67,13.0,8.0,11.0,11.0,13.75,11.8,8.83,13.75,14.0,9.0,12.5,10.75,9.5,12.0
Fausto Crippa,2000191660.0,15.0,13.0,10.0,11.25,12.0,14.83,10.0,13.25,11.25,10.5,11.0,10.88,13.5,11.5,12.75,14.17,7.0,11.0,13.25,9.17,15.0
Fernando Mendes,2000189355.0,9.0,12.17,9.0,11.75,15.5,13.0,11.5,11.25,11.75,14.75,11.75,11.88,12.4,9.5,15.62,12.0,14.5,13.0,10.5,12.0,5.0
João Santos,83234702.0,9.5,13.0,9.5,10.0,10.5,11.67,7.67,13.5,10.0,9.0,10.5,9.75,12.2,11.17,12.25,13.33,9.0,8.5,9.75,7.5,16.0
Ilyas Chouaref,49055174.0,9.0,13.0,13.0,12.5,14.0,13.67,13.0,13.0,12.5,14.5,13.75,11.5,13.2,10.17,15.75,13.33,15.0,13.5,14.0,12.33,7.0
Felice D'Amico,43297400.0,7.0,11.0,7.0,11.0,12.5,14.33,11.83,11.0,11.0,13.0,12.25,12.25,12.8,8.5,13.75,11.33,11.0,12.5,10.5,11.0,2.0
Andrea Cerutti,2000626673.0,12.0,9.33,10.0,10.0,11.0,9.17,10.5,13.0,10.0,8.5,10.75,12.38,9.3,11.33,14.12,11.67,4.0,10.0,14.0,7.67,13.0
Stefano Mengoli,2000569086.0,12.0,13.33,8.0,10.25,10.25,14.83,9.67,16.0,10.25,12.0,11.0,9.0,13.7,10.5,10.5,16.0,9.0,11.5,10.25,9.67,12.0
Eddy Venturelli,2000507388.0,8.0,14.33,8.0,12.25,15.5,12.17,12.33,15.25,12.25,14.0,11.25,13.0,14.1,10.5,13.0,13.17,15.0,15.0,12.0,12.0,7.0
Tim O'Donnell,2000436270.0,9.0,11.17,12.0,10.5,14.0,12.33,11.33,12.75,10.5,11.25,11.75,12.38,12.0,9.67,15.75,12.0,12.5,13.0,15.25,11.0,7.0
Marco Di Mattia,2000191659.0,15.0,11.67,12.0,10.0,10.5,9.67,9.33,14.0,10.0,9.25,9.5,12.88,10.4,10.67,16.0,13.33,6.5,10.5,15.25,7.5,16.0
Valerio Sironi,2000191144.0,15.0,11.83,10.0,10.0,13.5,13.33,10.5,13.0,10.0,14.75,10.5,11.25,12.6,7.67,12.88,12.83,13.5,12.0,13.5,11.67,5.5
Leonardo Lelo,83257795.0,8.0,12.67,8.0,13.0,12.5,12.33,13.0,13.25,13.0,13.0,14.5,12.62,12.4,12.67,14.38,13.17,12.0,13.0,11.25,9.17,12.0
Sebastiano Luperto,43095145.0,16.0,12.0,14.0,13.5,10.5,10.67,9.67,12.0,13.5,8.0,14.0,12.75,10.6,13.33,12.75,13.0,9.0,10.5,13.5,7.33,13.0
Michael Olise,29221846.0,12.0,12.17,5.0,10.0,15.0,14.0,13.5,11.5,10.0,15.75,13.0,8.5,13.2,8.33,14.88,11.83,14.5,15.0,11.5,12.33,6.5
Ryad Talbi,2000023232.0,9.0,10.33,12.0,12.5,15.5,14.67,12.83,13.0,12.5,15.5,12.75,12.25,12.4,10.17,16.62,13.0,13.0,14.0,12.75,11.67,5.5
Salvatore Esposito,43317730.0,7.0,13.83,11.0,15.0,13.25,13.0,12.83,12.75,15.0,12.0,13.25,14.75,13.4,13.0,14.5,13.0,10.5,13.25,14.25,11.67,12.0
Nélson Vale,2000191702.0,15.0,10.17,2.0,10.0,5.5,8.83,6.17,10.5,10.0,5.25,9.0,10.38,9.5,7.67,10.88,10.17,2.0,8.25,12.5,3.5,4.0
Enrico Putrino,2000189552.0,18.0,15.0,1.0,13.0,9.0,10.67,7.0,14.0,13.0,6.5,11.0,14.5,12.4,9.0,12.75,14.33,3.0,10.0,14.0,4.33,2.0
Iacopo Zappasodi,2000507390.0,9.0,10.5,12.0,10.75,15.25,10.67,13.33,11.75,10.75,14.0,11.25,10.62,10.6,10.83,14.0,11.33,13.5,16.25,14.0,11.0,10.0
Giuseppe Biagioni,2000567625.0,12.5,6.67,0.0,9.0,4.75,6.0,7.17,14.5,9.0,3.75,9.0,14.62,6.7,6.0,9.88,11.17,2.0,10.75,9.0,2.5,0.0
Søren Lauritsen,2000189224.0,15.0,11.67,2.0,10.0,7.5,9.67,5.33,12.0,10.0,5.25,9.0,9.75,10.4,7.17,7.5,12.0,3.5,7.0,8.5,3.83,4.0
Isac,2000536901.0,14.0,14.67,10.0,13.0,17.5,16.0,13.67,13.5,13.0,15.0,13.5,11.25,15.0,11.33,16.0,14.67,13.0,16.5,16.0,11.0,8.0
Rafael Fernández,2000274833.0,16.0,14.0,14.0,13.5,12.0,13.33,9.33,14.5,13.5,11.0,14.5,13.5,13.2,14.33,15.75,15.0,9.0,11.0,15.5,9.67,17.0
Luis Ángel Tapia,2000206926.0,9.0,11.5,8.0,10.25,15.5,14.83,14.0,11.5,10.25,17.0,11.5,12.12,13.1,8.83,14.5,12.17,14.0,14.5,11.75,11.0,6.0
Youcef Gherbi,2000188129.0,8.0,13.17,7.0,10.0,16.0,14.17,14.0,13.0,10.0,15.0,12.0,11.25,13.8,8.33,14.75,13.0,15.0,16.5,13.5,12.0,6.5
Filipe Soares,83111342.0,12.0,13.67,8.0,12.75,15.0,13.0,13.67,14.5,12.75,15.5,13.5,12.0,13.8,11.67,13.5,13.33,15.0,15.0,13.5,12.67,10.0
Christian Pastina,43390700.0,15.0,13.33,14.0,12.0,13.0,13.67,13.33,13.5,12.0,11.25,13.0,12.38,13.2,12.67,14.5,14.0,12.5,13.0,14.25,10.83,13.0
