Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.5,14.0,6.5,11.0,8.25,13.166666666666666,7.0,12.75,11.0,4.75,12.0,10.25,13.3,8.166666666666666,11.75,13.5,6.5,8.5,11.0,7.0
4.0,15.333333333333334,10.0,16.5,9.0,11.5,12.375,16.25,16.5,10.0,14.25,13.125,13.1,15.333333333333334,12.875,15.833333333333334,11.5,12.333333333333334,12.25,13.5
11.0,12.333333333333334,13.0,14.5,13.0,11.333333333333334,12.75,12.5,14.5,10.5,15.0,11.0,11.6,13.0,13.5,12.666666666666666,12.0,14.0,10.5,14.0
14.0,12.166666666666666,13.0,12.25,10.75,11.0,10.0,12.75,12.25,8.5,11.75,13.25,11.0,12.833333333333334,11.5,13.333333333333334,7.5,10.666666666666666,12.25,12.75
10.0,14.333333333333334,6.0,10.25,12.25,13.833333333333334,10.625,13.25,10.25,13.0,11.5,10.625,13.9,9.833333333333334,14.25,13.833333333333334,11.75,10.5,12.5,8.25
12.0,14.833333333333334,9.0,10.25,15.0,13.333333333333334,12.125,14.5,10.25,12.75,12.0,12.625,14.0,11.166666666666666,13.5,14.5,10.0,12.833333333333334,13.25,10.75
7.0,12.666666666666666,9.0,10.5,15.0,15.0,13.25,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.333333333333334,13.5,14.333333333333334,12.0,9.5
7.0,12.5,6.0,10.5,16.5,15.0,11.625,12.0,10.5,15.25,11.5,11.75,13.8,11.166666666666666,15.75,12.5,13.0,12.5,13.75,9.75
12.0,14.0,6.0,12.5,11.5,15.166666666666666,11.375,14.75,12.5,11.5,13.0,11.0,14.5,12.166666666666666,10.875,14.833333333333334,13.75,13.166666666666666,10.75,15.5
9.0,12.333333333333334,9.0,10.25,14.0,11.833333333333334,13.625,10.75,10.25,15.5,10.25,9.5,12.1,9.0,16.125,11.166666666666666,15.0,13.666666666666666,12.75,10.25
12.0,10.5,10.0,11.0,14.5,13.666666666666666,12.375,10.0,11.0,14.75,11.5,10.75,11.8,9.166666666666666,15.5,11.166666666666666,13.5,13.833333333333334,14.75,9.25
15.0,10.166666666666666,7.0,9.75,14.0,11.833333333333334,13.0,12.5,9.75,13.75,9.0,10.375,11.3,8.833333333333334,15.5,11.5,10.25,13.333333333333334,13.25,11.5
11.0,11.0,1.0,11.5,7.5,8.0,7.75,12.0,11.5,6.5,11.0,9.5,9.6,8.666666666666666,13.5,11.0,5.5,9.333333333333334,10.0,5.5
4.0,11.5,8.0,10.5,16.0,11.333333333333334,14.375,9.25,10.5,14.75,11.25,10.625,11.4,9.0,15.75,10.0,13.5,14.5,12.25,8.75
7.0,12.0,8.0,9.75,14.0,14.833333333333334,10.875,12.0,9.75,13.5,10.5,8.875,13.3,10.333333333333334,14.75,12.666666666666666,12.25,12.166666666666666,12.0,9.75
