Match,Player,UID
#GK,Ramiro Macagno,14157119
#GK,Jairo,2000737759
#GK,Dragan Rosić,62167554
#DR,Eduardo Sarriegi,2000438820
#DR,Omar Rekik,91187786
#DR,Mujaid Sadick,67249928
#DR,Friday Opara,2000442249
#DR,Joselito,2000510697
#DC,Omar Rekik,91187786
#DC,Benjamín Kuscevic,75032824
#DC,Valentín Delmás,2000192672
#DC,Mujaid Sadick,67249928
#DC,Friday Opara,2000442249
#DC,Kostyantyn Vivcharenko,71113673
#DC,Joselito,2000510697
#DL,Eduardo Sarriegi,2000438820
#DL,Pablo Pérez,2000014927
#DL,Kostyantyn Vivcharenko,71113673
#DL,Talla Mendy,2000510695
#DL,Joselito,2000510697
#WBR,Jose Carlos,2000438639
#DM,Eduardo Sarriegi,2000438820
#DM,Omar Rekik,91187786
#DM,Valentín Delmás,2000192672
#DM,Abel Angulo,2000438635
#DM,Orel Mangala,18087973
#DM,Franjo Lazar,2000028271
#DM,Txus Alba,2000048420
#DM,Oumar Sangaré,2000629589
#WBL,Eduardo Sarriegi,2000438820
#WBL,Pablo Pérez,2000014927
#WBL,Adrian Molina,2000570287
#WBL,Kostyantyn Vivcharenko,71113673
#WBL,Talla Mendy,2000510695
#MR,Adrian Molina,2000570287
#MR,Fabio Blanco,2000034357
#MR,Friday Opara,2000442249
#MC,Omar Rekik,91187786
#MC,Valentín Delmás,2000192672
#MC,Gavi,2000049413
#MC,Jose Carlos,2000438639
#MC,Abel Angulo,2000438635
#MC,Alexis,2000438631
#MC,Alfonso Miranda,2000629593
#MC,Orel Mangala,18087973
#MC,Franjo Lazar,2000028271
#MC,Txus Alba,2000048420
#MC,Eiður Gauti Sigurpálsson,2000355767
#MC,Oumar Sangaré,2000629589
#ML,Pablo Pérez,2000014927
#ML,Valentín Delmás,2000192672
#ML,Alexis,2000438631
#ML,Txus Alba,2000048420
#ML,Eiður Gauti Sigurpálsson,2000355767
#ML,Martín Martínez,2000439252
#AMR,Jose Carlos,2000438639
#AMR,Adrian Molina,2000570287
#AMR,Fabio Blanco,2000034357
#AMR,Giovanni Cabrera,2000439549
#AMR,Martín Martínez,2000439252
#AMC,Gavi,2000049413
#AMC,Jose Carlos,2000438639
#AMC,Abel Angulo,2000438635
#AMC,Alfonso Miranda,2000629593
#AMC,Orel Mangala,18087973
#AMC,Txus Alba,2000048420
#AMC,Martín Martínez,2000439252
#AMC,Marc Trives,2000439546
#AML,Pablo Pérez,2000014927
#AML,Gavi,2000049413
#AML,Jose Carlos,2000438639
#AML,Alexis,2000438631
#AML,Txus Alba,2000048420
#AML,Eiður Gauti Sigurpálsson,2000355767
#AML,Martín Martínez,2000439252
#STC,Abel Angulo,2000438635
#STC,Atanas Yordanov,2000215422
#STC,Alfonso Miranda,2000629593
#STC,Giovanni Cabrera,2000439549
#STC,Ignatius Ganago,49045927
#STC,Marc Trives,2000439546
