Match,Player,UID
#GK,Ander Iru,67260190
#GK,Alberto,2000714494
#DR,Carlos Isaac,67228752
#DR,Luis,2000193720
#DR,Carlos,2000512225
#DC,Carlos Isaac,67228752
#DC,Adrián Granado,67294774
#DC,Josep María González,2000201491
#DC,Joaquín,2000713470
#DC,Carlos,2000512225
#DC,Antonio Manau,2000514807
#DC,Gerard,2000633086
#DL,Carlos Isaac,67228752
#DL,Josep María González,2000201491
#DL,Luis,2000193720
#DL,Joaquín,2000713470
#WBR,Luis,2000193720
#WBR,Carlos,2000512225
#DM,Josep María González,2000201491
#DM,Luis,2000193720
#DM,Álvaro Goikoetxea,2000198139
#DM,Antonio Manau,2000514807
#DM,Gerard,2000633086
#DM,David González,2000633083
#MR,Luis,2000193720
#MR,Mauro Puche,2000512104
#MC,Álvaro Goikoetxea,2000198139
#MC,Aarón Rey,67228467
#MC,Yago Santiago,28129860
#MC,Antonio Manau,2000514807
#MC,Gerard,2000633086
#MC,David González,2000633083
#ML,Mauro Puche,2000512104
#ML,Jesús Sillero,67196099
#AMR,Pol Arjona,2000633084
#AMR,Mario Martínez,2000439249
#AMR,Mauro Puche,2000512104
#AMR,Duaner Rodney,2000571340
#AMR,Carlos,2000512225
#AMR,Jesús Sillero,67196099
#AMC,Aarón Rey,67228467
#AMC,Pol Arjona,2000633084
#AMC,Lucas Rodrigues,19362985
#AMC,Duaner Rodney,2000571340
#AMC,David González,2000633083
#AML,Pol Arjona,2000633084
#AML,Lucas Rodrigues,19362985
#AML,Mario Martínez,2000439249
#AML,Duaner Rodney,2000571340
#AML,Jesús Sillero,67196099
#STC,Pol Arjona,2000633084
#STC,Lucas Rodrigues,19362985
#STC,Mario Martínez,2000439249
#STC,Duaner Rodney,2000571340
#STC,Jesús Sillero,67196099
#STC,Jordi Martí,2000742932
