Match,Player,UID
#GK,Martin Kotasek,2000512933
#GK,Alessandro Plizzari,43295108
#GK,Ivor Pandur,24060905
#GK,Catanha,2000609394
#DR,Nicolas Năstase,2000507437
#DR,Lorenzo Raimondo,2000199594
#DR,Kaan Ayhan,91100534
#DR,Giuseppe Pezzella,43161921
#DR,Abubakar Chibueze,2000191834
#DR,Rúben Vezo,55067158
#DR,Valentin Rosier,50047466
#DR,Thierry Correia,83111501
#DC,Matteo Tagliaferri,2000437237
#DC,Kaan Ayhan,91100534
#DC,Rúben Vezo,55067158
#DC,Călin Iovan,2000189364
#DC,Tommaso Farabegoli,43252164
#DC,Luca Ranieri,43270506
#DL,Nicolas Năstase,2000507437
#DL,Franco Letizia,2000199596
#DL,Giuseppe Pezzella,43161921
#DL,Valentin Rosier,50047466
#DL,Luca Ranieri,43270506
#DL,Thierry Correia,83111501
#DL,Diego Marcelo,2000607427
#WBR,Lorenzo Raimondo,2000199594
#WBR,Valentin Rosier,50047466
#WBR,Thierry Correia,83111501
#DM,Ferdinando Dentale,2000569307
#DM,Italo Bedin,2000509481
#DM,Hrvoje Bekavac,2000506912
#DM,Kaan Ayhan,91100534
#DM,Ethan Galbraith,28115835
#DM,Brahim Mbodj,2000442457
#DM,Rúben Vezo,55067158
#DM,Abdou Harroui,37064635
#DM,Călin Iovan,2000189364
#DM,Mihael Žaper,24053048
#DM,Ronaldo Vieira,29161106
#WBL,Franco Letizia,2000199596
#WBL,Giuseppe Pezzella,43161921
#WBL,Luca Ranieri,43270506
#MR,Hrvoje Bekavac,2000506912
#MR,Pierre Dumas,2000435176
#MR,Samuele Lucchiari,2000327369
#MR,Christian Achton,2000323225
#MR,Lorenzo Raimondo,2000199594
#MR,Eric Amthor,2000324171
#MR,Patrik Schick,25042141
#MR,Mihael Žaper,24053048
#MR,Mehdi Léris,43252697
#MC,Ferdinando Dentale,2000569307
#MC,Italo Bedin,2000509481
#MC,Hrvoje Bekavac,2000506912
#MC,Luca Fiorini,2000435206
#MC,Samuele Lucchiari,2000327369
#MC,Alberto Savi,2000323571
#MC,Ethan Galbraith,28115835
#MC,Brahim Mbodj,2000442457
#MC,Diego Calderoni,2000435216
#MC,Abdou Harroui,37064635
#MC,Călin Iovan,2000189364
#MC,Mattia Zaccagni,43125343
#MC,Mihael Žaper,24053048
#MC,Mehdi Léris,43252697
#MC,Ondrej Lingr,25055110
#MC,Ronaldo Vieira,29161106
#ML,Ferdinando Dentale,2000569307
#ML,Salim El Hachimi,2000513191
#ML,Alberto Savi,2000323571
#ML,Franco Letizia,2000199596
#ML,Lorenzo Raimondo,2000199594
#ML,Giuseppe Pezzella,43161921
#ML,Diego Calderoni,2000435216
#ML,Luca Ranieri,43270506
#ML,Rickard Sahlin,2000483096
#ML,Mattia Zaccagni,43125343
#ML,Mehdi Léris,43252697
#ML,Cătălin Grosu,2000329331
#AMR,Hrvoje Bekavac,2000506912
#AMR,Pierre Dumas,2000435176
#AMR,Astrit Selmani,93070505
#AMR,Samuele Lucchiari,2000327369
#AMR,Christian Achton,2000323225
#AMR,Lorenzo Raimondo,2000199594
#AMR,Massimo Savini,2000569304
#AMR,Eric Amthor,2000324171
#AMR,Riccardo Viti,2000199589
#AMR,Abubakar Chibueze,2000191834
#AMR,Abdou Harroui,37064635
#AMR,Patrik Schick,25042141
#AMR,Mihael Žaper,24053048
#AMR,Mehdi Léris,43252697
#AMR,Ondrej Lingr,25055110
#AMR,Massimiliano Bernardi,2000567620
#AMR,João Oliveira,2000435239
#AMR,Bruce Djemesi,2000438289
#AMR,Yuri D'Antonio,2000569303
#AMR,Cătălin Grosu,2000329331
#AMC,Italo Bedin,2000509481
#AMC,Hrvoje Bekavac,2000506912
#AMC,Astrit Selmani,93070505
#AMC,Samuele Lucchiari,2000327369
#AMC,Alberto Savi,2000323571
#AMC,Ethan Galbraith,28115835
#AMC,Brahim Mbodj,2000442457
#AMC,Massimo Savini,2000569304
#AMC,Riccardo Viti,2000199589
#AMC,Abubakar Chibueze,2000191834
#AMC,Abdou Harroui,37064635
#AMC,Patrik Schick,25042141
#AMC,Rickard Sahlin,2000483096
#AMC,Mattia Zaccagni,43125343
#AMC,Mehdi Léris,43252697
#AMC,Ondrej Lingr,25055110
#AMC,Cătălin Grosu,2000329331
#AML,Salim El Hachimi,2000513191
#AML,Astrit Selmani,93070505
#AML,Alberto Savi,2000323571
#AML,Diego Calderoni,2000435216
#AML,Riccardo Viti,2000199589
#AML,Abubakar Chibueze,2000191834
#AML,Rickard Sahlin,2000483096
#AML,Mattia Zaccagni,43125343
#AML,Mehdi Léris,43252697
#AML,Ondrej Lingr,25055110
#AML,Cătălin Grosu,2000329331
#STC,Salim El Hachimi,2000513191
#STC,Stefano Bruno,2000437233
#STC,Luca Fiorini,2000435206
#STC,Pierre Dumas,2000435176
#STC,Astrit Selmani,93070505
#STC,Massimo Savini,2000569304
#STC,Riccardo Viti,2000199589
#STC,Abubakar Chibueze,2000191834
#STC,Patrik Schick,25042141
#STC,Rickard Sahlin,2000483096
#STC,Mehdi Léris,43252697
#STC,Ondrej Lingr,25055110
#STC,Massimiliano Bernardi,2000567620
#STC,João Oliveira,2000435239
#STC,Bruce Djemesi,2000438289
#STC,Yuri D'Antonio,2000569303
