Match,Player,UID
#GK,Adrián Ortolà,67115824
#GK,Lluís,2000443359
#DR,Pablo López,2000612702
#DR,Yeray Ortega,2000199817
#DR,Andrés Romero,2000193995
#DC,Yanis Mohamed,2000710637
#DC,Yeray Ortega,2000199817
#DC,Andrés Romero,2000193995
#DL,Jordi Busquets,2000574550
#DL,Mikel Santamaría,2000201716
#WBR,Andrés Romero,2000193995
#DM,Diego Mercado,14160026
#DM,Antonio Manuel Bazán,2000714138
#DM,Sullivan Mayele,2000506525
#DM,Ibrahima Kébé,2000024313
#WBL,Jordi Busquets,2000574550
#WBL,Mikel Santamaría,2000201716
#MR,Eduardo Bautista,2000207175
#MC,Vicente Jové,2000574547
#MC,Diego Mercado,14160026
#MC,Miguel Rodríguez,2000192674
#MC,Eduardo Bautista,2000207175
#MC,Antonio Manuel Bazán,2000714138
#MC,Morris Pietranera,2000568425
#MC,Giancarlo Perea,2000512704
#MC,Sullivan Mayele,2000506525
#MC,Jon Magunazelaia,2000082492
#MC,Ibrahima Kébé,2000024313
#ML,Manuel García,2000633004
#ML,Miguel Rodríguez,2000192674
#AMR,Miguel Rodríguez,2000192674
#AMR,Eduardo Bautista,2000207175
#AMC,Vicente Jové,2000574547
#AMC,Miguel Rodríguez,2000192674
#AMC,Antonio Manuel Bazán,2000714138
#AMC,Jordi Busquets,2000574550
#AMC,Giancarlo Perea,2000512704
#AMC,Sullivan Mayele,2000506525
#AMC,Jon Magunazelaia,2000082492
#AML,Manuel García,2000633004
#AML,Miguel Rodríguez,2000192674
#AML,Jordi Busquets,2000574550
#AML,Morris Pietranera,2000568425
#STC,Manuel García,2000633004
#STC,Vicente Jové,2000574547
#STC,Morris Pietranera,2000568425
#STC,Giancarlo Perea,2000512704
#STC,Jon Magunazelaia,2000082492
#STC,Javi Cueto,67279676
