Match,Player,UID
#GK,Valerio Montesano,2000514124
#GK,Hermann Essomba,2000568393
#GK,Lorenzo Cattani,2000514061
#GK,Igor Lucatelli,43500432
#GK,Giacomo Satalino,43252200
#DR,Sodiq Bala,2000521262
#DR,Matteo Colombo,2000434039
#DR,Gracjan Sagan,2000197897
#DR,Alessio Marafioti,2000436508
#DR,Carlos Cuesta,76047487
#DR,Filip Braut,24065858
#DR,Kevin Rüegg,98041554
#DC,Sodiq Bala,2000521262
#DC,Mitar Bajatović,2000436218
#DC,Matteo Colombo,2000434039
#DC,Gracjan Sagan,2000197897
#DC,Riechedly Bazoer,37041762
#DC,Ofri Arad,42078012
#DC,Gianluca Santini,2000024721
#DC,Florian Miguel,211504
#DC,Liberato Milvatti,2000193932
#DC,Carlos Cuesta,76047487
#DC,Riccardo Marchizza,43190965
#DC,Kevin Rüegg,98041554
#DL,Marco Sala,43323122
#DL,Sodiq Bala,2000521262
#DL,Alessio Marafioti,2000436508
#DL,Florian Miguel,211504
#DL,Nhem Kakada,2000569295
#DL,Filip Braut,24065858
#DL,Riccardo Marchizza,43190965
#DL,Simone Zanardi,2000192610
#WBR,Walter Erra,2000569294
#WBR,Alessio Marafioti,2000436508
#WBR,Carlos Cuesta,76047487
#WBR,Filip Braut,24065858
#WBR,Kevin Rüegg,98041554
#DM,Florent Da Silva,49056278
#DM,Riechedly Bazoer,37041762
#DM,Ofri Arad,42078012
#DM,Giacomo Calò,43154747
#DM,Liberato Milvatti,2000193932
#DM,Carlos Cuesta,76047487
#DM,Alessandro Masella,2000438278
#DM,Luca Fiordilino,43124601
#DM,Marco Bernardinello,2000569299
#WBL,Marco Sala,43323122
#WBL,Alessio Marafioti,2000436508
#WBL,Florian Miguel,211504
#WBL,Nhem Kakada,2000569295
#WBL,Simone Zanardi,2000192610
#MR,Erinson Ramírez,77048797
#MR,Adam Oudjani,49041403
#MR,Orri Steinn Óskarsson,39062838
#MR,Dane Ricciuto,2000431771
#MC,Ayoub Poderini,2000508895
#MC,Joseph Ienca,2000436506
#MC,Veljko Nikolić,62175128
#MC,Florent Da Silva,49056278
#MC,Riechedly Bazoer,37041762
#MC,Walter Erra,2000569294
#MC,Dane Ricciuto,2000431771
#MC,Giacomo Calò,43154747
#MC,Alessandro Masella,2000438278
#MC,Luca Fiordilino,43124601
#MC,Marco Bernardinello,2000569299
#ML,Marco Sala,43323122
#ML,Ayoub Poderini,2000508895
#ML,Joseph Ienca,2000436506
#ML,Samuel Sosa,86054425
#ML,Luigi Trecroci,2000626439
#AMR,Erinson Ramírez,77048797
#AMR,Samuel Sosa,86054425
#AMR,Adam Oudjani,49041403
#AMR,Orri Steinn Óskarsson,39062838
#AMR,Tiziano Gennarelli,2000569301
#AMR,Dane Ricciuto,2000431771
#AMC,Ayoub Poderini,2000508895
#AMC,Erinson Ramírez,77048797
#AMC,Santo Piccolo,2000437933
#AMC,Veljko Nikolić,62175128
#AMC,Florent Da Silva,49056278
#AMC,Tiziano Gennarelli,2000569301
#AMC,Dane Ricciuto,2000431771
#AMC,Alessandro Masella,2000438278
#AMC,Armindo Sieb,2000065610
#AMC,Nicholas Praticò,2000569474
#AMC,Marco Bernardinello,2000569299
#AML,Ayoub Poderini,2000508895
#AML,Erinson Ramírez,77048797
#AML,Joseph Ienca,2000436506
#AML,Dennis Serofilli,2000197105
#AML,Samuel Sosa,86054425
#AML,Adam Oudjani,49041403
#AML,Orri Steinn Óskarsson,39062838
#AML,Luigi Trecroci,2000626439
#AML,Tiziano Gennarelli,2000569301
#AML,Alessandro Masella,2000438278
#STC,Santo Piccolo,2000437933
#STC,Dennis Serofilli,2000197105
#STC,Orri Steinn Óskarsson,39062838
#STC,Tiziano Gennarelli,2000569301
#STC,Armindo Sieb,2000065610
#STC,Nazariy Rusyn,71092749
#STC,Nicholas Praticò,2000569474
