Match,Player,UID
#GK,Carlos Marín,67211705
#GK,Ngala Diop,2000712992
#DR,Alex Aketxe,2000443798
#DR,Diego Alende,67199156
#DR,Felipe Núñez,2000197172
#DC,Diego Alende,67199156
#DC,Francisco Marín,2000666188
#DC,Agapito Torres,2000201479
#DC,Virgil Thérésin,49040143
#DC,Felipe Núñez,2000197172
#DL,Jean-Marie Durand,2000198617
#DL,Echedey Carpintier,83212484
#WBR,Alex Aketxe,2000443798
#DM,Diego Alende,67199156
#DM,Gideon Ikechukwu,2000683108
#DM,Agapito Torres,2000201479
#WBL,Jean-Marie Durand,2000198617
#WBL,Echedey Carpintier,83212484
#MR,Alex Aketxe,2000443798
#MR,Álex,2000509919
#MR,Facundo Barboza,2000280204
#MR,Felipe Núñez,2000197172
#MC,Diego Alende,67199156
#MC,Gideon Ikechukwu,2000683108
#MC,Agapito Torres,2000201479
#MC,Facundo Barboza,2000280204
#MC,Victor Cano,2000443364
#MC,Fede Vico,67142992
#MC,Antonio Díaz,2000569978
#MC,Víctor Meseguer,67278046
#ML,Javi Pereda,2000199802
#ML,Echedey Carpintier,83212484
#ML,Fede Vico,67142992
#AMR,Alex Aketxe,2000443798
#AMR,Álex,2000509919
#AMR,Facundo Barboza,2000280204
#AMR,Fede Vico,67142992
#AMR,Javier Bravo,2000713001
#AMC,Daniel Moreno,2000631545
#AMC,Daniel Moreno,2000681256
#AMC,Victor Cano,2000443364
#AMC,Fede Vico,67142992
#AMC,Antonio Díaz,2000569978
#AMC,Víctor Meseguer,67278046
#AML,Javi Pereda,2000199802
#AML,Echedey Carpintier,83212484
#AML,Victor Cano,2000443364
#AML,Fede Vico,67142992
#AML,Antonio Díaz,2000569978
#AML,Rubén Prieto,2000572704
#STC,Álex,2000509919
#STC,Daniel Moreno,2000631545
#STC,Javi Pereda,2000199802
#STC,Aldin Turkes,98033077
#STC,Daniel Moreno,2000681256
#STC,Fede Vico,67142992
#STC,Rubén Prieto,2000572704
