Match,Player,UID
#GK,Javi Izquierdo,67288498
#GK,Aarón Escandell,67192427
#DR,Ryan Johansson,90086790
#DR,Rasmus Lauritsen,27069979
#DR,Víctor Gómez,67257950
#DR,Patric,67100019
#DR,Sergi Rosanas,67265793
#DC,Rasmus Lauritsen,27069979
#DC,Gabriel Torres,2000438016
#DC,Patric,67100019
#DC,Dominik Kruzliak,63026929
#DL,Ryan Johansson,90086790
#DL,Gabriel Torres,2000438016
#DL,Braian Cufré,14131295
#DL,Sergi Rosanas,67265793
#DL,Sebastián Cabrera,75036622
#WBR,Ryan Johansson,90086790
#WBR,Víctor Gómez,67257950
#WBR,Patric,67100019
#WBR,Sergi Rosanas,67265793
#DM,Ryan Johansson,90086790
#DM,Rasmus Lauritsen,27069979
#DM,Gabriel Torres,2000438016
#DM,Braian Cufré,14131295
#DM,John McGinn,61043070
#DM,Rodrigo Zalazar,67271371
#DM,Ifeanyi Mathew,53141633
#DM,Patric,67100019
#DM,Dominik Kruzliak,63026929
#WBL,Braian Cufré,14131295
#WBL,Sebastián Cabrera,75036622
#MR,Àlex Collado,67246435
#MR,Che Nunnely,37055838
#MR,Freddy Vargas,86061304
#MR,Olaus Skarsem,89051875
#MR,Ifeanyi Mathew,53141633
#MR,Nils Mortimer,67265795
#MR,Miguel,2000192899
#MC,Ryan Johansson,90086790
#MC,Braian Cufré,14131295
#MC,Àlex Collado,67246435
#MC,John McGinn,61043070
#MC,Amarildo Gojani,2000505067
#MC,Olaus Skarsem,89051875
#MC,Gianluca Bellucci,2000508898
#MC,Rodrigo Zalazar,67271371
#MC,Ifeanyi Mathew,53141633
#MC,Óscar Clemente,67259874
#MC,Miguel,2000192899
#ML,Àlex Collado,67246435
#ML,Che Nunnely,37055838
#ML,Freddy Vargas,86061304
#ML,Javier Pascua,2000573866
#ML,Gianluca Bellucci,2000508898
#ML,Miguel,2000192899
#AMR,Àlex Collado,67246435
#AMR,Che Nunnely,37055838
#AMR,Freddy Vargas,86061304
#AMR,Ángel Cabello,2000438822
#AMR,Víctor Gómez,67257950
#AMR,Olaus Skarsem,89051875
#AMR,Gianluca Bellucci,2000508898
#AMR,Ifeanyi Mathew,53141633
#AMR,Nils Mortimer,67265795
#AMR,Miguel,2000192899
#AMC,Àlex Collado,67246435
#AMC,John McGinn,61043070
#AMC,Amarildo Gojani,2000505067
#AMC,Freddy Vargas,86061304
#AMC,Ángel Cabello,2000438822
#AMC,Olaus Skarsem,89051875
#AMC,Javier Pascua,2000573866
#AMC,Gianluca Bellucci,2000508898
#AMC,Rodrigo Zalazar,67271371
#AMC,Ifeanyi Mathew,53141633
#AMC,Óscar Clemente,67259874
#AMC,Nils Mortimer,67265795
#AMC,Miguel,2000192899
#AML,Àlex Collado,67246435
#AML,Che Nunnely,37055838
#AML,Freddy Vargas,86061304
#AML,Olaus Skarsem,89051875
#AML,Javier Pascua,2000573866
#AML,Óscar Clemente,67259874
#AML,Nils Mortimer,67265795
#STC,Ángel Cabello,2000438822
#STC,Olaus Skarsem,89051875
#STC,Javier Pascua,2000573866
#STC,Nils Mortimer,67265795
#STC,Fran López,67279609
#STC,Álvaro Santamaría,67298126
