Match,Player,UID
#GK,Jaume Ramón,2000198629
#GK,Txomin Zubiri,2000439530
#DR,Christian Díaz,2000510073
#DR,Jesús García,2000443709
#DR,Eugenio,2000196447
#DC,Ale Sánchez,2000512877
#DC,Christian Díaz,2000510073
#DC,Jesús María Lope,2000680621
#DC,Jesús García,2000443709
#DC,Ángel Rueda,2000053923
#DL,Eugenio,2000196447
#DL,Jeremy Socorro,67275291
#DL,Esteban Navarro,2000685451
#WBR,Mati,2000556504
#WBR,Jesús García,2000443709
#WBR,Eugenio,2000196447
#DM,Iván,2000574699
#DM,Ale Sánchez,2000512877
#WBL,Jesús García,2000443709
#WBL,Jeremy Socorro,67275291
#WBL,Esteban Navarro,2000685451
#MR,Josh Pérez,72046491
#MC,Martín Alonso,2000681854
#MC,Iván,2000574699
#MC,Mati,2000556504
#MC,Ale Sánchez,2000512877
#MC,Christian Díaz,2000510073
#MC,Ramón López,2000679928
#MC,Roger Colomina,2000015276
#MC,Óscar Coll,67277671
#MC,Iván Gil,67277668
#ML,Mati,2000556504
#ML,Ale Sánchez,2000512877
#ML,Gustavo Abizanda,67293305
#ML,Juan Ramón Acosta,2000680229
#AMR,Martín Alonso,2000681854
#AMR,Pascual,2000632678
#AMR,Mati,2000556504
#AMR,Ale Sánchez,2000512877
#AMR,Jesus,2000443702
#AMR,Josh Pérez,72046491
#AMR,Ramón López,2000679928
#AMR,Javier Vidorreta,2000066246
#AMC,Martín Alonso,2000681854
#AMC,Pascual,2000632678
#AMC,Ale Sánchez,2000512877
#AMC,Jesus,2000443702
#AMC,Aitor Añibarro,2000035882
#AMC,Ramón López,2000679928
#AMC,Roger Colomina,2000015276
#AMC,Eugenio,2000196447
#AMC,Óscar Coll,67277671
#AMC,Iván Gil,67277668
#AML,Mati,2000556504
#AML,Ale Sánchez,2000512877
#AML,Josh Pérez,72046491
#AML,Gustavo Abizanda,67293305
#AML,Juan Ramón Acosta,2000680229
#STC,Pascual,2000632678
#STC,Mati,2000556504
#STC,Jesus,2000443702
#STC,Aitor Añibarro,2000035882
#STC,Javier Vidorreta,2000066246
#STC,Gustavo Abizanda,67293305
