Match,Player,UID
#GK,Miquel Parera,67199250
#GK,Tom Ahlvers,2000197803
#DR,Luis Jiménez,2000441678
#DC,Bakary Daou,2000515163
#DC,Joan Rojas,67276123
#DC,Marcelo Djaló,67157156
#DC,Juan José,2000200474
#DL,Joan Rojas,67276123
#DL,Diego Pampín,67247255
#WBR,Luis Jiménez,2000441678
#DM,Bakary Daou,2000515163
#DM,Joan Rojas,67276123
#DM,Antonio Cotán,67157612
#DM,Asier Pinillos,2000574064
#DM,Juan José,2000200474
#WBL,Diego Pampín,67247255
#MR,Castri,67294959
#MR,Ander Azparren,2000199803
#MR,Asier Pinillos,2000574064
#MR,Kevin,2000199813
#MC,Juan Pablo,2000574059
#MC,Bakary Daou,2000515163
#MC,Julio Gracia,67237836
#MC,Antonio Cotán,67157612
#MC,Humberto Alonso,2000196451
#MC,Castri,67294959
#MC,Asier Pinillos,2000574064
#MC,Juan José,2000200474
#MC,Mikel Muñoz,2000710316
#ML,Diego Pampín,67247255
#ML,Castri,67294959
#AMR,Diego Pampín,67247255
#AMR,Salia Coulibaly,2000443795
#AMR,Castri,67294959
#AMR,Ander Azparren,2000199803
#AMR,Gorka Ormaetxea,2000574661
#AMR,Asier,2000574060
#AMR,Olivier Six,2000737738
#AMC,Juan Pablo,2000574059
#AMC,Antonio Cotán,67157612
#AMC,Humberto Alonso,2000196451
#AMC,Gorka Ormaetxea,2000574661
#AMC,Kevin,2000199813
#AMC,Mikel Muñoz,2000710316
#AML,Diego Pampín,67247255
#AML,Salia Coulibaly,2000443795
#AML,Castri,67294959
#AML,Asier,2000574060
#STC,Salia Coulibaly,2000443795
#STC,Castri,67294959
#STC,Ander Azparren,2000199803
#STC,Lorenzo Sánchez,2000034331
#STC,Gorka Ormaetxea,2000574661
#STC,Kevin,2000199813
#STC,Asier,2000574060
#STC,Olivier Six,2000737738
