Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.0,15.166666666666666,11.0,13.75,16.0,14.333333333333334,15.5,13.25,13.75,16.25,14.75,13.625,14.6,11.833333333333334,14.875,14.0,16.0,16.5,12.5,13.75
17.0,15.166666666666666,10.0,11.0,9.5,12.833333333333334,7.875,15.5,11.0,7.75,11.5,13.375,13.7,12.0,14.5,15.5,8.75,8.333333333333334,14.0,11.0
11.0,13.0,7.0,11.25,11.5,9.5,11.25,12.25,11.25,10.0,11.25,12.25,11.5,9.666666666666666,12.375,11.5,13.0,12.166666666666666,10.75,11.25
6.0,10.333333333333334,8.0,9.25,10.5,5.833333333333333,11.25,9.75,9.25,11.25,7.75,11.25,7.9,8.833333333333334,11.25,9.5,7.25,12.333333333333334,13.75,12.25
6.0,11.666666666666666,12.0,11.0,16.0,13.666666666666666,12.5,12.0,11.0,14.0,10.5,12.5,12.8,9.666666666666666,13.5,12.0,14.0,13.333333333333334,13.5,9.5
7.0,11.5,7.0,10.5,16.25,12.666666666666666,13.5,12.25,10.5,14.0,10.25,11.875,12.4,8.666666666666666,14.75,11.666666666666666,12.5,14.333333333333334,13.75,9.25
13.0,8.666666666666666,8.0,9.5,14.25,12.666666666666666,11.375,11.5,9.5,13.25,9.75,12.5,11.0,8.166666666666666,15.0,10.666666666666666,13.5,12.666666666666666,11.5,7.75
15.0,12.0,13.0,8.75,13.5,10.333333333333334,11.5,11.75,8.75,14.5,8.5,9.875,11.0,8.166666666666666,16.25,11.833333333333334,8.5,12.0,12.75,8.25
5.5,13.166666666666666,11.5,11.5,15.75,11.166666666666666,13.25,14.5,11.5,13.75,11.25,10.25,12.6,10.833333333333334,11.25,13.0,10.5,15.166666666666666,11.5,10.5
6.0,10.666666666666666,7.0,12.25,13.0,11.833333333333334,14.0,10.25,12.25,11.0,10.25,11.0,10.9,9.0,14.625,11.166666666666666,14.5,14.5,11.25,9.75
13.0,11.666666666666666,12.0,11.0,18.25,14.333333333333334,13.125,13.0,11.0,16.25,10.25,10.75,13.2,9.166666666666666,14.25,12.666666666666666,13.5,15.333333333333334,14.0,7.75
16.0,12.166666666666666,10.0,11.0,12.75,12.666666666666666,11.5,14.25,11.0,9.5,10.25,12.125,12.6,9.0,13.75,13.333333333333334,12.0,13.0,14.25,9.25
15.0,12.166666666666666,9.5,10.0,10.25,11.333333333333334,9.25,13.75,10.0,11.5,10.0,10.875,11.8,10.333333333333334,13.125,13.0,8.75,10.5,14.0,10.5
15.0,8.333333333333334,9.0,9.5,9.25,8.666666666666666,8.25,11.0,9.5,5.75,10.75,12.25,8.6,10.0,11.625,10.0,8.0,8.833333333333334,13.5,11.5
9.0,13.5,8.0,12.75,9.25,10.0,11.125,12.75,12.75,10.5,13.25,13.0,11.6,12.5,14.375,12.666666666666666,11.5,11.0,12.0,12.25
13.0,12.833333333333334,16.0,10.0,14.0,14.333333333333334,11.625,12.0,10.0,14.75,11.0,13.75,13.2,8.0,12.875,13.166666666666666,13.75,13.666666666666666,10.0,9.25
13.0,9.666666666666666,8.0,8.25,12.0,7.833333333333333,10.625,8.25,8.25,11.5,6.75,10.5,8.3,7.0,14.875,9.166666666666666,8.5,10.666666666666666,11.75,8.75
15.0,10.0,14.0,12.0,7.5,11.333333333333334,8.0,12.5,12.0,6.5,12.0,13.25,10.4,12.333333333333334,13.75,12.333333333333334,10.0,8.666666666666666,14.0,13.0
14.0,9.833333333333334,14.0,8.5,13.5,13.333333333333334,10.375,9.0,8.5,13.75,10.5,11.75,11.2,7.666666666666667,14.125,10.5,12.25,11.666666666666666,12.0,8.75
16.0,13.833333333333334,11.0,14.75,12.75,10.666666666666666,14.125,12.75,14.75,11.0,15.75,12.0,12.0,13.833333333333334,13.625,13.0,14.0,15.0,12.5,14.75
18.5,8.166666666666666,2.0,6.5,3.5,10.0,4.875,10.0,6.5,3.5,8.5,11.5,8.4,5.333333333333333,7.875,10.833333333333334,3.25,6.0,7.0,2.25
12.0,12.666666666666666,12.0,13.0,12.5,11.333333333333334,12.75,12.5,13.0,10.0,13.5,14.0,11.4,13.0,10.25,13.333333333333334,14.0,13.0,11.0,14.5
13.0,11.0,13.0,13.0,12.75,12.5,11.0,11.75,13.0,10.25,12.25,13.25,11.3,13.333333333333334,14.625,12.5,11.0,11.833333333333334,15.75,14.0
