Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
15.0,11.333333333333334,11.0,12.5,14.5,15.0,12.625,12.0,12.5,13.5,12.25,10.75,13.2,10.833333333333334,15.5,12.333333333333334,14.0,14.333333333333334,15.5,10.75
11.0,13.666666666666666,10.0,8.75,16.5,14.166666666666666,11.875,13.5,8.75,15.5,10.0,7.625,13.9,8.0,13.5,13.666666666666666,12.75,12.5,14.0,7.75
9.0,10.666666666666666,13.0,11.0,12.0,8.5,12.25,9.5,11.0,11.0,9.75,9.875,9.9,7.833333333333333,15.75,9.0,12.0,12.5,13.0,8.5
13.0,10.5,11.0,13.25,9.0,8.333333333333334,9.0,11.25,13.25,7.0,10.25,13.0,9.0,13.166666666666666,12.0,11.333333333333334,8.5,9.666666666666666,15.5,13.75
13.0,13.833333333333334,10.0,12.25,11.75,9.0,10.875,13.25,12.25,10.5,11.75,12.375,11.2,12.166666666666666,13.75,13.0,11.0,12.333333333333334,12.5,12.25
17.0,13.5,9.0,12.5,16.25,12.0,14.0,13.25,12.5,12.5,11.25,13.625,13.0,11.333333333333334,14.625,12.666666666666666,12.0,15.0,17.0,12.25
12.0,13.166666666666666,7.0,10.75,12.25,14.0,11.5,11.75,10.75,12.0,11.75,12.375,13.4,9.166666666666666,12.125,12.666666666666666,14.0,12.5,10.5,11.25
9.0,11.666666666666666,7.5,10.0,14.25,12.0,11.5,12.0,10.0,12.5,8.0,10.5,11.9,9.666666666666666,14.125,11.833333333333334,12.25,12.166666666666666,12.0,9.0
7.0,12.166666666666666,8.0,10.0,14.5,13.333333333333334,12.625,13.0,10.0,15.25,10.5,14.375,12.8,9.833333333333334,13.5,12.833333333333334,13.5,13.833333333333334,13.25,8.75
9.0,12.5,8.0,9.0,12.5,14.333333333333334,11.875,13.0,9.0,13.75,10.0,9.5,13.8,8.0,15.125,12.5,13.75,13.0,13.5,10.25
13.0,12.666666666666666,11.0,10.25,12.5,11.5,12.375,10.75,10.25,13.5,10.25,10.25,11.9,8.0,12.875,11.5,13.0,12.333333333333334,12.75,10.25
7.0,13.666666666666666,3.0,10.0,15.0,13.666666666666666,13.75,12.0,10.0,15.0,12.0,12.0,13.6,8.666666666666666,15.0,12.666666666666666,13.5,14.0,12.0,8.5
7.0,13.166666666666666,13.0,10.5,14.0,11.666666666666666,12.625,12.25,10.5,13.25,11.75,10.625,12.4,8.333333333333334,12.5,12.333333333333334,13.0,13.166666666666666,13.75,9.75
7.5,13.333333333333334,9.5,11.0,14.5,11.666666666666666,11.375,14.5,11.0,13.0,9.5,10.75,12.8,10.833333333333334,12.0,13.333333333333334,13.25,13.166666666666666,10.75,10.75
5.0,11.5,7.0,12.0,14.0,11.333333333333334,12.625,10.75,12.0,11.25,10.25,11.625,11.6,9.333333333333334,14.5,10.666666666666666,12.5,13.833333333333334,12.75,9.75
17.0,11.0,8.0,8.25,8.25,9.5,8.125,14.75,8.25,8.5,10.5,11.25,10.5,9.166666666666666,11.0,12.833333333333334,7.25,8.166666666666666,9.5,9.75
12.0,9.0,7.0,8.5,9.0,9.166666666666666,9.875,11.75,8.5,8.5,8.25,14.25,9.7,7.0,16.0,9.833333333333334,11.0,9.333333333333334,13.75,9.5
9.0,13.333333333333334,10.0,13.75,12.75,13.0,13.0,14.5,13.75,12.25,13.25,13.875,12.8,13.166666666666666,15.25,14.666666666666666,13.75,13.0,13.5,13.25
12.0,13.333333333333334,9.0,11.5,15.0,14.0,11.75,12.5,11.5,14.5,10.5,13.0,13.8,10.0,15.75,12.666666666666666,14.5,13.333333333333334,14.0,9.5
7.0,11.666666666666666,14.0,10.5,15.0,14.666666666666666,12.0,11.0,10.5,14.5,11.0,12.75,12.6,9.0,15.25,12.666666666666666,14.5,13.666666666666666,15.0,10.5
10.0,13.0,9.0,11.5,14.0,13.0,11.75,16.0,11.5,10.5,11.5,10.0,13.2,11.0,12.5,14.666666666666666,14.0,12.666666666666666,13.5,9.0
11.5,15.5,17.5,10.75,13.0,11.666666666666666,12.125,14.25,10.75,10.5,10.75,13.5,13.3,10.333333333333334,12.875,14.5,11.0,13.0,13.75,11.5
12.0,10.5,6.0,7.75,10.5,11.666666666666666,10.5,10.75,7.75,10.75,10.75,10.625,11.2,6.166666666666667,15.375,10.666666666666666,12.0,10.5,13.0,8.75
14.0,7.166666666666667,8.0,8.0,10.0,11.333333333333334,9.375,11.5,8.0,11.25,8.0,9.5,9.6,8.166666666666666,15.25,10.166666666666666,10.0,9.5,13.75,6.75
6.0,13.166666666666666,7.0,14.5,14.75,12.666666666666666,14.0,13.75,14.5,12.5,13.75,13.75,13.2,13.0,12.75,13.0,14.0,14.666666666666666,11.25,11.75
14.0,11.0,12.0,12.5,11.75,12.666666666666666,10.75,12.5,12.5,11.25,12.75,14.25,11.6,12.666666666666666,13.625,12.666666666666666,9.5,12.166666666666666,14.5,13.0
8.0,12.666666666666666,9.0,12.5,14.5,13.0,14.0,12.5,12.5,12.5,13.0,12.5,12.8,12.333333333333334,11.25,12.666666666666666,14.0,13.333333333333334,11.5,13.5
13.0,15.5,15.0,14.25,13.25,13.333333333333334,13.875,14.25,14.25,11.0,14.75,16.25,14.0,14.833333333333334,10.375,15.0,14.0,14.0,11.0,16.25
7.0,6.833333333333333,6.0,7.75,13.5,10.833333333333334,12.0,11.5,7.75,13.75,8.0,8.125,9.3,5.833333333333333,13.75,9.833333333333334,11.25,11.666666666666666,12.25,6.5
8.0,14.333333333333334,8.0,11.5,16.0,14.333333333333334,14.25,15.5,11.5,15.0,11.5,12.5,14.6,10.333333333333334,14.25,14.666666666666666,13.0,14.0,13.0,9.0
13.0,14.0,12.0,11.0,14.5,14.333333333333334,13.75,16.5,11.0,13.0,11.5,10.5,14.6,10.0,11.75,15.0,13.5,15.666666666666666,14.5,11.0
7.0,14.0,10.0,11.5,15.0,15.0,14.25,12.5,11.5,16.5,13.0,13.25,14.2,10.333333333333334,14.5,13.666666666666666,14.5,14.0,12.5,10.25
14.0,12.333333333333334,11.0,9.5,14.0,14.0,12.625,13.0,9.5,14.5,10.75,12.5,13.2,8.5,13.0,13.0,11.0,12.666666666666666,12.0,8.75
10.5,1.3333333333333333,0.0,10.0,3.5,4.833333333333333,4.375,5.25,10.0,1.25,5.75,7.375,2.9,6.666666666666667,11.625,4.833333333333333,4.25,5.833333333333333,9.0,4.25
14.5,5.333333333333333,1.0,8.0,5.25,8.0,5.75,9.5,8.0,4.25,9.75,10.75,6.4,5.833333333333333,13.0,9.0,4.5,7.0,14.0,4.0
18.0,14.666666666666666,2.0,14.25,7.0,10.5,8.25,16.75,14.25,4.0,15.25,11.75,12.1,10.166666666666666,11.75,16.166666666666668,8.75,10.333333333333334,15.25,8.75
15.0,8.833333333333334,6.0,12.0,6.0,8.333333333333334,6.875,8.75,12.0,3.5,11.25,9.875,8.2,8.833333333333334,11.75,9.333333333333334,9.5,8.333333333333334,11.0,7.75
7.0,14.333333333333334,7.0,12.0,12.0,12.666666666666666,12.25,13.5,12.0,11.5,13.5,16.75,13.4,12.0,13.0,13.666666666666666,13.5,12.333333333333334,13.5,13.5
7.0,15.333333333333334,8.0,10.75,15.0,15.166666666666666,13.625,14.5,10.75,16.0,13.0,12.625,15.3,10.333333333333334,15.0,14.666666666666666,14.25,14.5,13.0,10.75
6.0,15.0,12.0,11.5,18.5,15.666666666666666,16.25,13.5,11.5,14.5,13.0,11.75,15.2,8.0,11.0,14.333333333333334,16.0,16.666666666666668,11.5,9.0
12.0,10.5,7.0,13.25,11.75,12.0,11.875,13.0,13.25,12.75,13.5,14.375,11.0,13.166666666666666,13.5,12.833333333333334,11.0,13.5,14.5,14.25
10.0,12.5,12.0,10.0,12.0,13.166666666666666,10.875,16.0,10.0,11.5,10.0,13.5,12.8,9.666666666666666,12.25,15.0,7.5,11.666666666666666,11.5,10.5
17.0,11.666666666666666,12.0,13.0,10.5,10.666666666666666,10.75,12.0,13.0,9.5,13.0,13.25,11.0,13.0,14.75,12.0,10.0,11.0,15.5,14.0
11.0,10.333333333333334,9.0,11.0,13.75,12.0,13.5,11.5,11.0,13.25,12.25,13.0,11.2,11.0,13.375,11.333333333333334,11.5,13.5,12.0,12.0
12.0,13.333333333333334,14.0,13.5,14.0,14.0,13.125,13.5,13.5,13.0,13.5,12.75,13.4,14.333333333333334,13.5,14.0,12.5,14.666666666666666,14.0,13.5
