Match,Player,UID
#GK,Mathias Jovanović,2000507455
#GK,Giuseppe Assogna,2000506989
#GK,Michael Woud,28106413
#GK,Demba Thiam,43304017
#GK,Emil Audero,43152255
#GK,Matteo Cardinali,43372028
#DR,Emanuele Tassinari,2000434778
#DR,Markos Bouroutzikas,2000232927
#DR,Fabio Depaoli,43161628
#DR,João Ramos,2000506993
#DR,Rafael Brito,83243058
#DC,Marash Kumbulla,43296495
#DC,Domiziano Cosimi,2000434782
#DC,Leonardo Gazzola,2000506995
#DC,Mykola Matvienko,71075952
#DC,Bruno Amione,14216968
#DC,João Ramos,2000506993
#DC,Giammarco Solimina,2000506991
#DC,Angelo Raimondi,2000434779
#DC,Ibañez,19337893
#DC,Rafael Brito,83243058
#DL,Luis González,2000561873
#DL,Domiziano Cosimi,2000434782
#DL,Markos Bouroutzikas,2000232927
#DL,Mykola Matvienko,71075952
#DL,Bruno Amione,14216968
#DL,Angelo Raimondi,2000434779
#WBR,Emanuele Tassinari,2000434778
#WBR,Fabio Depaoli,43161628
#DM,Hans Garli,2000621604
#DM,Markos Bouroutzikas,2000232927
#DM,Arne Maier,91151073
#DM,Leonardo Gazzola,2000506995
#DM,Mario Pasalic,24021244
#DM,João Ramos,2000506993
#DM,Marijo Lizatović,2000439945
#DM,Giammarco Solimina,2000506991
#DM,Gonzalo Villar,67219031
#DM,Rafael Brito,83243058
#DM,Lorenzo Pellegrini,43094100
#WBL,Luis González,2000561873
#WBL,Domiziano Cosimi,2000434782
#WBL,Mykola Matvienko,71075952
#MR,Marat Shadrin,2000232973
#MR,Branko Kovačec-Buinac,2000436681
#MR,Fabio Depaoli,43161628
#MR,Giammarco Solimina,2000506991
#MR,Massimo D'Andrea,2000566966
#MR,Christian Pulisic,92074020
#MC,Hans Garli,2000621604
#MC,Glaysson,2000607603
#MC,Zahari Tanev,2000503649
#MC,Djérson,2000485898
#MC,Arne Maier,91151073
#MC,Leonardo Gazzola,2000506995
#MC,Mario Pasalic,24021244
#MC,Marijo Lizatović,2000439945
#MC,Giammarco Solimina,2000506991
#MC,Massimo D'Andrea,2000566966
#MC,Gonzalo Villar,67219031
#MC,Marcelo Biedrzicki,2000566970
#MC,Rafael Brito,83243058
#MC,Lorenzo Pellegrini,43094100
#ML,Hans Garli,2000621604
#ML,Glaysson,2000607603
#ML,Markos Bouroutzikas,2000232927
#ML,Dante Sottoriva,2000504182
#ML,Petr Zich,2000436245
#ML,Christian Pulisic,92074020
#ML,Amine Gouiri,48044735
#AMR,Marat Shadrin,2000232973
#AMR,Alessio Giustini,2000506990
#AMR,Emanuele Tassinari,2000434778
#AMR,Ulises Xavier Pérez Lazarte,2000541711
#AMR,Branko Kovačec-Buinac,2000436681
#AMR,Massimo D'Andrea,2000566966
#AMR,Christian Pulisic,92074020
#AMC,Hans Garli,2000621604
#AMC,Glaysson,2000607603
#AMC,Zahari Tanev,2000503649
#AMC,Djérson,2000485898
#AMC,Arne Maier,91151073
#AMC,Ulises Xavier Pérez Lazarte,2000541711
#AMC,Dante Sottoriva,2000504182
#AMC,Mario Pasalic,24021244
#AMC,Frederico Plisca,2000537059
#AMC,Massimo D'Andrea,2000566966
#AMC,Christian Pulisic,92074020
#AMC,Marcelo Biedrzicki,2000566970
#AMC,Lorenzo Pellegrini,43094100
#AML,Glaysson,2000607603
#AML,Luis González,2000561873
#AML,Alessio Giustini,2000506990
#AML,Markos Bouroutzikas,2000232927
#AML,Ulises Xavier Pérez Lazarte,2000541711
#AML,Dante Sottoriva,2000504182
#AML,Petr Zich,2000436245
#AML,Frederico Plisca,2000537059
#AML,Christian Pulisic,92074020
#AML,Amine Gouiri,48044735
#AML,Lorenzo Pellegrini,43094100
#STC,Alessio Giustini,2000506990
#STC,Zahari Tanev,2000503649
#STC,Ulises Xavier Pérez Lazarte,2000541711
#STC,Dante Sottoriva,2000504182
#STC,Andrea Belotti,43066936
#STC,Frederico Plisca,2000537059
#STC,Amine Gouiri,48044735
