Match,Player,UID
#GK,Unai Simón,67200923
#GK,Marc-André ter Stegen,35017428
#DR,Noël Roux,2000188122
#DR,Juan Vela,2000489085
#DR,Joan Planchart,2000509911
#DR,Tomás Esteves,83228786
#DC,Ronald Araújo,78085068
#DC,Alessandro Bastoni,43252460
#DC,Juan Vela,2000489085
#DC,Pau Torres,67217522
#DC,Benoît Badiashile,49038942
#DL,Noël Roux,2000188122
#DL,Juan Vela,2000489085
#DL,Sergio Reguilón,67211900
#WBR,Tomás Esteves,83228786
#DM,Ronald Araújo,78085068
#DM,Florentino Luís,83169817
#DM,Joan Planchart,2000509911
#DM,Ilaix Moriba,67279753
#DM,Pau Torres,67217522
#DM,Vítor Ferreira,83174762
#WBL,Sergio Reguilón,67211900
#MR,Diego Laínez,51063318
#MR,Dejan Kulusevski,43295814
#MR,Rodrygo,19306929
#MC,Noël Roux,2000188122
#MC,Florentino Luís,83169817
#MC,Phil Foden,28108494
#MC,Jonay Morán,2000194461
#MC,Joan Planchart,2000509911
#MC,Ilaix Moriba,67279753
#MC,Dejan Kulusevski,43295814
#MC,Vítor Ferreira,83174762
#MC,Gennady Korshunov,2000238109
#ML,Jonay Morán,2000194461
#ML,Diego Laínez,51063318
#ML,Rayan Cherki,49056279
#ML,Pierre Fournier,2000435814
#ML,Rodrygo,19306929
#AMR,Noël Roux,2000188122
#AMR,Phil Foden,28108494
#AMR,Diego Laínez,51063318
#AMR,Rayan Cherki,49056279
#AMR,Péricles,2000410450
#AMR,Pierre Fournier,2000435814
#AMR,Dejan Kulusevski,43295814
#AMR,Gabriel Jesus,19220266
#AMR,Rodrygo,19306929
#AMR,Franck Lacroix,2000192663
#AMC,Phil Foden,28108494
#AMC,Jonay Morán,2000194461
#AMC,Diego Laínez,51063318
#AMC,Rayan Cherki,49056279
#AMC,Ilaix Moriba,67279753
#AMC,Dejan Kulusevski,43295814
#AMC,Gabriel Jesus,19220266
#AMC,Harry Kane,28049320
#AMC,Vítor Ferreira,83174762
#AMC,Gennady Korshunov,2000238109
#AML,Phil Foden,28108494
#AML,Diego Laínez,51063318
#AML,Rayan Cherki,49056279
#AML,Pierre Fournier,2000435814
#AML,Gabriel Jesus,19220266
#AML,Rodrygo,19306929
#AML,Harry Kane,28049320
#AML,Franck Lacroix,2000192663
#STC,Rayan Cherki,49056279
#STC,Radovan Drakulić,2000211170
#STC,Péricles,2000410450
#STC,Pierre Fournier,2000435814
#STC,Dejan Kulusevski,43295814
#STC,Gabriel Jesus,19220266
#STC,Rodrygo,19306929
#STC,Harry Kane,28049320
#STC,Franck Lacroix,2000192663
#STC,Gennady Korshunov,2000238109
