Match,Player,UID
#GK,Liao Jing,2000434024
#GK,Francis Uzoho,67248183
#GK,Philip Ericson,2000606082
#GK,Filip Stanković,43425978
#GK,Rui Silva,55067163
#DR,Nicola Mauri,2000512034
#DR,Edward Asamoah,2000193328
#DR,Marco Garofalo,2000190074
#DR,Nadir Zortea,43252462
#DR,Paolo Ghiglione,43140923
#DR,Jan Bednarek,96047750
#DR,Shurandy Sambo,37060947
#DR,Robert Gal,2000629194
#DC,Nicola Mauri,2000512034
#DC,Edward Asamoah,2000193328
#DC,Marco Garofalo,2000190074
#DC,Eric Dier,55032265
#DC,Jan Bednarek,96047750
#DC,Claudio Rotunno,2000436308
#DC,Steph Dheer,2000513407
#DC,Shurandy Sambo,37060947
#DC,Robert Gal,2000629194
#DC,Simón Carbonell,2000510246
#DL,Giorgos Kyriakopoulos,36090959
#WBR,Nicola Mauri,2000512034
#WBR,Nadir Zortea,43252462
#WBR,Paolo Ghiglione,43140923
#WBR,Shurandy Sambo,37060947
#DM,Edward Asamoah,2000193328
#DM,Marco Garofalo,2000190074
#DM,Giacomo Faticanti,2000024755
#DM,Randy Schneider,84153605
#DM,Eric Dier,55032265
#DM,Emmanuel Gyabuaa,43372274
#DM,Jan Bednarek,96047750
#DM,Claudio Rotunno,2000436308
#DM,Giovanni Olivieri,2000568427
#DM,Steph Dheer,2000513407
#DM,Simón Carbonell,2000510246
#DM,Mattia Viviani,43298484
#WBL,Giorgos Kyriakopoulos,36090959
#MR,Loris Pane,2000512504
#MR,Gabriele Casagrande,2000514039
#MR,Nadir Zortea,43252462
#MR,Paolo Ghiglione,43140923
#MR,Marco Asensio,67197125
#MR,Oussama Idrissi,37052727
#MR,Christian Fogelblad,2000397952
#MR,Ola Brynhildsen,53125145
#MR,Gianluca Gaetano,43317758
#MR,Shurandy Sambo,37060947
#MC,Rubén Mele,2000508198
#MC,Prince Ntumba,2000198757
#MC,Edward Asamoah,2000193328
#MC,Giacomo Faticanti,2000024755
#MC,Randy Schneider,84153605
#MC,Eric Dier,55032265
#MC,Emmanuel Gyabuaa,43372274
#MC,Marco Asensio,67197125
#MC,Oussama Idrissi,37052727
#MC,Samuele Innocenti,2000323875
#MC,Christian Fogelblad,2000397952
#MC,Michele Mascia,2000568039
#MC,Gianluca Gaetano,43317758
#MC,Giovanni Olivieri,2000568427
#MC,Steph Dheer,2000513407
#MC,Simón Carbonell,2000510246
#MC,Mattia Viviani,43298484
#ML,Riccardo Rosso,2000508196
#ML,Felice D'Amico,43297400
#ML,Marco Asensio,67197125
#ML,Oussama Idrissi,37052727
#ML,Michele Mascia,2000568039
#ML,Ola Brynhildsen,53125145
#ML,Gianluca Gaetano,43317758
#ML,Giorgos Kyriakopoulos,36090959
#AMR,Loris Pane,2000512504
#AMR,Gabriele Casagrande,2000514039
#AMR,Lorenzo Ruiz Díaz,2000508202
#AMR,Riccardo Rosso,2000508196
#AMR,Jose Carlos Flores,2000193714
#AMR,Felice D'Amico,43297400
#AMR,Nadir Zortea,43252462
#AMR,Paolo Ghiglione,43140923
#AMR,Marco Asensio,67197125
#AMR,Oussama Idrissi,37052727
#AMR,Christian Fogelblad,2000397952
#AMR,Ola Brynhildsen,53125145
#AMR,Gianluca Gaetano,43317758
#AMC,Gabriele Casagrande,2000514039
#AMC,Rubén Mele,2000508198
#AMC,Ivano Tavella,2000435429
#AMC,Prince Ntumba,2000198757
#AMC,Jose Carlos Flores,2000193714
#AMC,Giacomo Faticanti,2000024755
#AMC,Randy Schneider,84153605
#AMC,Felice D'Amico,43297400
#AMC,Marco Asensio,67197125
#AMC,Oussama Idrissi,37052727
#AMC,Samuele Innocenti,2000323875
#AMC,Giovanni Vezzani,2000570776
#AMC,Gianluca Gaetano,43317758
#AML,Lorenzo Ruiz Díaz,2000508202
#AML,Alessio Termini,2000508199
#AML,Riccardo Rosso,2000508196
#AML,Ruggero Arpini,2000437690
#AML,Ivano Tavella,2000435429
#AML,Felice D'Amico,43297400
#AML,Marco Asensio,67197125
#AML,Fabio Assalino,2000568432
#AML,Oussama Idrissi,37052727
#AML,Michele Mascia,2000568039
#AML,Ola Brynhildsen,53125145
#AML,Gianluca Gaetano,43317758
#STC,Loris Pane,2000512504
#STC,Lorenzo Ruiz Díaz,2000508202
#STC,Alessio Termini,2000508199
#STC,Rubén Mele,2000508198
#STC,Riccardo Rosso,2000508196
#STC,Ruggero Arpini,2000437690
#STC,Ivano Tavella,2000435429
#STC,Prince Ntumba,2000198757
#STC,Jose Carlos Flores,2000193714
#STC,Felice D'Amico,43297400
#STC,Lorenzo Gaggero,2000324502
#STC,Dion Drena Beljo,24061498
#STC,Giovanni Vezzani,2000570776
#STC,Fábio Afonso,2000436530
#STC,Gianluca Gaetano,43317758
